time,bar_i,type,side,pnl,balance
2024-05-27 09:30:00,1694,final,SELL,-110.58017581588773,9889.419824184113
2024-06-12 23:15:00,2839,partial,BUY,16.5509705415916,9905.970794725705
2024-06-13 02:00:00,2850,final,BUY,18.092890935209624,9924.063685660914
2024-07-04 18:15:00,4271,final,BUY,-9.360000000000237,9914.703685660914
2024-07-09 18:30:00,4548,partial,BUY,26.64874071789496,9941.35242637881
2024-07-09 18:45:00,4549,final,BUY,57.11999999999973,9998.472426378808
2024-09-02 21:30:00,8138,partial,BUY,26.261973450052743,10024.734399828862
2024-09-02 21:45:00,8139,final,BUY,50.72327359919829,10075.45767342806
2024-10-04 09:00:00,10300,partial,BUY,23.282764158267106,10098.740437586326
2024-10-04 09:00:00,10300,final,BUY,-2.089999999999811,10096.650437586326
2024-10-30 09:15:00,11906,partial,BUY,19.87962977291904,10116.530067359245
2024-10-30 10:00:00,11909,final,BUY,-1.6500000000003836,10114.880067359245
2024-11-27 15:45:00,13748,final,BUY,-29.25044412643586,10085.62962323281
2024-12-05 21:15:00,14299,partial,BUY,21.557905278307224,10107.187528511116
2024-12-05 21:30:00,14300,final,BUY,42.166884340822556,10149.354412851939
2024-12-18 14:30:00,15104,partial,BUY,29.64427544905921,10178.998688300999
2024-12-18 14:45:00,15105,final,BUY,-2.309999999999791,10176.688688301
2025-04-16 23:15:00,22734,partial,BUY,12.996110688641982,10189.684798989641
2025-04-16 23:45:00,22736,final,BUY,25.62000000000001,10215.304798989642
2025-06-26 05:15:00,27246,partial,SELL,35.345810122379405,10250.65060911202
2025-06-26 07:30:00,27255,final,SELL,44.644728474063456,10295.295337586085
2025-07-06 19:00:00,27833,partial,SELL,23.108415895245056,10318.40375348133
2025-07-06 19:30:00,27835,final,SELL,46.633251295320534,10365.037004776652
2025-07-06 21:30:00,27843,partial,BUY,21.83262570284801,10386.8696304795
2025-07-06 23:00:00,27849,final,BUY,-2.2000000000005118,10384.669630479499
2025-08-18 22:00:00,30697,final,BUY,-117.03152291247872,10267.63810756702
2025-09-16 21:45:00,32618,final,BUY,-114.85986956915426,10152.778237997865
2025-09-25 04:00:00,33195,final,SELL,-106.13748207893691,10046.640755918928
2025-10-14 02:15:00,34384,final,BUY,-102.70932733615267,9943.931428582775
2025-10-26 18:15:00,35184,partial,BUY,27.96413901190876,9971.895567594684
2025-10-26 20:00:00,35191,final,BUY,44.459862887233065,10016.355430481917
2025-12-03 01:15:00,37673,partial,BUY,25.455541449130852,10041.810971931049
2025-12-03 03:45:00,37683,final,BUY,30.62505348884736,10072.436025419896
2025-12-22 20:30:00,38942,partial,SELL,27.222727838746174,10099.658753258642
2025-12-22 21:30:00,38946,final,SELL,-0.9899999999995908,10098.668753258642
2025-12-23 09:30:00,38994,partial,SELL,16.123786626207018,10114.79253988485
2025-12-23 09:45:00,38995,final,SELL,60.03000000000016,10174.82253988485
2025-12-31 00:45:00,39406,final,BUY,-92.92145059107155,10081.901089293779
2026-01-13 09:00:00,40175,final,SELL,-101.08757646493798,9980.813512828841
2026-02-24 09:30:00,42917,partial,BUY,20.571576357842652,10001.385089186684
2026-02-24 09:30:00,42917,final,BUY,-0.32999999999986357,10001.055089186684
2026-03-05 01:45:00,43530,partial,BUY,19.73010170903152,10020.785190895716
2026-03-05 01:45:00,43530,final,BUY,-0.32999999999986357,10020.455190895716
2026-03-27 12:15:00,45046,partial,SELL,8.660313105490053,10029.115504001207
2026-03-27 12:30:00,45047,final,SELL,21.360000000000106,10050.475504001208
2026-04-22 20:30:00,46630,partial,BUY,35.98734218916322,10086.46284619037
2026-04-22 20:45:00,46631,final,BUY,100.58999999999986,10187.05284619037
2026-05-06 07:45:00,47503,partial,SELL,3.0012474305661523,10190.054093620936
2026-05-06 07:45:00,47503,final,SELL,-0.5499999999997727,10189.504093620937
2026-05-27 02:30:00,48852,final,BUY,-103.92436556383655,10085.5797280571
2026-06-15 01:30:00,50044,final,SELL,-43.86940868331775,10041.710319373782
