entry_time,exit_time,entry_i,exit_i,side,entry_price,exit_price,initial_lot,final_lot,pnl,reason,bars_held,partial_done,balance,tick_status,tick_entry_time,tick_exit_time,tick_entry_price,tick_exit_price,tick_pnl,tick_reason,tick_cashflows
2025-04-16 21:30:00,2025-04-16 23:45:00,22727,22736,BUY,32.354,32.543,0.28,0.14,38.616110688642,TP,9,True,10215.304798989642,OK,2025-04-16 21:30:00.044,2025-04-16 23:45:05.648,32.38,32.548,34.57999999999906,TP,2
2025-06-26 05:00:00,2025-06-26 07:30:00,27245,27255,SELL,36.771,36.53002774487335,0.39,0.19,79.99053859644286,TP,10,True,10295.295337586083,OK,2025-06-26 05:00:00.190,2025-06-26 07:39:12.711,36.781,36.523,77.07999999999937,TP,2
2025-07-06 18:15:00,2025-07-06 19:30:00,27830,27835,SELL,37.17,36.97746699481872,0.49,0.25,69.7416671905656,TP,5,True,10365.037004776652,FORCED_EXIT,2025-07-06 18:15:01.249,2025-07-06 19:30:00.109,37.18,37.073,50.92999999999972,FORCED_EXIT,2
2025-07-06 21:15:00,2025-07-06 23:00:00,27842,27849,BUY,36.7,36.69499999999999,0.4,0.2,19.6326257028475,SL,7,True,10384.6696304795,OK,2025-07-06 21:15:00.106,2025-07-06 22:49:15.610,36.72,36.719,19.600000000001312,SL,2
2025-08-18 21:15:00,2025-08-18 22:00:00,30694,30697,BUY,37.891,37.72738909722829,0.69,0.69,-117.03152291247872,SL,3,False,10267.63810756702,OK,2025-08-18 21:15:00.186,2025-08-18 22:04:09.109,37.911,37.749,-115.91999999999932,SL,1
2025-09-16 21:30:00,2025-09-16 21:45:00,32617,32618,BUY,42.404,42.23053145379819,0.64,0.64,-114.85986956915426,SL,1,False,10152.778237997863,OK,2025-09-16 21:30:00.691,2025-09-16 21:45:00.135,42.424,42.123,-196.48000000000127,SL,1
2025-09-25 03:45:00,2025-09-25 04:00:00,33194,33195,SELL,44.328,44.594147389946,0.39,0.39,-106.13748207893693,SL,1,False,10046.640755918928,OK,2025-09-25 03:45:00.171,2025-09-25 04:00:42.833,44.338,44.6,-104.5200000000002,SL,1
2025-10-14 01:45:00,2025-10-14 02:15:00,34382,34384,BUY,51.916,50.63813340829809,0.08,0.08,-102.70932733615268,SL,2,False,9943.931428582777,OK,2025-10-14 01:46:18.280,2025-10-14 02:01:10.502,53.905,51.656,-180.40000000000018,SL,1
2025-10-26 18:00:00,2025-10-26 20:00:00,35183,35191,BUY,47.758,48.31974828609041,0.16,0.08,72.42400189914183,TP,8,True,10016.355430481915,OK,2025-10-26 18:05:00.109,2025-10-26 20:06:01.383,48.408,48.326,-14.080000000000119,TP,1
2025-12-03 00:45:00,2025-12-03 03:45:00,37671,37683,BUY,57.743,58.18650076412639,0.14,0.07,56.08059493797821,TP,12,True,10072.436025419896,OK,2025-12-03 00:45:00.087,2025-12-03 03:49:31.946,57.766,58.195,54.67000000000045,TP,2
2025-12-22 20:15:00,2025-12-22 21:30:00,38941,38946,SELL,69.6,69.60499999999999,0.19,0.09,26.232727838746584,SL,5,True,10098.668753258642,OK,2025-12-22 20:15:00.557,2025-12-22 21:30:10.293,69.61,69.61,35.56000000000045,SL,2
2025-12-23 08:15:00,2025-12-23 09:45:00,38989,38995,SELL,70.262,69.589,0.19,0.09,76.15378662620718,TP,6,True,10174.82253988485,OK,2025-12-23 08:15:00.085,2025-12-23 09:31:26.112,70.272,69.914,48.880000000001516,TP,2
2025-12-30 22:00:00,2025-12-31 00:45:00,39395,39406,BUY,73.129,70.81196373522322,0.04,0.04,-92.92145059107156,SL,11,False,10081.90108929378,OK,2025-12-30 22:00:00.057,2025-12-31 00:52:49.181,73.177,70.863,-92.8000000000003,SL,1
2026-01-13 08:15:00,2026-01-13 09:00:00,40172,40175,SELL,86.869,87.98619529405487,0.09,0.09,-101.08757646493798,SL,3,False,9980.81351282884,OK,2026-01-13 08:15:00.063,2026-01-13 09:04:42.622,86.879,87.992,-100.70999999999997,SL,1
2026-02-24 09:00:00,2026-02-24 09:30:00,42915,42917,BUY,86.17800000000001,86.17300000000002,0.06,0.03,20.24157635784279,BE_AFTER_PARTIAL,2,True,10001.055089186684,FORCED_EXIT,2026-02-24 09:00:00.100,2026-02-24 09:30:00.048,86.217,86.3,22.530000000000154,FORCED_EXIT,2
2026-03-05 01:00:00,2026-03-05 01:45:00,43527,43530,BUY,82.412,82.40700000000001,0.06,0.03,19.400101709031656,BE_AFTER_PARTIAL,3,True,10020.455190895716,FORCED_EXIT,2026-03-05 01:00:00.198,2026-03-05 01:45:01.241,82.824,82.12,-7.169999999999689,FORCED_EXIT,2
2026-03-27 10:00:00,2026-03-27 12:30:00,45037,45047,SELL,70.30799999999999,69.58999999999999,0.06,0.03,30.02031310549016,TP,10,True,10050.475504001208,OK,2026-03-27 10:00:00.097,2026-03-27 12:25:16.097,70.318,69.698,27.540000000000205,TP,2
2026-04-22 20:15:00,2026-04-22 20:45:00,46629,46631,BUY,76.596,78.039,0.15,0.07,136.5773421891631,TP,2,True,10187.05284619037,OK,2026-04-22 20:15:00.084,2026-04-22 20:30:00.343,76.643,77.791,171.53999999999945,TP,2
2026-05-06 05:00:00,2026-05-06 07:45:00,47492,47503,SELL,76.89999999999999,76.90499999999999,0.11,0.05,2.4512474305663794,BE_AFTER_PARTIAL,11,True,10189.504093620935,OK,2026-05-06 05:00:00.043,2026-05-06 06:54:06.716,76.91,77.837,-102.63000000000073,SL,1
2026-05-27 01:45:00,2026-05-27 02:30:00,48849,48852,BUY,75.686,74.74723304032877,0.11,0.11,-103.92436556383656,SL,3,False,10085.5797280571,OK,2026-05-27 01:45:00.067,2026-05-27 02:31:20.950,75.734,74.765,-107.24999999999935,SL,1
2026-06-14 18:15:00,2026-06-15 01:30:00,50015,50044,SELL,69.756,70.23743787425909,0.09,0.09,-43.86940868331775,TP,29,False,10041.710319373782,OK,2026-06-14 18:15:00.194,2026-06-15 01:36:15.327,69.766,70.23,-42.29999999999987,TP,1
