entry_time,exit_time,net_pnl,return_pct,pnl,entry_i,exit_i,side,units,entry_reference,entry_price,exit_reference,exit_price,stop_reference,bars_held,exit_reason,reference_pnl,price_pnl,spread_slippage_cost,commission_cost,costs,cash_after,fold_id,candidate_id
2023-01-06 20:00:00+00:00,2023-01-10 13:00:00+00:00,-131.57760000000653,-0.13157760000000654,-131.57760000000653,351,501,1,0.24,11060.409,11063.234,11039.097,11036.271999999999,10878.114375,150,signal_exit,-102.29759999999952,-129.4176000000065,27.120000000006982,2.16,29.280000000006982,99868.4224,0,TREND_12_STOP_CONTROL
2023-01-10 19:00:00+00:00,2023-01-12 15:00:00+00:00,619.0919999999925,0.6199076596207376,619.0919999999925,525,687,1,0.29,11169.269,11172.094000000001,11282.109,11279.284,11006.306375,162,signal_exit,654.4720000000009,621.7019999999924,32.77000000000851,2.61,35.38000000000851,100487.5144,0,TREND_12_STOP_CONTROL
2023-01-13 20:00:00+00:00,2023-01-16 10:00:00+00:00,-385.91520000000565,-0.38404293538780737,-385.91520000000565,796,845,1,0.33,11497.999,11500.824,11445.627,11442.802,11308.5199375,49,signal_exit,-345.655199999996,-382.9452000000056,37.29000000000963,2.97,40.260000000009626,100101.5992,0,TREND_12_STOP_CONTROL
2023-01-17 19:00:00+00:00,2023-01-18 18:00:00+00:00,-1047.8880000000163,-1.0468244347489069,-1047.8880000000163,957,1042,1,0.38,11577.419,11580.244,11445.639,11442.813999999998,11476.84446875,85,catastrophe_stop,-1001.528000000005,-1044.4680000000162,42.940000000011196,3.42,46.3600000000112,99053.71119999998,0,TREND_12_STOP_CONTROL
2023-01-20 18:00:00+00:00,2023-01-25 04:00:00+00:00,2691.426799999991,2.7171387799551643,2691.426799999991,1216,1427,1,0.47000000000000003,11471.587,11474.412,11764.009,11761.184,11338.8175,211,signal_exit,2748.766800000005,2695.6567999999907,53.110000000014224,4.23,57.34000000001423,101745.13799999996,0,TREND_12_STOP_CONTROL
2023-01-26 00:00:00+00:00,2023-01-30 09:00:00+00:00,1354.5700000000002,1.3313363435607122,1354.5700000000002,1500,1714,1,0.37,11847.229,11850.054,12036.379,12033.554,11686.111375,214,signal_exit,1399.710000000011,1357.9,41.81000000001086,3.33,45.14000000001086,103099.70799999997,0,TREND_12_STOP_CONTROL
2023-02-01 07:00:00+00:00,2023-02-01 15:00:00+00:00,266.7839999999774,0.2587630995036159,266.7839999999774,1884,1916,1,0.42,12057.699,12060.524000000001,12095.559,12092.733999999999,11935.936500000002,32,signal_exit,318.02399999998966,270.5639999999774,47.46000000001226,3.78,51.24000000001226,103366.49199999995,0,TREND_12_STOP_CONTROL
2023-02-01 20:00:00+00:00,2023-02-06 01:00:00+00:00,1575.5519999999888,1.5242386285102814,1575.5519999999888,1936,2127,1,0.33,12288.579,12291.404,12533.399,12530.573999999999,12136.9254375,191,signal_exit,1615.8119999999983,1578.5219999999886,37.29000000000974,2.97,40.26000000000974,104942.04399999994,0,TREND_12_STOP_CONTROL
2023-02-07 21:00:00+00:00,2023-02-08 15:00:00+00:00,-287.59160000000685,-0.2740480259751821,-287.59160000000685,2296,2361,1,0.19,12725.379,12728.204000000002,12655.797,12652.972,12519.4340625,65,signal_exit,-264.4116000000013,-285.8816000000068,21.47000000000554,1.71,23.180000000005542,104654.45239999994,0,TREND_12_STOP_CONTROL
2023-02-09 11:00:00+00:00,2023-02-09 17:00:00+00:00,-722.7896000000035,-0.6906439080464807,-722.7896000000035,2434,2458,1,0.26,12672.497,12675.322,12539.599,12536.774,12542.576187499999,24,catastrophe_stop,-691.0695999999961,-720.4496000000036,29.3800000000075,2.34,31.7200000000075,103931.66279999993,0,TREND_12_STOP_CONTROL
