entry_time,exit_time,net_pnl,return_pct,pnl,entry_i,exit_i,side,units,entry_reference,entry_price,exit_reference,exit_price,stop_reference,bars_held,exit_reason,reference_pnl,price_pnl,spread_slippage_cost,commission_cost,costs,cash_after,fold_id,candidate_id
2023-01-06 18:00:00+00:00,2023-01-10 03:00:00+00:00,599.9999999999965,0.5999999999999964,599.9999999999965,343,461,1,0.24,10935.889,10937.239,11063.889,11062.538999999999,10582.821249999999,118,signal_exit,614.4,601.4399999999965,12.960000000003447,1.44,14.400000000003446,100600.0,0,TREND_10_MEDIUM_LONG
2023-01-10 16:00:00+00:00,2023-01-13 12:00:00+00:00,1537.812000000003,1.5286401590457288,1537.812000000003,513,764,1,0.29,11132.229,11133.579,11400.369,11399.019,10821.613125,251,signal_exit,1555.212000000007,1539.5520000000029,15.660000000004175,1.7399999999999998,17.400000000004173,102137.812,0,TREND_10_MEDIUM_LONG
2023-01-13 18:00:00+00:00,2023-01-16 10:00:00+00:00,-98.68159999999685,-0.09661612880447923,-98.68159999999685,788,845,1,0.34,11457.139,11458.489,11445.627,11444.277,11087.329374999998,57,signal_exit,-78.2815999999919,-96.64159999999686,18.36000000000496,2.04,20.400000000004958,102039.13040000001,0,TREND_10_MEDIUM_LONG
2023-01-17 16:00:00+00:00,2023-01-18 17:00:00+00:00,-487.28160000000383,-0.4775438580178294,-487.28160000000383,945,1038,1,0.39,11542.199,11543.549,11482.727,11481.377,11361.7218125,93,signal_exit,-463.88159999999806,-484.9416000000038,21.060000000005743,2.34,23.400000000005743,101551.8488,0,TREND_10_MEDIUM_LONG
2023-01-20 16:00:00+00:00,2023-01-24 19:00:00+00:00,4527.9000000000015,4.4587075996197925,4527.9000000000015,1208,1398,1,0.5,11404.999,11406.349,11860.789,11859.439,11152.496875,190,signal_exit,4557.90000000001,4530.9000000000015,27.000000000008185,3.0,30.000000000008185,106079.7488,0,TREND_10_MEDIUM_LONG
2023-01-26 03:00:00+00:00,2023-01-30 16:00:00+00:00,984.2399999999994,0.9278302514230684,984.2399999999994,1512,1742,1,0.4,11847.649,11848.999,11973.679,11972.329,11547.606249999999,230,signal_exit,1008.2400000000052,986.6399999999995,21.600000000005707,2.4000000000000004,24.000000000005706,107063.9888,0,TREND_10_MEDIUM_LONG
2023-01-31 21:00:00+00:00,2023-02-01 11:00:00+00:00,-339.56799999999384,-0.3171635988962834,-339.56799999999384,1851,1900,1,0.38,12098.219,12099.569,12056.539,12055.189,11791.960249999998,49,signal_exit,-316.7679999999884,-337.2879999999939,20.520000000005496,2.2800000000000002,22.800000000005497,106724.4208,0,TREND_10_MEDIUM_LONG
2023-02-07 21:00:00+00:00,2023-02-08 19:00:00+00:00,-781.850000000003,-0.7325877190424658,-781.850000000003,2296,2377,1,0.19,12725.379,12726.729000000001,12522.629,12521.279,12313.489125,81,signal_exit,-770.45,-780.7100000000029,10.260000000002833,1.1400000000000001,11.400000000002834,105942.5708,0,TREND_10_MEDIUM_LONG
2023-02-09 10:00:00+00:00,2023-02-09 18:00:00+00:00,-837.7200000000057,-0.7907302925293991,-837.7200000000057,2430,2462,1,0.26,12656.619,12657.969000000001,12498.519,12497.169,12399.12675,32,signal_exit,-822.1200000000019,-836.1600000000058,14.040000000003829,1.56,15.60000000000383,105104.8508,0,TREND_10_MEDIUM_LONG
2023-02-13 14:00:00+00:00,2023-02-16 14:00:00+00:00,981.3019999999883,0.9336410189737773,981.3019999999883,2624,2891,1,0.29,12341.297,12342.647,12513.487,12512.136999999999,12068.529125000001,267,signal_exit,998.7019999999923,983.0419999999883,15.660000000003947,1.7399999999999998,17.400000000003946,106086.1528,0,TREND_10_MEDIUM_LONG
