fold_id,train_start,train_end,val_start,val_end,train_start_time,train_end_time,val_start_time,val_end_time,threshold,min_strength,vol_multiplier,reward_risk,kalman_gate,initial_balance,final_balance,net_profit,total_return_pct,closed_trades,cashflows,win_rate_pct,loss_rate_pct,profit_factor,expectancy,avg_win,avg_loss,payoff_ratio,largest_win,largest_loss,max_consecutive_wins,max_consecutive_losses,max_drawdown_money,max_drawdown_pct,max_drawdown_bars,sharpe_ratio,period_sharpe_ratio,sortino_ratio,deflated_sharpe_probability,deflated_sharpe_z,dsr_trials,recovery_factor,mean_cashflow,std_cashflow,score,hmm_p_bull,hmm_p_bear,hmm_lambda,hmm_nu
3,0,61133,61254,73139,2021-01-03 18:15:00,2023-09-26 02:30:00,2023-09-27 09:45:00,2024-04-01 15:45:00,0.65,0.35,2.5,2.0,True,10000.0,14305.6013437984,4305.6013437984,43.056013437984,123,191,55.28455284552846,44.71544715447154,1.5948352128476735,35.00488897397069,169.76339406230258,-131.60562640796698,1.289940245685618,459.696832521179,-144.26522267330483,7,7,-974.6278153698149,-6.821465303818143,4589,4.142264912697268,0.026631889685817523,38.63300390816922,0.7345905685649471,0.6267564983235231,81,4.41768773258813,22.54241541255704,111.38864965795344,4.463878144425419,0.98,0.98,0.015539634246082377,4.0774582872337835
3,0,61133,61254,73139,2021-01-03 18:15:00,2023-09-26 02:30:00,2023-09-27 09:45:00,2024-04-01 15:45:00,0.65,0.4,2.5,2.0,True,10000.0,14305.6013437984,4305.6013437984,43.056013437984,123,191,55.28455284552846,44.71544715447154,1.5948352128476735,35.00488897397069,169.76339406230258,-131.60562640796698,1.289940245685618,459.696832521179,-144.26522267330483,7,7,-974.6278153698149,-6.821465303818143,4589,4.142264912697268,0.026631889685817523,38.63300390816922,0.7345905685649471,0.6267564983235231,81,4.41768773258813,22.54241541255704,111.38864965795344,4.463878144425419,0.98,0.98,0.015539634246082377,4.0774582872337835
3,0,61133,61254,73139,2021-01-03 18:15:00,2023-09-26 02:30:00,2023-09-27 09:45:00,2024-04-01 15:45:00,0.65,0.3,2.5,2.0,True,10000.0,14305.6013437984,4305.6013437984,43.056013437984,123,191,55.28455284552846,44.71544715447154,1.5948352128476735,35.00488897397069,169.76339406230258,-131.60562640796698,1.289940245685618,459.696832521179,-144.26522267330483,7,7,-974.6278153698149,-6.821465303818143,4589,4.142264912697268,0.026631889685817523,38.63300390816922,0.7345905685649471,0.6267564983235231,81,4.41768773258813,22.54241541255704,111.38864965795344,4.463878144425419,0.98,0.98,0.015539634246082377,4.0774582872337835
3,0,61133,61254,73139,2021-01-03 18:15:00,2023-09-26 02:30:00,2023-09-27 09:45:00,2024-04-01 15:45:00,0.65,0.4,2.5,2.5,True,10000.0,14592.386418612608,4592.386418612608,45.92386418612608,104,154,47.11538461538461,52.88461538461539,1.6317064200523066,42.50851981870133,233.04509878964348,-127.24225053722897,1.8315072061811604,1023.7282451759203,-150.86071930999515,4,7,-1330.265044999749,-9.365493767195218,3977,3.5042132723073234,0.022529660287443506,35.34453365752476,0.7302493268703713,0.6135672263033405,81,3.4522341512878545,29.820691029951973,146.53401112864003,4.11409523290814,0.98,0.98,0.015539634246082377,4.0774582872337835
3,0,61133,61254,73139,2021-01-03 18:15:00,2023-09-26 02:30:00,2023-09-27 09:45:00,2024-04-01 15:45:00,0.65,0.35,2.5,2.5,True,10000.0,14592.386418612608,4592.386418612608,45.92386418612608,104,154,47.11538461538461,52.88461538461539,1.6317064200523066,42.50851981870133,233.04509878964348,-127.24225053722897,1.8315072061811604,1023.7282451759203,-150.86071930999515,4,7,-1330.265044999749,-9.365493767195218,3977,3.5042132723073234,0.022529660287443506,35.34453365752476,0.7302493268703713,0.6135672263033405,81,3.4522341512878545,29.820691029951973,146.53401112864003,4.11409523290814,0.98,0.98,0.015539634246082377,4.0774582872337835
3,0,61133,61254,73139,2021-01-03 18:15:00,2023-09-26 02:30:00,2023-09-27 09:45:00,2024-04-01 15:45:00,0.65,0.3,2.5,2.5,True,10000.0,14592.386418612608,4592.386418612608,45.92386418612608,104,154,47.11538461538461,52.88461538461539,1.6317064200523066,42.50851981870133,233.04509878964348,-127.24225053722897,1.8315072061811604,1023.7282451759203,-150.86071930999515,4,7,-1330.265044999749,-9.365493767195218,3977,3.5042132723073234,0.022529660287443506,35.34453365752476,0.7302493268703713,0.6135672263033405,81,3.4522341512878545,29.820691029951973,146.53401112864003,4.11409523290814,0.98,0.98,0.015539634246082377,4.0774582872337835
3,0,61133,61254,73139,2021-01-03 18:15:00,2023-09-26 02:30:00,2023-09-27 09:45:00,2024-04-01 15:45:00,0.65,0.35,2.0,2.5,True,10000.0,14722.866681166448,4722.866681166448,47.22866681166449,131,194,48.091603053435115,51.908396946564885,1.4967780501415278,36.052417413484314,225.87082807988222,-139.80875717450203,1.6155699588829187,611.0249348353879,-153.88290418485852,7,8,-1465.473650547783,-9.628648460328176,4613,3.8365427383421853,0.024666308199955692,44.82709759210053,0.6739722976282003,0.45090862808626797,81,3.2227578294574424,24.344673614260017,137.1000894768666,3.8581429858999954,0.98,0.98,0.015539634246082377,4.0774582872337835
3,0,61133,61254,73139,2021-01-03 18:15:00,2023-09-26 02:30:00,2023-09-27 09:45:00,2024-04-01 15:45:00,0.65,0.3,2.0,2.5,True,10000.0,14722.866681166448,4722.866681166448,47.22866681166449,131,194,48.091603053435115,51.908396946564885,1.4967780501415278,36.052417413484314,225.87082807988222,-139.80875717450203,1.6155699588829187,611.0249348353879,-153.88290418485852,7,8,-1465.473650547783,-9.628648460328176,4613,3.8365427383421853,0.024666308199955692,44.82709759210053,0.6739722976282003,0.45090862808626797,81,3.2227578294574424,24.344673614260017,137.1000894768666,3.8581429858999954,0.98,0.98,0.015539634246082377,4.0774582872337835
3,0,61133,61254,73139,2021-01-03 18:15:00,2023-09-26 02:30:00,2023-09-27 09:45:00,2024-04-01 15:45:00,0.65,0.4,2.0,2.5,True,10000.0,14722.866681166448,4722.866681166448,47.22866681166449,131,194,48.091603053435115,51.908396946564885,1.4967780501415278,36.052417413484314,225.87082807988222,-139.80875717450203,1.6155699588829187,611.0249348353879,-153.88290418485852,7,8,-1465.473650547783,-9.628648460328176,4613,3.8365427383421853,0.024666308199955692,44.82709759210053,0.6739722976282003,0.45090862808626797,81,3.2227578294574424,24.344673614260017,137.1000894768666,3.8581429858999954,0.98,0.98,0.015539634246082377,4.0774582872337835
3,0,61133,61254,73139,2021-01-03 18:15:00,2023-09-26 02:30:00,2023-09-27 09:45:00,2024-04-01 15:45:00,0.65,0.4,3.0,2.0,True,10000.0,13324.281381657129,3324.281381657129,33.242813816571285,104,158,50.96153846153846,49.03846153846153,1.5155169636775931,30.803318557691203,177.69402222367356,-121.84780485989828,1.4583276442935331,825.2826824063453,-133.66793109915625,4,5,-870.5220126050826,-6.608740644737271,3977,3.153137789323946,0.020272488491031235,26.906888908268066,0.5527515421838691,0.13261620532231436,81,3.8187217939602043,21.039755580108377,120.40192791287878,3.805327784289469,0.98,0.98,0.015539634246082377,4.0774582872337835
