period,closed_trades,net_pnl,win_rate_pct,profit_factor,avg_pnl,pf_rolling_4p,avg_pnl_rolling_4p
2024-06-30,37,666.5536545603507,45.94594594594595,1.3210334028017905,18.014963636766232,1.3210334028017905,18.014963636766232
2024-09-30,63,3337.2876966809313,52.38095238095239,1.892498220896031,52.972820582237006,1.6067658118489108,35.493892109501616
2024-12-31,58,952.2972260163074,41.37931034482759,1.1855702369125123,16.418917689936332,1.4663672868701114,29.135567302979855
2025-03-31,78,-491.2265666480515,35.8974358974359,0.9353947944480209,-6.29777649548784,1.3336241637645887,20.277231353362932
2025-06-30,62,3138.609328810682,48.38709677419355,1.606699522590702,50.62273110984971,1.4050406937118165,28.429173221633803
2025-09-30,55,2246.947938341446,45.45454545454545,1.4154909675546388,40.85359887893538,1.2857888803764683,25.399367795808395
2025-12-31,56,2247.015180651447,41.07142857142857,1.324417663433148,40.12527108306155,1.3205007370066273,31.325956144089698
2026-03-31,69,1238.9806419862257,37.68115942028986,1.1257351008184706,17.95624118820617,1.3680858135992398,37.3894605650132
2026-06-30,30,-1590.7722219969257,30.0,0.6604478042897101,-53.025740733230855,1.131522884023992,11.477342604243063
