period,closed_trades,net_pnl,avg_pnl,profit_factor,win_rate_pct,max_loss_streak,profit_factor_rolling_4q,avg_pnl_rolling_4q
2024-06-30,37,666.5536545603507,18.014963636766232,1.3210334028017905,45.94594594594595,5,1.3210334028017905,18.014963636766232
2024-09-30,63,3337.287696680931,52.972820582237,1.892498220896031,52.38095238095239,3,1.6067658118489108,35.493892109501616
2024-12-31,58,952.2972260163074,16.418917689936332,1.1855702369125123,41.37931034482759,6,1.4663672868701114,29.135567302979855
2025-03-31,78,-491.22656664805163,-6.297776495487842,0.935394794448021,35.8974358974359,7,1.3336241637645887,20.27723135336293
2025-06-30,62,3138.6093288106817,50.6227311098497,1.606699522590702,48.38709677419355,4,1.4050406937118165,28.429173221633796
2025-09-30,55,2246.9479383414464,40.85359887893539,1.4154909675546388,45.45454545454545,6,1.2857888803764685,25.399367795808395
2025-12-31,56,2247.0151806514473,40.125271083061556,1.324417663433148,41.07142857142857,4,1.3205007370066275,31.3259561440897
2026-03-31,69,1238.9806419862248,17.956241188206157,1.1257351008184706,37.68115942028986,7,1.3680858135992398,37.3894605650132
2026-06-30,30,-1590.7722219969257,-53.025740733230855,0.6604478042897101,30.0,5,1.131522884023992,11.477342604243061
