fold_id,closed_trades,net_profit,return_pct,profit_factor,expectancy,win_rate_pct,daily_sharpe,dsr_probability,dsr_z,max_drawdown_money,max_drawdown_pct,worst_quarter_profit_factor,top5_winner_share_pct
0,15,-212.8046593750209,-0.21280465937502088,0.7787970290417232,-14.18697729166806,33.33333333333333,-0.5337155793692082,0.001032067276510372,-3.080845887507046,-427.28219374999753,-0.4269318298624041,0.699315401438322,100.0
1,11,-110.73957187500076,-0.11073957187500076,0.8355949240311874,-10.067233806818251,45.45454545454545,-0.34447059500828014,0.001602284882630599,-2.9474013555235636,-340.1595093750075,-0.3397079019025357,0.7323081721478847,100.0
2,14,-241.5382343748156,-0.2415382343748156,0.7404319158550142,-17.252731026772544,35.714285714285715,-0.6008010290416108,0.0008278414408155069,-3.1459146966394584,-747.7202343748941,-0.7447956304767879,0.5951158161865467,100.0
3,19,577.9872828126759,0.5779872828126759,1.6903003039038544,30.420383305930308,57.89473684210527,1.0935603442784663,0.049651987922786356,-1.6482373467682991,-421.3215218749683,-0.4207985578522291,1.3962622215022427,72.80230930068001
4,11,-312.06800937490516,-0.3120680093749052,0.562344953433677,-28.369819034082287,36.36363636363637,-1.1815187003017806,0.00012557189207567507,-3.6610907414773965,-510.6120484374551,-0.510612048437455,0.0,100.0
5,17,-374.27299999983705,-0.37427299999983704,0.6536796897309902,-22.016058823519828,41.17647058823529,-0.9749213442393004,0.00021779045820926774,-3.5175313369066235,-527.147101562412,-0.5265467833533414,0.47209073789895206,79.53808983744266
6,15,177.38821718756265,0.17738821718756265,1.3228269116774338,11.82588114583751,53.333333333333336,0.6417194411775561,0.01764175808404526,-2.105089521787788,-203.44491718747304,-0.20335934601498207,0.7537287776910322,77.52325649543297
