segment,start_time,end_time,trades,return_pct_on_initial,win_rate_pct,profit_factor,expectancy,max_drawdown_pct,max_consecutive_wins,max_consecutive_losses,sharpe_trade,gross_profit,gross_loss,net_pnl
BASE_TICK,2024-05-06 04:00:00,2026-05-29 11:37:32.979,473,39.59234065915484,46.30021141649049,1.1270577838917657,8.370473712294892,-12.348929864426754,8,9,1.2600981886756424,35120.12751647459,-31160.893450559113,3959.2340659154843
STRENGTH_GE_0_66,2024-05-09 10:30:00,2026-05-29 11:37:32.979,159,51.29777681023977,54.71698113207547,1.5809573359153224,32.262752710842626,-6.8946346299025425,9,5,2.7970261316048983,13959.647559406356,-8829.869878382378,5129.7776810239775
BLOCK_NY_13_20,2024-05-06 04:00:00,2026-05-29 11:37:32.979,401,54.69392453948271,48.12967581047381,1.2162185660191598,13.639382678175238,-8.756395492055569,7,7,1.8988053949722188,30765.057644252116,-25295.665190303844,5469.3924539482705
STRENGTH_GE_0_66_AND_BLOCK_NY_13_20,2024-05-09 10:30:00,2026-05-29 11:37:32.979,138,52.074824944173706,56.52173913043478,1.7125428684933963,37.73538039432877,-5.115224434010945,9,4,3.0684339051144756,12515.79014112513,-7308.30764670776,5207.482494417371
