segment,start_time,end_time,trades,return_pct_on_initial,win_rate_pct,profit_factor,expectancy,max_drawdown_pct,max_consecutive_wins,max_consecutive_losses,sharpe_trade,gross_profit,gross_loss,net_pnl
BUY,2024-05-06 04:00:00,2026-05-29 11:37:32.979,443,40.77523947791863,46.72686230248307,1.1412889630041927,9.204342997272828,-13.089321517635764,8,9,1.3476401437654055,32936.989408451074,-28859.465460659216,4077.523947791863
SELL,2024-07-08 12:15:00,2026-05-15 05:50:14.223,30,-1.1828988187637806,40.0,0.9486015280966824,-3.942996062545935,-7.26290461514221,2,5,-0.1377913410405097,2183.1381080235155,-2301.427989899894,-118.28988187637805
