Date,Close,High,Low,Open,Volume,Spread,SwapLong,SwapShort
2016-06-03,6209.60009765625,6251.7001953125,6168.2001953125,6185.60009765625,640902800,1.8628800292968748,0.0,0.0
2016-06-06,6273.39990234375,6301.60009765625,6209.60009765625,6209.60009765625,732583800,1.8820199707031249,0.0,0.0
2016-06-07,6284.5,6322.60009765625,6273.39990234375,6273.39990234375,690004500,1.8853499999999999,0.0,0.0
2016-06-08,6301.5,6304.5,6263.7998046875,6284.5,643216300,1.8904499999999997,0.0,0.0
2016-06-09,6231.89990234375,6301.7001953125,6229.10009765625,6301.5,668485600,1.8695699707031248,0.0,0.0
2016-06-10,6115.7998046875,6231.89990234375,6097.2001953125,6231.89990234375,725887400,1.8347399414062497,0.0,0.0
2016-06-13,6045.0,6115.7998046875,6045.0,6115.7998046875,827452100,1.8135,0.0,0.0
2016-06-14,5923.5,6045.0,5921.7001953125,6045.0,954027400,1.7770499999999998,0.0,0.0
2016-06-15,5966.7998046875,6007.5,5923.39990234375,5923.5,856010000,1.7900399414062498,0.0,0.0
2016-06-16,5950.5,5966.7998046875,5900.0,5966.7998046875,791476800,1.7851499999999998,0.0,0.0
2016-06-17,6021.10009765625,6046.10009765625,5950.5,5950.5,1274460400,1.806330029296875,0.0,0.0
2016-06-20,6204.0,6236.5,6021.10009765625,6021.10009765625,979119000,1.8611999999999997,0.0,0.0
2016-06-21,6226.60009765625,6250.2001953125,6156.2001953125,6204.0,816749300,1.867980029296875,0.0,0.0
2016-06-22,6261.2001953125,6315.60009765625,6222.0,6226.60009765625,858110900,1.8783600585937499,0.0,0.0
2016-06-23,6338.10009765625,6380.60009765625,6261.2001953125,6261.2001953125,887921000,1.9014300292968749,0.0,0.0
2016-06-24,6138.7001953125,6338.60009765625,5788.7001953125,6338.10009765625,3761301300,1.8416100585937498,0.0,0.0
2016-06-27,5982.2001953125,6138.7001953125,5958.7001953125,6138.7001953125,2430429000,1.7946600585937498,0.0,0.0
2016-06-28,6140.39990234375,6170.2998046875,5982.2001953125,5982.2001953125,1545515100,1.8421199707031248,0.0,0.0
2016-06-29,6360.10009765625,6360.10009765625,6140.39990234375,6140.39990234375,1458617500,1.9080300292968748,0.0,0.0
2016-06-30,6504.2998046875,6504.2998046875,6310.0,6360.10009765625,1515147700,1.95128994140625,0.0,0.0
2016-07-01,6577.7998046875,6587.39990234375,6498.60009765625,6504.2998046875,1066211600,1.9733399414062498,0.0,0.0
2016-07-04,6522.2998046875,6612.10009765625,6514.7998046875,6577.7998046875,748239600,1.9566899414062497,0.0,0.0
