Date,Close,High,Low,Open,Volume,Spread,SwapLong,SwapShort
2016-06-03,1240.0999755859375,1244.5,1206.4000244140625,1209.0999755859375,1622,0.99207998046875,0.0,0.0
2016-06-06,1244.5999755859375,1247.300048828125,1240.0,1244.4000244140625,1135,0.9956799804687501,0.0,0.0
2016-06-07,1244.4000244140625,1244.9000244140625,1236.5,1244.0,281,0.99552001953125,0.0,0.0
2016-06-08,1259.800048828125,1264.0,1247.300048828125,1247.5999755859375,406,1.0078400390625,0.0,0.0
2016-06-09,1270.199951171875,1271.4000244140625,1258.0999755859375,1262.5,381,1.0161599609375,0.0,0.0
2016-06-10,1273.4000244140625,1278.0,1265.300048828125,1267.5999755859375,397,1.01872001953125,0.0,0.0
2016-06-13,1284.4000244140625,1287.300048828125,1273.0,1276.199951171875,328,1.02752001953125,0.0,0.0
2016-06-14,1285.5999755859375,1289.699951171875,1277.800048828125,1281.800048828125,554,1.02847998046875,0.0,0.0
2016-06-15,1285.800048828125,1296.199951171875,1278.800048828125,1284.5999755859375,162,1.0286400390625001,0.0,0.0
2016-06-16,1296.0999755859375,1316.4000244140625,1281.0999755859375,1296.300048828125,251,1.03687998046875,0.0,0.0
2016-06-17,1292.5,1300.0999755859375,1280.300048828125,1280.300048828125,129,1.034,0.0,0.0
2016-06-20,1290.0,1291.199951171875,1280.300048828125,1288.9000244140625,153,1.032,0.0,0.0
2016-06-21,1270.5,1293.9000244140625,1266.300048828125,1293.9000244140625,134,1.0164,0.0,0.0
2016-06-22,1268.0,1269.199951171875,1264.9000244140625,1267.0,53,1.0144,0.0,0.0
2016-06-23,1261.199951171875,1270.5,1255.199951171875,1263.4000244140625,218,1.0089599609375,0.0,0.0
2016-06-24,1320.0,1355.5999755859375,1253.699951171875,1253.699951171875,694,1.056,0.0,0.0
2016-06-27,1322.5,1331.699951171875,1320.0,1330.0,92,1.058,0.0,0.0
2016-06-28,1315.300048828125,1315.5999755859375,1314.0999755859375,1314.800048828125,1072,1.0522400390625,0.0,0.0
2016-06-29,1323.9000244140625,1327.4000244140625,1311.5999755859375,1311.5999755859375,414,1.05912001953125,0.0,0.0
2016-06-30,1318.4000244140625,1323.5,1314.5,1315.800048828125,560,1.05472001953125,0.0,0.0
2016-07-01,1336.699951171875,1344.199951171875,1321.9000244140625,1324.5,137,1.0693599609375,0.0,0.0
2016-07-05,1356.4000244140625,1356.800048828125,1339.699951171875,1342.199951171875,90,1.08512001953125,0.0,0.0
2016-07-06,1364.9000244140625,1374.9000244140625,1359.0,1359.0,130,1.09192001953125,0.0,0.0
2016-07-07,1360.0999755859375,1368.5999755859375,1350.5,1366.800048828125,207,1.08807998046875,0.0,0.0
2016-07-08,1356.5999755859375,1365.800048828125,1335.0,1361.300048828125,249,1.08527998046875,0.0,0.0
2016-07-11,1355.0,1371.800048828125,1353.0,1371.699951171875,26,1.084,0.0,0.0
2016-07-12,1334.0999755859375,1356.0,1330.300048828125,1353.5999755859375,252,1.06727998046875,0.0,0.0
2016-07-13,1342.4000244140625,1342.4000244140625,1336.699951171875,1341.5,7,1.0739200195312502,0.0,0.0
2016-07-14,1331.300048828125,1341.4000244140625,1322.699951171875,1341.4000244140625,20,1.0650400390625,0.0,0.0
2016-07-15,1326.5,1333.699951171875,1322.9000244140625,1333.699951171875,52,1.0612000000000001,0.0,0.0
2016-07-18,1328.4000244140625,1335.0,1326.199951171875,1327.5,54,1.06272001953125,0.0,0.0
2016-07-19,1331.5,1333.199951171875,1326.4000244140625,1328.5,322,1.0652000000000001,0.0,0.0
2016-07-20,1318.800048828125,1337.5,1315.5,1331.0,751,1.0550400390625,0.0,0.0
2016-07-21,1330.5,1330.5,1312.800048828125,1312.800048828125,318,1.0644,0.0,0.0
2016-07-22,1323.0999755859375,1330.699951171875,1320.4000244140625,1330.699951171875,55,1.0584799804687501,0.0,0.0
2016-07-25,1319.300048828125,1319.300048828125,1313.800048828125,1315.699951171875,548,1.0554400390625,0.0,0.0
2016-07-26,1320.699951171875,1320.699951171875,1315.199951171875,1315.199951171875,63,1.0565599609375,0.0,0.0
2016-07-27,1326.5999755859375,1326.5999755859375,1326.0,1326.0,215388,1.06127998046875,0.0,0.0
2016-07-28,1332.300048828125,1344.300048828125,1330.0999755859375,1339.5,56908,1.0658400390625,0.0,0.0
2016-07-29,1349.0,1353.300048828125,1325.800048828125,1333.199951171875,6076,1.0792000000000002,0.0,0.0
2016-08-01,1351.4000244140625,1353.5,1345.5999755859375,1348.800048828125,1257,1.08112001953125,0.0,0.0
2016-08-02,1364.4000244140625,1366.0,1346.5999755859375,1352.0999755859375,2941,1.09152001953125,0.0,0.0
2016-08-03,1356.0999755859375,1364.699951171875,1353.300048828125,1362.4000244140625,715,1.0848799804687501,0.0,0.0
2016-08-04,1358.800048828125,1361.5999755859375,1347.0,1354.4000244140625,381,1.0870400390625001,0.0,0.0
2016-08-05,1336.4000244140625,1360.800048828125,1333.699951171875,1357.5999755859375,1107,1.06912001953125,0.0,0.0
2016-08-08,1333.4000244140625,1335.4000244140625,1327.800048828125,1330.0,587,1.06672001953125,0.0,0.0
2016-08-09,1339.0,1339.4000244140625,1328.5,1331.800048828125,620,1.0712000000000002,0.0,0.0
2016-08-10,1344.300048828125,1354.199951171875,1344.300048828125,1344.800048828125,110,1.0754400390625,0.0,0.0
2016-08-11,1342.5,1350.4000244140625,1334.800048828125,1341.5999755859375,666,1.074,0.0,0.0
2016-08-12,1335.800048828125,1351.800048828125,1333.199951171875,1336.800048828125,113,1.0686400390625002,0.0,0.0
2016-08-15,1340.300048828125,1340.5999755859375,1333.5999755859375,1336.5,62,1.0722400390625,0.0,0.0
2016-08-16,1350.5,1355.0,1341.0,1342.199951171875,338,1.0804,0.0,0.0
2016-08-17,1342.699951171875,1347.300048828125,1338.5999755859375,1345.5,135,1.0741599609375,0.0,0.0
2016-08-18,1351.199951171875,1354.4000244140625,1348.199951171875,1351.300048828125,140,1.0809599609375,0.0,0.0
2016-08-19,1340.4000244140625,1350.0999755859375,1338.5999755859375,1350.0999755859375,197,1.0723200195312501,0.0,0.0
2016-08-22,1337.699951171875,1337.699951171875,1333.300048828125,1334.4000244140625,117,1.0701599609375,0.0,0.0
2016-08-23,1340.5999755859375,1341.199951171875,1334.300048828125,1337.0,551,1.0724799804687501,0.0,0.0
2016-08-24,1324.4000244140625,1337.199951171875,1322.9000244140625,1337.199951171875,262,1.05952001953125,0.0,0.0
2016-08-25,1320.0999755859375,1324.0,1317.0,1321.4000244140625,58,1.05607998046875,0.0,0.0
2016-08-26,1321.5,1340.5,1320.0999755859375,1323.800048828125,141,1.0572000000000001,0.0,0.0
2016-08-29,1322.9000244140625,1323.0,1315.0,1315.0,437,1.05832001953125,0.0,0.0
2016-08-30,1311.699951171875,1322.0999755859375,1308.0,1322.0,705,1.0493599609375,0.0,0.0
2016-08-31,1306.9000244140625,1313.699951171875,1306.300048828125,1310.300048828125,214,1.04552001953125,0.0,0.0
2016-09-01,1312.199951171875,1313.0999755859375,1301.5,1305.300048828125,225,1.0497599609375001,0.0,0.0
2016-09-02,1322.0999755859375,1326.699951171875,1309.199951171875,1309.5999755859375,55,1.05767998046875,0.0,0.0
2016-09-06,1349.4000244140625,1349.4000244140625,1323.199951171875,1323.300048828125,46,1.07952001953125,0.0,0.0
2016-09-07,1344.300048828125,1350.5,1343.9000244140625,1348.4000244140625,14,1.0754400390625,0.0,0.0
2016-09-08,1336.800048828125,1345.4000244140625,1335.699951171875,1344.800048828125,30,1.0694400390625,0.0,0.0
2016-09-09,1330.0999755859375,1338.5,1328.0,1338.5,35,1.06407998046875,0.0,0.0
2016-09-12,1321.0,1329.300048828125,1319.9000244140625,1327.0,177,1.0568,0.0,0.0
2016-09-13,1319.0,1324.5999755859375,1315.0,1324.5999755859375,79,1.0552000000000001,0.0,0.0
2016-09-14,1321.5,1322.300048828125,1319.199951171875,1319.199951171875,73,1.0572000000000001,0.0,0.0
2016-09-15,1313.5,1320.699951171875,1310.800048828125,1320.699951171875,37,1.0508,0.0,0.0
2016-09-16,1305.800048828125,1312.5999755859375,1305.800048828125,1312.199951171875,4,1.0446400390625001,0.0,0.0
2016-09-19,1313.5,1313.5,1313.5,1313.5,20,1.0508,0.0,0.0
2016-09-20,1313.699951171875,1313.699951171875,1313.699951171875,1313.699951171875,97,1.0509599609375,0.0,0.0
2016-09-21,1326.9000244140625,1326.9000244140625,1324.0,1326.300048828125,76,1.06152001953125,0.0,0.0
2016-09-22,1340.4000244140625,1340.4000244140625,1338.199951171875,1338.5999755859375,23,1.0723200195312501,0.0,0.0
2016-09-23,1337.199951171875,1337.199951171875,1337.199951171875,1337.199951171875,40,1.0697599609375001,0.0,0.0
2016-09-26,1339.699951171875,1341.800048828125,1335.199951171875,1335.199951171875,24,1.0717599609375001,0.0,0.0
2016-09-27,1325.9000244140625,1328.699951171875,1325.9000244140625,1328.0,48,1.06072001953125,0.0,0.0
2016-09-28,1319.4000244140625,1319.4000244140625,1319.4000244140625,1319.4000244140625,10551,1.05552001953125,0.0,0.0
2016-09-29,1321.699951171875,1325.0,1314.699951171875,1321.199951171875,6108,1.0573599609375,0.0,0.0
2016-09-30,1313.300048828125,1327.699951171875,1312.9000244140625,1320.5999755859375,868,1.0506400390625001,0.0,0.0
2016-10-03,1309.0,1316.800048828125,1308.199951171875,1313.5,299,1.0472000000000001,0.0,0.0
2016-10-04,1266.300048828125,1310.199951171875,1266.300048828125,1307.5999755859375,1893,1.0130400390625,0.0,0.0
2016-10-05,1265.199951171875,1274.0,1261.300048828125,1272.0999755859375,246,1.0121599609375,0.0,0.0
2016-10-06,1249.800048828125,1265.300048828125,1249.800048828125,1265.300048828125,114,0.9998400390625001,0.0,0.0
2016-10-07,1248.9000244140625,1263.5999755859375,1248.9000244140625,1253.9000244140625,169,0.9991200195312501,0.0,0.0
2016-10-11,1253.0,1258.9000244140625,1253.0,1258.9000244140625,26,1.0024,0.0,0.0
2016-10-12,1251.0999755859375,1254.0,1251.0999755859375,1251.699951171875,127,1.00087998046875,0.0,0.0
2016-10-13,1255.0,1259.0,1255.0,1258.699951171875,315,1.004,0.0,0.0
2016-10-14,1253.0999755859375,1253.9000244140625,1250.5999755859375,1253.9000244140625,311,1.00247998046875,0.0,0.0
2016-10-17,1254.4000244140625,1255.0,1249.9000244140625,1249.9000244140625,41,1.0035200195312501,0.0,0.0
2016-10-18,1260.800048828125,1261.699951171875,1260.800048828125,1260.9000244140625,11,1.0086400390625,0.0,0.0
2016-10-19,1267.9000244140625,1271.5,1262.9000244140625,1262.9000244140625,219,1.01432001953125,0.0,0.0
2016-10-20,1265.5999755859375,1270.5,1265.5,1270.0,415,1.01247998046875,0.0,0.0
2016-10-21,1265.9000244140625,1265.9000244140625,1265.9000244140625,1265.9000244140625,224,1.01272001953125,0.0,0.0
2016-10-24,1262.0,1269.199951171875,1261.800048828125,1269.199951171875,42,1.0096,0.0,0.0
2016-10-25,1271.9000244140625,1274.0999755859375,1264.0999755859375,1264.0999755859375,61,1.0175200195312502,0.0,0.0
2016-10-26,1264.800048828125,1274.0,1264.800048828125,1274.0,279,1.0118400390625,0.0,0.0
2016-10-27,1267.9000244140625,1269.4000244140625,1267.9000244140625,1269.4000244140625,338,1.01432001953125,0.0,0.0
2016-10-28,1275.5,1281.5,1262.0,1270.300048828125,560,1.0204,0.0,0.0
2016-10-31,1271.5,1276.5999755859375,1271.5,1276.5999755859375,58,1.0172,0.0,0.0
2016-11-01,1286.4000244140625,1290.699951171875,1279.0,1279.300048828125,49,1.02912001953125,0.0,0.0
2016-11-02,1306.800048828125,1307.0,1288.300048828125,1288.300048828125,30,1.0454400390625,0.0,0.0
2016-11-03,1302.0999755859375,1303.0999755859375,1287.300048828125,1296.4000244140625,73,1.04167998046875,0.0,0.0
2016-11-04,1303.300048828125,1303.300048828125,1296.699951171875,1300.0,11,1.0426400390625001,0.0,0.0
2016-11-07,1278.300048828125,1294.5,1278.300048828125,1292.0,34,1.0226400390625001,0.0,0.0
2016-11-08,1273.4000244140625,1289.4000244140625,1273.199951171875,1284.0999755859375,50,1.01872001953125,0.0,0.0
2016-11-09,1272.5999755859375,1318.5999755859375,1270.0,1272.199951171875,108,1.0180799804687501,0.0,0.0
2016-11-10,1265.5,1287.5,1253.300048828125,1274.4000244140625,63,1.0124,0.0,0.0
2016-11-14,1221.199951171875,1229.5,1210.4000244140625,1227.800048828125,216,0.9769599609375,0.0,0.0
2016-11-15,1224.0,1226.0,1222.5,1224.300048828125,20,0.9792000000000001,0.0,0.0
2016-11-16,1223.4000244140625,1229.300048828125,1223.0,1229.300048828125,66,0.9787200195312501,0.0,0.0
2016-11-17,1216.5,1225.0,1211.0,1224.5999755859375,1139,0.9732000000000001,0.0,0.0
2016-11-18,1208.5,1211.9000244140625,1207.199951171875,1211.9000244140625,607,0.9668,0.0,0.0
2016-11-21,1209.5999755859375,1209.5999755859375,1209.5999755859375,1209.5999755859375,19,0.96767998046875,0.0,0.0
2016-11-22,1211.0,1211.0999755859375,1207.5999755859375,1210.4000244140625,19,0.9688,0.0,0.0
2016-11-23,1189.0999755859375,1213.800048828125,1186.800048828125,1212.800048828125,309,0.9512799804687501,0.0,0.0
2016-11-25,1178.199951171875,1189.300048828125,1177.0,1177.0,14,0.9425599609375,0.0,0.0
2016-11-28,1190.5999755859375,1190.5999755859375,1188.0,1188.0,189914,0.95247998046875,0.0,0.0
2016-11-29,1187.9000244140625,1194.800048828125,1179.4000244140625,1193.199951171875,42124,0.95032001953125,0.0,0.0
2016-11-30,1170.800048828125,1193.300048828125,1167.9000244140625,1187.0999755859375,7158,0.9366400390625,0.0,0.0
2016-12-01,1166.9000244140625,1174.5999755859375,1160.0,1172.699951171875,1588,0.9335200195312501,0.0,0.0
2016-12-02,1175.0999755859375,1177.300048828125,1166.4000244140625,1172.300048828125,1521,0.9400799804687501,0.0,0.0
2016-12-05,1174.0,1186.699951171875,1157.0,1181.800048828125,358,0.9392,0.0,0.0
2016-12-06,1167.5999755859375,1174.5,1167.0999755859375,1170.9000244140625,652,0.9340799804687501,0.0,0.0
2016-12-07,1175.0,1178.5,1166.4000244140625,1167.699951171875,182,0.9400000000000001,0.0,0.0
2016-12-08,1169.800048828125,1177.800048828125,1169.0999755859375,1173.800048828125,322,0.9358400390625,0.0,0.0
2016-12-09,1159.4000244140625,1168.800048828125,1156.0,1166.5999755859375,365,0.9275200195312501,0.0,0.0
2016-12-12,1163.5,1163.9000244140625,1153.0,1158.300048828125,331,0.9308000000000001,0.0,0.0
2016-12-13,1156.699951171875,1164.0,1155.4000244140625,1163.5,637,0.9253599609375001,0.0,0.0
2016-12-14,1161.300048828125,1164.0,1142.0,1159.800048828125,487,0.9290400390625,0.0,0.0
2016-12-15,1127.800048828125,1143.300048828125,1123.9000244140625,1139.800048828125,244,0.9022400390625,0.0,0.0
2016-12-16,1135.300048828125,1140.9000244140625,1126.9000244140625,1126.9000244140625,146,0.9082400390625001,0.0,0.0
2016-12-19,1140.5,1140.699951171875,1137.9000244140625,1139.4000244140625,249,0.9124,0.0,0.0
2016-12-20,1131.5,1133.5,1126.5,1133.5,46,0.9052,0.0,0.0
2016-12-21,1131.0999755859375,1136.0999755859375,1130.0,1136.0999755859375,50,0.9048799804687501,0.0,0.0
2016-12-22,1128.800048828125,1132.800048828125,1128.300048828125,1131.199951171875,104,0.9030400390625001,0.0,0.0
2016-12-23,1131.9000244140625,1132.800048828125,1130.300048828125,1130.9000244140625,70,0.90552001953125,0.0,0.0
2016-12-27,1137.300048828125,1142.199951171875,1134.300048828125,1134.300048828125,84,0.9098400390625,0.0,0.0
2016-12-28,1139.4000244140625,1141.199951171875,1138.0,1141.199951171875,1570,0.9115200195312501,0.0,0.0
2016-12-29,1156.4000244140625,1158.800048828125,1143.5999755859375,1143.800048828125,950,0.92512001953125,0.0,0.0
2016-12-30,1150.0,1162.0,1150.0,1162.0,16,0.92,0.0,0.0
2017-01-03,1160.4000244140625,1160.800048828125,1146.5,1155.199951171875,52,0.9283200195312501,0.0,0.0
2017-01-04,1163.800048828125,1165.0,1156.300048828125,1156.300048828125,36,0.9310400390625,0.0,0.0
2017-01-05,1179.699951171875,1183.300048828125,1171.5,1172.0,500,0.9437599609375,0.0,0.0
2017-01-06,1171.9000244140625,1176.5,1171.9000244140625,1176.5,16,0.9375200195312501,0.0,0.0
2017-01-09,1183.5,1183.5999755859375,1173.0,1173.9000244140625,62,0.9468000000000001,0.0,0.0
2017-01-10,1184.199951171875,1188.9000244140625,1182.300048828125,1184.300048828125,8,0.9473599609375001,0.0,0.0
2017-01-11,1195.5999755859375,1197.0,1176.5,1187.5,20,0.95647998046875,0.0,0.0
2017-01-12,1198.9000244140625,1204.300048828125,1192.300048828125,1192.699951171875,110,0.95912001953125,0.0,0.0
2017-01-13,1195.300048828125,1196.0,1187.699951171875,1195.699951171875,65,0.9562400390625,0.0,0.0
2017-01-17,1212.0,1214.5999755859375,1200.800048828125,1205.5,79,0.9696,0.0,0.0
2017-01-18,1211.300048828125,1214.699951171875,1203.0999755859375,1213.5999755859375,114,0.9690400390625,0.0,0.0
2017-01-19,1200.9000244140625,1204.0,1195.800048828125,1200.5,26,0.9607200195312501,0.0,0.0
2017-01-20,1204.300048828125,1212.0999755859375,1202.800048828125,1202.800048828125,38,0.9634400390625001,0.0,0.0
2017-01-23,1215.0,1215.0,1210.0,1212.0,16,0.9720000000000001,0.0,0.0
2017-01-24,1210.300048828125,1219.0,1207.699951171875,1219.0,24,0.9682400390625,0.0,0.0
2017-01-25,1197.300048828125,1202.800048828125,1194.9000244140625,1202.0,403,0.9578400390625,0.0,0.0
2017-01-26,1189.5,1199.699951171875,1185.5999755859375,1199.699951171875,19,0.9516,0.0,0.0
2017-01-27,1188.0999755859375,1188.300048828125,1187.9000244140625,1187.9000244140625,234352,0.95047998046875,0.0,0.0
2017-01-30,1193.199951171875,1198.5,1187.0999755859375,1191.699951171875,50503,0.9545599609375001,0.0,0.0
2017-01-31,1208.5999755859375,1214.699951171875,1193.5,1194.9000244140625,3212,0.96687998046875,0.0,0.0
2017-02-01,1205.5999755859375,1211.9000244140625,1197.9000244140625,1211.9000244140625,1145,0.96447998046875,0.0,0.0
2017-02-02,1216.699951171875,1224.199951171875,1208.9000244140625,1209.699951171875,1512,0.9733599609375001,0.0,0.0
2017-02-03,1218.5,1220.5999755859375,1206.199951171875,1214.9000244140625,865,0.9748,0.0,0.0
2017-02-06,1230.0,1235.4000244140625,1218.5,1221.9000244140625,908,0.9840000000000001,0.0,0.0
2017-02-07,1234.199951171875,1236.199951171875,1228.5,1234.199951171875,1177,0.9873599609375,0.0,0.0
2017-02-08,1237.5999755859375,1243.9000244140625,1231.0,1232.0999755859375,288,0.99007998046875,0.0,0.0
2017-02-09,1235.0999755859375,1243.5,1226.9000244140625,1239.4000244140625,885,0.98807998046875,0.0,0.0
2017-02-10,1234.4000244140625,1234.4000244140625,1221.5,1227.5999755859375,391,0.98752001953125,0.0,0.0
2017-02-13,1224.4000244140625,1231.0999755859375,1219.0,1230.5,398,0.97952001953125,0.0,0.0
2017-02-14,1223.9000244140625,1233.5,1222.0999755859375,1225.9000244140625,159,0.97912001953125,0.0,0.0
2017-02-15,1231.699951171875,1231.699951171875,1217.300048828125,1225.5,175,0.9853599609375,0.0,0.0
2017-02-16,1240.0,1240.699951171875,1233.199951171875,1234.5,87,0.992,0.0,0.0
2017-02-17,1237.5999755859375,1241.199951171875,1234.800048828125,1240.699951171875,301,0.99007998046875,0.0,0.0
2017-02-21,1237.5,1237.5,1228.0999755859375,1237.300048828125,119,0.9900000000000001,0.0,0.0
2017-02-22,1232.0,1238.5999755859375,1231.800048828125,1236.0999755859375,36,0.9856,0.0,0.0
2017-02-23,1250.199951171875,1250.300048828125,1236.0999755859375,1236.0999755859375,112,1.0001599609375,0.0,0.0
2017-02-24,1256.9000244140625,1258.800048828125,1250.0,1250.0,1264,1.0055200195312501,0.0,0.0
2017-02-27,1257.4000244140625,1263.0999755859375,1250.4000244140625,1254.699951171875,544,1.00592001953125,0.0,0.0
2017-02-28,1252.5999755859375,1257.300048828125,1247.199951171875,1253.5999755859375,721,1.0020799804687501,0.0,0.0
2017-03-01,1248.9000244140625,1248.9000244140625,1236.9000244140625,1247.800048828125,138,0.9991200195312501,0.0,0.0
2017-03-02,1231.9000244140625,1247.5999755859375,1230.699951171875,1247.199951171875,79,0.98552001953125,0.0,0.0
2017-03-03,1225.5,1235.199951171875,1222.9000244140625,1231.699951171875,121,0.9804,0.0,0.0
2017-03-06,1224.5,1235.199951171875,1224.5,1235.199951171875,29,0.9796,0.0,0.0
2017-03-07,1215.0999755859375,1225.4000244140625,1213.699951171875,1224.300048828125,53,0.97207998046875,0.0,0.0
2017-03-08,1208.5,1212.199951171875,1206.699951171875,1212.199951171875,24,0.9668,0.0,0.0
2017-03-09,1202.4000244140625,1205.5999755859375,1202.300048828125,1204.5,37,0.9619200195312501,0.0,0.0
2017-03-10,1200.699951171875,1203.300048828125,1196.199951171875,1196.199951171875,3,0.9605599609375001,0.0,0.0
2017-03-13,1202.4000244140625,1210.0,1202.300048828125,1206.199951171875,35,0.9619200195312501,0.0,0.0
2017-03-14,1201.9000244140625,1205.9000244140625,1196.800048828125,1203.0999755859375,22,0.96152001953125,0.0,0.0
2017-03-15,1200.0999755859375,1221.199951171875,1197.699951171875,1198.199951171875,36,0.9600799804687501,0.0,0.0
2017-03-16,1226.5,1231.4000244140625,1222.199951171875,1222.199951171875,47,0.9812000000000001,0.0,0.0
2017-03-17,1229.800048828125,1230.9000244140625,1227.0999755859375,1227.0999755859375,26,0.9838400390625001,0.0,0.0
2017-03-20,1233.5999755859375,1234.4000244140625,1229.300048828125,1229.300048828125,23,0.98687998046875,0.0,0.0
2017-03-21,1246.0999755859375,1246.0999755859375,1226.4000244140625,1226.4000244140625,11,0.99687998046875,0.0,0.0
