entry_time,exit_time,entry_i,exit_i,side,entry_price,exit_price,exit_reason,initial_lot,bars_held,partial_done,pnl,return_on_initial_balance,balance,timestamp,HMM_Prob_Bull,ML_Master_Strength,Vol_Projected_Sigma,Regime_Buffer_18,Raw_Accel_Mag,hour,session,month,quarter
2024-05-15 05:00:00,2024-05-15 05:38:26.231,940,942,BUY,2373.515,2369.108025250185,SL,0.23,2,False,-101.36041924573829,-0.0101360419245738,10034.21396120323,2024-05-15 05:00:00,0.7686777775718905,0.8863465343023492,0.0006112797391818465,1.0,0.01459694373813876,5,ASIA_00_07,2024-05,2024Q2
2024-05-15 06:00:00,2024-05-15 07:04:33.251,944,948,BUY,2369.565,2364.954309027976,SL,0.22,4,False,-101.43520138454367,-0.0101435201384543,9932.778759818686,2024-05-15 06:00:00,0.6497268535885189,0.8419386344105046,0.0006475874549753933,1.0,0.015508080457599882,6,ASIA_00_07,2024-05,2024Q2
2024-05-15 11:45:00,2024-05-16 06:32:00.690,967,1038,BUY,2381.952,2381.952,SL,0.09,71,True,93.3737828200221,0.0093373782820022,10026.152542638709,2024-05-15 11:45:00,0.581403622910883,0.6333307415339904,0.0015649149015720257,0.0,0.009888485446674245,11,LONDON_07_13,2024-05,2024Q2
2024-05-16 10:00:00,2024-05-16 11:34:52.112,1052,1058,SELL,2374.975,2382.1647622430773,SL,0.14,6,False,-100.65667140308416,-0.0100656671403084,9925.495871235624,2024-05-16 10:00:00,0.4236910396311006,0.5918757704591021,0.0010175107040884205,0.0,0.006780847464931489,10,LONDON_07_13,2024-05,2024Q2
2024-05-17 07:45:00,2024-05-17 09:10:35.802,1135,1140,BUY,2388.035,2398.8829742875373,TP,0.18,5,True,145.36285545299995,0.0145362855452999,10070.858726688622,2024-05-17 07:45:00,0.5760736662910869,0.5543657274396668,0.000761398434617791,0.0,0.006538237998206256,7,LONDON_07_13,2024-05,2024Q2
2024-05-17 09:30:00,2024-05-17 11:01:38.565,1142,1148,BUY,2401.395,2416.6817500895227,TP,0.13,6,True,153.8866175678617,0.0153886617567861,10224.745344256484,2024-05-17 09:30:00,0.6452666627980773,0.8322124796941357,0.001072249279053744,1.0,0.007017867591283838,9,LONDON_07_13,2024-05,2024Q2
2024-05-17 11:30:00,2024-05-19 20:41:15.639,1150,1182,BUY,2406.755,2425.201429437084,TP,0.11,32,True,150.03095942161764,0.0150030959421617,10374.776303678102,2024-05-17 11:30:00,0.6774993211791083,0.9273614689617705,0.001281118225292992,1.0,0.005165734881429185,11,LONDON_07_13,2024-05,2024Q2
2024-05-19 21:00:00,2024-05-20 01:44:29.934,1184,1202,BUY,2425.742,2447.4247620396936,TP,0.1,18,True,166.23450897098198,0.0166234508970982,10541.010812649083,2024-05-19 21:00:00,0.6786551126404458,0.8723227337450701,0.0014872382002185706,1.0,0.00041116575903024644,21,LATE_20_24,2024-05,2024Q2
2024-05-20 02:00:00,2024-05-20 02:33:16.210,1204,1206,BUY,2449.885,2438.116372743177,SL,0.09,2,False,-105.91764531140733,-0.0105917645311407,10435.093167337676,2024-05-20 02:00:00,0.6899893043913458,0.8911959522973608,0.0015894223157814512,1.0,0.006996184662425187,2,ASIA_00_07,2024-05,2024Q2
2024-05-20 03:30:00,2024-05-20 08:03:26.506,1210,1228,BUY,2437.815,2425.6069858452465,SL,0.09,18,False,-109.87212739278174,-0.0109872127392781,10325.221039944894,2024-05-20 03:30:00,0.5766447282417277,0.7617280662678255,0.0016934433384000918,0.0,0.010572778954937273,3,ASIA_00_07,2024-05,2024Q2
2024-05-21 06:00:00,2024-05-21 08:15:14.509,1312,1321,SELL,2416.185,2425.4474365376727,SL,0.11,9,False,-101.88680191440062,-0.01018868019144,10223.334238030491,2024-05-21 06:00:00,0.4355146647686981,0.3836541530591061,0.0012904929451479817,0.0,0.0009379395625977449,6,ASIA_00_07,2024-05,2024Q2
2024-05-22 10:45:00,2024-05-23 01:56:41.423,1423,1479,SELL,2388.775,2361.750453837942,TP,0.08,56,True,154.94073132913144,0.0154940731329131,10378.274969359623,2024-05-22 10:45:00,0.4411303072185278,0.8689094435341539,0.001899027792755872,0.0,0.010605860619037753,10,LONDON_07_13,2024-05,2024Q2
2024-05-23 02:15:00,2024-05-23 13:29:21.347,1481,1525,SELL,2361.108,2335.472820882835,TP,0.08,44,True,146.97502693841142,0.0146975026938411,10525.249996298036,2024-05-23 02:15:00,0.4310023764644384,0.6365407245894872,0.0013228547202825602,0.0,0.013639637869552579,2,ASIA_00_07,2024-05,2024Q2
2024-05-23 13:45:00,2024-05-24 09:11:11.506,1527,1600,SELL,2333.724,2344.3863165866032,SL,0.1,73,False,-106.62316586603085,-0.010662316586603,10418.626830432006,2024-05-23 13:45:00,0.24649201180896016,0.8868546706996581,0.001520170610107941,-1.0,0.0032644650618809112,13,NY_13_20,2024-05,2024Q2
2024-05-27 10:30:00,2024-05-27 14:28:34.247,1698,1713,BUY,2357.775,2351.227068959258,SL,0.16,15,False,-104.76689665187588,-0.0104766896651875,10313.85993378013,2024-05-27 10:30:00,0.6532112371323772,0.7062267796205026,0.0009208062987430791,1.0,0.012657262366843683,10,LONDON_07_13,2024-05,2024Q2
2024-05-28 09:45:00,2024-05-28 10:00:47.593,1777,1778,BUY,2358.085,2351.4765901128635,SL,0.16,1,False,-105.73455819418452,-0.0105734558194184,10208.125375585943,2024-05-28 09:45:00,0.5971867474113923,0.5119430596011048,0.0009584679600497403,0.0,0.017294098383919754,9,LONDON_07_13,2024-05,2024Q2
2024-05-28 12:00:00,2024-05-28 14:37:01.420,1786,1796,BUY,2360.535,2352.8878712914484,SL,0.13,10,False,-99.41267321116902,-0.0099412673211169,10108.712702374776,2024-05-28 12:00:00,0.596434954806846,0.6266240928809008,0.0010784185717689172,0.0,0.006372562224210197,12,LONDON_07_13,2024-05,2024Q2
2024-05-28 18:15:00,2024-05-29 02:15:38.379,1807,1839,BUY,2361.555,2353.2296106048834,SL,0.12,32,False,-99.904672741397,-0.0099904672741397,10008.80802963338,2024-05-28 18:15:00,0.5996815266019508,0.5786629311825644,0.0011414691257694385,0.0,0.0061937740309813,18,NY_13_20,2024-05,2024Q2
2024-05-29 05:00:00,2024-05-29 09:23:52.511,1850,1867,SELL,2345.405,2345.405,SL,0.17,17,True,93.29858650226204,0.0093298586502262,10102.10661613564,2024-05-29 05:00:00,0.3715119457696161,0.6509474861484486,0.0008369680138114858,-1.0,0.012749372637014283,5,ASIA_00_07,2024-05,2024Q2
2024-05-29 11:30:00,2024-05-30 01:49:31.076,1876,1929,SELL,2339.555,2324.6701442932053,TP,0.14,53,True,156.78714677823535,0.0156787146778235,10258.893762913876,2024-05-29 11:30:00,0.3844139445069147,0.7449464389201476,0.001058144233668962,-1.0,0.0010804668076146023,11,LONDON_07_13,2024-05,2024Q2
2024-05-30 02:15:00,2024-05-30 02:59:11.152,1931,1933,SELL,2326.235,2333.049396325605,SL,0.15,2,False,-102.21594488407162,-0.0102215944884071,10156.677818029804,2024-05-30 02:15:00,0.42362827530851843,0.5979850858166187,0.0009780899256612548,0.0,0.005537893841591535,2,ASIA_00_07,2024-05,2024Q2
2024-06-03 13:00:00,2024-06-04 03:40:41.196,2158,2212,BUY,2349.442,2341.403141871975,SL,0.13,54,False,-104.50515566432388,-0.0104505155664323,10052.17266236548,2024-06-03 13:00:00,0.6334843831780592,0.7468558717163399,0.0011398550415327167,1.0,0.005614398350663297,13,NY_13_20,2024-06,2024Q2
2024-06-04 04:30:00,2024-06-04 06:28:12.791,2216,2223,SELL,2335.075,2335.075,SL,0.19,7,True,93.91054799037931,0.0093910547990379,10146.08321035586,2024-06-04 04:30:00,0.3921213944634548,0.6142892670368065,0.00075269678284204,-1.0,0.022062610750789968,4,ASIA_00_07,2024-06,2024Q2
2024-06-04 06:45:00,2024-06-04 09:00:03.369,2225,2234,SELL,2331.168,2336.3556166163776,SL,0.2,9,False,-103.75233232754908,-0.0103752332327549,10042.33087802831,2024-06-04 06:45:00,0.3420026181105915,0.8610536946542651,0.000749973572025301,-1.0,0.005507761020445173,6,ASIA_00_07,2024-06,2024Q2
2024-06-04 10:30:00,2024-06-04 11:17:08.739,2240,2243,SELL,2320.555,2328.165601371799,SL,0.13,3,False,-98.93781783338729,-0.0098937817833387,9943.39306019492,2024-06-04 10:30:00,0.34184828101738785,0.9550379239732861,0.0010929876809173292,-1.0,0.0010802887501760727,10,LONDON_07_13,2024-06,2024Q2
2024-06-04 11:45:00,2024-06-04 23:10:28.388,2245,2286,SELL,2327.915,2336.701862455115,SL,0.11,41,False,-96.65548700626688,-0.0096655487006266,9846.737573188657,2024-06-04 11:45:00,0.3874840632788872,0.9137499591727566,0.0012634695515236134,0.0,0.005112003649896002,11,LONDON_07_13,2024-06,2024Q2
2024-06-05 02:45:00,2024-06-05 08:45:25.230,2301,2325,SELL,2333.185,2339.366304987968,SL,0.16,24,False,-98.90087980748648,-0.0098900879807486,9747.836693381169,2024-06-05 02:45:00,0.4262767253085495,0.6800372122240478,0.0008901372984099138,0.0,0.008391703872714762,2,ASIA_00_07,2024-06,2024Q2
2024-06-05 09:15:00,2024-06-05 10:07:07.787,2327,2330,BUY,2341.725,2336.3415483825006,SL,0.18,3,False,-96.90212911498747,-0.0096902129114987,9650.93456426618,2024-06-05 09:15:00,0.6335186467905812,0.5599324733961647,0.000766269685456686,1.0,0.006061718724110612,9,LONDON_07_13,2024-06,2024Q2
2024-06-05 10:45:00,2024-06-05 21:26:01.255,2333,2371,BUY,2349.725,2366.0466934662973,TP,0.12,38,True,156.68825727645577,0.0156688257276455,9807.622821542636,2024-06-05 10:45:00,0.7151410614728564,0.9517396331384619,0.0011746709297723982,1.0,0.004802772869809971,10,LONDON_07_13,2024-06,2024Q2
2024-06-05 21:45:00,2024-06-06 08:05:14.656,2373,2414,BUY,2367.295,2358.2333774042568,SL,0.11,41,False,-99.67784855317632,-0.0099677848553176,9707.94497298946,2024-06-05 21:45:00,0.6376157872283305,0.7810426876389177,0.0012740113568982733,1.0,0.008936466315724645,21,LATE_20_24,2024-06,2024Q2
2024-06-06 11:45:00,2024-06-06 14:05:09.407,2429,2438,BUY,2377.495,2369.530305774327,SL,0.12,9,False,-95.5763307080724,-0.0095576330708072,9612.368642281388,2024-06-06 11:45:00,0.6593751597686135,0.6465320407753571,0.0011245789305727122,1.0,0.011998391465478712,11,LONDON_07_13,2024-06,2024Q2
2024-06-07 00:30:00,2024-06-07 01:52:48.570,2476,2481,BUY,2384.536,2377.348390380609,SL,0.13,5,False,-93.4389250520826,-0.0093438925052082,9518.929717229305,2024-06-07 00:30:00,0.6692904377910873,0.64589896844976,0.0010059846305190978,1.0,0.011556784759702038,0,ASIA_00_07,2024-06,2024Q2
2024-06-07 07:15:00,2024-06-07 14:36:03.826,2503,2532,SELL,2333.425,2302.4322732803557,TP,0.06,29,True,148.7650882542955,0.0148765088254295,9667.6948054836,2024-06-07 07:15:00,0.4016934365485415,0.9272874470873999,0.002208363939305886,0.0,0.0176569414687634,7,LONDON_07_13,2024-06,2024Q2
2024-06-07 15:00:00,2024-06-11 08:43:02.376,2534,2692,SELL,2301.425,2319.795173652867,SL,0.05,158,False,-91.85086826433462,-0.0091850868264334,9575.843937219266,2024-06-07 15:00:00,0.41263201517729015,0.8247550549603097,0.0026610256512185036,0.0,0.01091989949549349,15,NY_13_20,2024-06,2024Q2
2024-06-11 14:45:00,2024-06-12 08:30:14.679,2717,2784,BUY,2313.575,2326.741887354387,TP,0.15,67,True,144.8357608982608,0.014483576089826,9720.679698117528,2024-06-11 14:45:00,0.5873746135147935,0.3787800109619803,0.0009558054145469549,0.0,0.006546683740980847,14,NY_13_20,2024-06,2024Q2
2024-06-12 09:30:00,2024-06-12 09:36:57.553,2788,2788,BUY,2340.735,2330.1961296214213,SL,0.09,0,False,-94.84983340720964,-0.0094849833407209,9625.829864710317,2024-06-12 09:30:00,0.6151629038011085,0.8390380152233361,0.0014989453915475069,1.0,0.025137868930413323,9,LONDON_07_13,2024-06,2024Q2
2024-06-12 10:00:00,2024-06-12 15:24:02.411,2790,2811,BUY,2330.135,2317.7144538006432,SL,0.08,21,False,-99.36436959485582,-0.0099364369594855,9526.46549511546,2024-06-12 10:00:00,0.6138257216841848,0.9689863156397185,0.0017797329841727687,1.0,0.019518875411206976,10,LONDON_07_13,2024-06,2024Q2
2024-06-14 04:15:00,2024-06-14 06:51:56.734,2951,2961,BUY,2320.145,2331.2363125129486,TP,0.17,10,True,143.44764183413423,0.0143447641834134,9669.913136949595,2024-06-14 04:15:00,0.7138505384440865,0.7432180347982061,0.0008415616175366235,1.0,0.0011953867277734315,4,ASIA_00_07,2024-06,2024Q2
2024-06-14 07:15:00,2024-06-16 22:44:15.694,2963,3020,BUY,2328.605,2322.175563381882,SL,0.15,57,False,-96.44154927176942,-0.0096441549271769,9573.471587677826,2024-06-14 07:15:00,0.7424687251260443,0.9017170125138984,0.0009416334625854907,1.0,0.0074010224893706344,7,LONDON_07_13,2024-06,2024Q2
2024-06-17 02:15:00,2024-06-17 09:11:50.442,3035,3062,SELL,2318.505,2324.455871576678,SL,0.16,27,False,-95.21394522684568,-0.0095213945226845,9478.25764245098,2024-06-17 02:15:00,0.4069301859024337,0.6372586582756937,0.0008560991763998239,0.0,0.00962781964577486,2,ASIA_00_07,2024-06,2024Q2
2024-06-18 07:00:00,2024-06-18 07:49:48.630,3146,3149,SELL,2308.228,2313.19303865114,SL,0.19,3,False,-94.3357343716566,-0.0094335734371656,9383.921908079325,2024-06-18 07:00:00,0.40939005532723044,0.5620062378901134,0.0007213822356629419,0.0,0.006254287046226117,7,LONDON_07_13,2024-06,2024Q2
2024-06-20 01:15:00,2024-06-20 04:03:54.534,3297,3308,BUY,2342.005,2336.7080326613736,SL,0.18,11,False,-95.34541209527652,-0.0095345412095276,9288.576495984047,2024-06-20 01:15:00,0.6427764205748139,0.7572211509389635,0.0007569823715619064,1.0,0.009519621041328391,1,ASIA_00_07,2024-06,2024Q2
2024-06-20 10:15:00,2024-06-20 10:58:46.124,3333,3335,BUY,2350.565,2364.825928470296,TP,0.13,2,True,143.56001326764266,0.0143560013267642,9432.136509251692,2024-06-20 10:15:00,0.6625856593629097,0.7970036414810059,0.0010073198294036148,1.0,0.0048607491259620925,10,LONDON_07_13,2024-06,2024Q2
2024-06-20 11:15:00,2024-06-21 09:22:45.375,3337,3421,BUY,2357.825,2357.825,SL,0.12,84,True,89.04583443099344,0.0089045834430993,9521.182343682683,2024-06-20 11:15:00,0.7683195646419131,0.9146394317967601,0.001222920633472719,1.0,0.011435673080132547,11,LONDON_07_13,2024-06,2024Q2
2024-06-21 11:00:00,2024-06-24 03:34:01.069,3428,3490,SELL,2329.838,2329.838,SL,0.11,62,True,92.70695137600065,0.0092706951376,9613.889295058683,2024-06-21 11:00:00,0.3338077393226814,0.9164678044340937,0.0013032385278931645,-1.0,0.02925295549762344,11,LONDON_07_13,2024-06,2024Q2
2024-06-24 04:00:00,2024-06-24 05:32:56.478,3492,3498,BUY,2331.055,2325.0249197975777,SL,0.16,6,False,-96.48128323875426,-0.0096481283238754,9517.40801181993,2024-06-24 04:00:00,0.6176039399472643,0.4123255563977421,0.0008627048807404263,1.0,0.017265425422403807,4,ASIA_00_07,2024-06,2024Q2
2024-06-24 11:00:00,2024-06-24 21:43:47.812,3520,3558,BUY,2330.935,2324.998190990312,SL,0.16,38,False,-94.988944155004,-0.0094988944155003,9422.419067664929,2024-06-24 11:00:00,0.5703390883071542,0.523655348598784,0.0008669509937757667,0.0,0.0015785540755432065,11,LONDON_07_13,2024-06,2024Q2
2024-06-25 12:00:00,2024-06-25 21:41:31.169,3616,3650,SELL,2324.645,2311.145872435183,TP,0.14,34,True,142.19081034940757,0.0142190810349407,9564.609878014337,2024-06-25 12:00:00,0.41598379060527424,0.6455643507864093,0.0010208837728198257,0.0,0.0006453282919128209,12,LONDON_07_13,2024-06,2024Q2
2024-06-25 22:15:00,2024-06-26 08:04:44.463,3653,3692,SELL,2315.205,2315.205,SL,0.14,39,True,91.57988915319255,0.0091579889153192,9656.189767167529,2024-06-25 22:15:00,0.43129217078582616,0.5675277433507533,0.001008311735974493,0.0,0.004580590586237859,22,LATE_20_24,2024-06,2024Q2
2024-06-26 09:30:00,2024-06-27 04:40:59.498,3698,3770,SELL,2296.555,2305.3744349705566,SL,0.11,72,False,-97.01378467612494,-0.0097013784676124,9559.175982491402,2024-06-26 09:30:00,0.3286152207226101,0.8385969350504734,0.0013813798021846868,-1.0,0.000449480611729218,9,LONDON_07_13,2024-06,2024Q2
2024-06-27 05:15:00,2024-06-27 08:05:12.340,3773,3784,BUY,2310.612,2318.8318430881504,TP,0.23,11,True,145.76521742986145,0.0145765217429861,9704.941199921264,2024-06-27 05:15:00,0.6399362394250364,0.5761254842065413,0.0006161305133889812,1.0,0.012353804555655878,5,ASIA_00_07,2024-06,2024Q2
2024-06-27 08:30:00,2024-06-27 10:01:06.707,3786,3792,BUY,2317.995,2326.8698064902464,TP,0.22,6,True,153.23832539825952,0.0153238325398259,9858.179525319523,2024-06-27 08:30:00,0.7598616437217781,0.9103762603580078,0.0006671816767496695,1.0,0.003788933592493049,8,LONDON_07_13,2024-06,2024Q2
2024-06-27 10:30:00,2024-06-28 07:03:02.030,3794,3872,BUY,2324.855,2336.8150061570213,TP,0.16,78,True,149.10141009086246,0.0149101410090862,10007.280935410388,2024-06-27 10:30:00,0.7096824690845089,0.8937305538323578,0.0008884132347342396,1.0,0.0027597982945297694,10,LONDON_07_13,2024-06,2024Q2
2024-07-01 08:00:00,2024-07-01 08:38:44.017,3968,3970,BUY,2338.525,2333.1281053628827,SL,0.19,2,False,-102.5409981052303,-0.010254099810523,9904.739937305156,2024-07-01 08:00:00,0.6452242392645036,0.5763749238946645,0.0007744030539544313,1.0,0.01786436012123914,8,LONDON_07_13,2024-07,2024Q3
2024-07-03 03:00:00,2024-07-03 06:39:42.513,4132,4146,BUY,2340.412,2348.770129388748,TP,0.24,14,True,152.11795487521286,0.0152117954875212,10056.85789218037,2024-07-03 03:00:00,0.6790321950615581,0.6463031839775292,0.0005932487726078834,1.0,0.008600722097840241,3,ASIA_00_07,2024-07,2024Q3
2024-07-03 07:00:00,2024-07-03 07:24:14.422,4148,4149,BUY,2347.195,2342.9705550560966,SL,0.24,1,False,-101.38667865368552,-0.0101386678653685,9955.471213526684,2024-07-03 07:00:00,0.6200733511150195,0.7324657165458174,0.0005965590049311315,1.0,0.0008970072185000844,7,LONDON_07_13,2024-07,2024Q3
2024-07-03 08:45:00,2024-07-03 08:54:01.345,4155,4155,BUY,2352.915,2348.594735184642,SL,0.23,0,False,-99.36609075323078,-0.009936609075323,9856.105122773452,2024-07-03 08:45:00,0.7525741758471224,0.8490318279808731,0.0006532554835378473,1.0,0.022475929168775777,8,LONDON_07_13,2024-07,2024Q3
2024-07-03 09:15:00,2024-07-03 10:06:02.837,4157,4160,BUY,2352.965,2362.399938283298,TP,0.21,3,True,149.0720248761072,0.0149072024876107,10005.17714764956,2024-07-03 09:15:00,0.7356268281918964,0.8706159550582461,0.000675450164148112,1.0,0.0048101420999279165,9,LONDON_07_13,2024-07,2024Q3
2024-07-03 10:30:00,2024-07-04 02:31:57.492,4162,4222,BUY,2358.435,2351.7447726042933,SL,0.15,60,False,-100.35341093559964,-0.0100353410935599,9904.823736713965,2024-07-03 10:30:00,0.6094058112794218,0.8306371159338714,0.000990563234298807,1.0,0.0012325887911408817,10,LONDON_07_13,2024-07,2024Q3
2024-07-05 02:15:00,2024-07-05 03:02:15.379,4303,4306,BUY,2365.865,2363.1696268155365,SL,0.37,3,False,-99.7288078251413,-0.0099728807825141,9805.094928888822,2024-07-05 02:15:00,0.6435423979773311,0.6597933468795566,0.0003830385904168511,1.0,0.005033076747663942,2,ASIA_00_07,2024-07,2024Q3
2024-07-05 04:00:00,2024-07-05 05:54:13.778,4310,4317,BUY,2365.535,2362.400390242184,SL,0.31,7,False,-97.17290249230156,-0.0097172902492301,9707.922026396522,2024-07-05 04:00:00,0.5699420323087477,0.6202335749505117,0.00045108153400666564,0.0,0.0004725076014493734,4,ASIA_00_07,2024-07,2024Q3
2024-07-05 09:30:00,2024-07-05 09:42:48.594,4332,4332,BUY,2374.505,2384.7302301955656,TP,0.19,0,True,152.01508890740666,0.0152015088907406,9859.937115303928,2024-07-05 09:30:00,0.570614954167928,0.727361529395732,0.0007267808054122637,0.0,0.007412344702746376,9,LONDON_07_13,2024-07,2024Q3
2024-07-05 10:00:00,2024-07-05 10:05:14.745,4334,4334,BUY,2383.395,2376.74669865454,SL,0.15,0,False,-99.72452018190552,-0.0099724520181905,9760.212595122022,2024-07-05 10:00:00,0.5706150408306132,0.8495759927092631,0.0009313108646239428,0.0,0.010688160703485612,10,LONDON_07_13,2024-07,2024Q3
2024-07-05 11:45:00,2024-07-08 02:55:12.121,4341,4397,BUY,2384.742,2377.135974310872,SL,0.13,56,False,-98.87833395866755,-0.0098878333958667,9661.334261163354,2024-07-05 11:45:00,0.5880936977640541,0.8758982095287084,0.001062944423789794,0.0,0.007195677220483268,11,LONDON_07_13,2024-07,2024Q3
2024-07-08 05:00:00,2024-07-08 10:05:00.097,4406,4426,SELL,2372.695,2378.0844876976157,SL,0.18,20,False,-97.0107785570717,-0.0097010778557071,9564.323482606284,2024-07-08 05:00:00,0.38111536665618645,0.7241370258185751,0.0007565015332885609,-1.0,0.019237101402240803,5,ASIA_00_07,2024-07,2024Q3
2024-07-08 12:00:00,2024-07-08 19:20:23.997,4434,4459,SELL,2355.385,2361.259142261893,SL,0.16,25,False,-93.9862761902914,-0.0093986276190291,9470.337206415992,2024-07-08 12:00:00,0.24084022829309434,0.8897340999937541,0.0009660790835415275,-1.0,0.009769946403600474,12,LONDON_07_13,2024-07,2024Q3
2024-07-08 20:30:00,2024-07-09 10:04:41.462,4464,4518,BUY,2362.052,2362.052,SL,0.14,54,True,85.59121980065748,0.0085591219800657,9555.92842621665,2024-07-08 20:30:00,0.5847646682201265,0.6061376712571422,0.0009255302135846111,0.0,0.019432090216531556,20,LATE_20_24,2024-07,2024Q3
2024-07-10 03:30:00,2024-07-10 09:55:29.648,4584,4609,BUY,2375.142,2385.725878291723,TP,0.18,25,True,141.8239691090891,0.0141823969109089,9697.75239532574,2024-07-10 03:30:00,0.6672275831158248,0.6539298950126953,0.0007571700395060188,1.0,0.0016324407285840947,3,ASIA_00_07,2024-07,2024Q3
2024-07-10 10:15:00,2024-07-10 10:21:03.174,4611,4611,BUY,2383.785,2378.841728399852,SL,0.2,0,False,-98.8654320029582,-0.0098865432002958,9598.88696332278,2024-07-10 10:15:00,0.7658890821965882,0.8855907183195306,0.0006916979038777626,1.0,0.0027251981044899287,10,LONDON_07_13,2024-07,2024Q3
2024-07-10 10:45:00,2024-07-10 13:22:23.726,4613,4623,BUY,2377.292,2371.848371040228,SL,0.18,10,False,-97.98532127589624,-0.0097985321275896,9500.901642046883,2024-07-10 10:45:00,0.668278768915795,0.8578451840082062,0.0007774554734338168,0.0,0.006537199778078151,10,LONDON_07_13,2024-07,2024Q3
2024-07-12 03:45:00,2024-07-12 12:29:33.910,4769,4803,SELL,2404.025,2415.5744495189247,SL,0.08,34,False,-92.3955961513966,-0.0092395596151396,9408.506045895489,2024-07-12 03:45:00,0.41461983481533826,0.43487185786785704,0.0016104974949051212,0.0,0.010207307035082797,3,ASIA_00_07,2024-07,2024Q3
2024-07-15 10:30:00,2024-07-15 11:27:31.918,4888,4891,BUY,2423.685,2437.2938433152376,TP,0.14,3,True,143.34648292050488,0.0143346482920504,9551.852528815993,2024-07-15 10:30:00,0.6637197002996628,0.6975657938052549,0.0009461067978253097,1.0,0.002952021662094198,10,LONDON_07_13,2024-07,2024Q3
2024-07-15 11:45:00,2024-07-15 13:01:01.486,4893,4898,BUY,2435.395,2427.488937690914,SL,0.12,5,False,-94.8727477090306,-0.009487274770903,9456.979781106962,2024-07-15 11:45:00,0.7348264479144967,0.8722505102053295,0.00108346292045541,1.0,0.019730077919716135,11,LONDON_07_13,2024-07,2024Q3
