segment,start_time,end_time,trades,return_pct_on_initial,win_rate_pct,profit_factor,expectancy,max_drawdown_pct,max_consecutive_wins,max_consecutive_losses,sharpe_trade,gross_profit,gross_loss,net_pnl
BASE_50001_EQ_40001_TICK,2024-05-06 04:00:00,2026-05-29 11:41:51.693,828,19.834023062542087,44.32367149758454,1.0400623412588132,2.395413413350494,-23.654953618096577,8,8,0.5492694874305684,51491.30034548546,-49507.89803923125,1983.4023062542087
SESSION_LONDON_LATE,2024-05-09 10:30:00,2026-05-29 11:41:51.693,485,56.85268760971368,48.24742268041237,1.2093585523874573,11.722203630868801,-8.290188221729872,7,7,2.0362829529824706,32840.92443463938,-27155.655673668007,5685.2687609713685
SESSION_PLUS_STRENGTH_GE_0_50,2024-05-09 10:30:00,2026-05-29 11:41:51.693,446,62.2799254431664,49.327354260089685,1.2540824977028506,13.96410884375928,-8.738852358247648,7,7,2.3272899730307053,30739.686976729954,-24511.694432413322,6227.992544316639
LAYERED_SESSION_STRENGTH_SIGMA,2024-05-09 10:30:00,2026-05-29 11:41:51.693,360,62.206745235705355,50.55555555555556,1.3238523416044277,17.2796514543626,-6.334374419109659,6,6,2.595408902536764,25429.0411907748,-19208.366667204264,6220.674523570536
