segment,start_time,end_time,trades,return_pct_on_initial,win_rate_pct,profit_factor,expectancy,max_drawdown_pct,max_consecutive_wins,max_consecutive_losses,sharpe_trade,gross_profit,gross_loss,net_pnl
LATE_20_24,2024-05-09 21:45:00,2026-05-28 09:05:26.535,93,42.595209217228955,63.44086021505376,2.155386180056523,45.801300233579525,-4.766821224457923,11,5,3.6567212639031967,7946.185168922493,-3686.664247199595,4259.520921722896
LONDON_07_13,2024-05-09 10:30:00,2026-05-29 11:41:51.693,267,19.6115360184764,46.06741573033708,1.126349130319627,7.345144576208389,-11.823616091132623,5,7,0.945695865335117,17482.85602185231,-15521.702420004669,1961.15360184764
