initial_balance,final_balance,net_profit,total_return_pct,closed_trades,cashflows,win_rate_pct,loss_rate_pct,profit_factor,expectancy,avg_win,avg_loss,payoff_ratio,largest_win,largest_loss,max_consecutive_wins,max_consecutive_losses,max_drawdown_money,max_drawdown_pct,max_drawdown_bars,sharpe_ratio,period_sharpe_ratio,sortino_ratio,deflated_sharpe_probability,deflated_sharpe_z,dsr_trials,recovery_factor,mean_cashflow,std_cashflow
10000.0,24928.13160107783,14928.131601077828,149.2813160107783,282,282,38.652482269503544,61.347517730496456,1.1686056834170506,52.936636883254714,949.2371818941579,-511.78451575367274,1.85475947918486,1968.5075987162602,-2220.4854070561128,4,8,-12655.93030746475,-51.75633548144244,50567,0.7436755408858398,0.004781317801814821,0.23295180429706552,0.15954093684905252,-0.9963463848735286,81,1.1795364890934081,52.936636883254714,777.917952949857
