entry_time,exit_time,entry_i,exit_i,side,entry_price,exit_price,exit_reason,initial_lot,bars_held,partial_done,pnl,return_on_initial_balance,balance
2024-05-06 18:00:00,2024-05-07 11:15:00,332,401,BUY,18071.999,18152.96836504156,TP,0.1,69,False,809.693650415611,0.0809693650415611,10809.693650415611
2024-05-10 05:15:00,2024-05-10 08:45:00,644,658,BUY,18197.442,18166.4841928676,SL,0.1,14,False,-309.57807132399466,-0.030957807132399467,10500.115579091616
2024-05-15 11:30:00,2024-05-15 13:45:00,936,945,BUY,18500.307,18579.55785899919,TP,0.1,9,False,792.508589991885,0.07925085899918849,11292.624169083501
2024-05-15 14:15:00,2024-05-16 15:45:00,947,1042,BUY,18604.164,18549.855413181693,SL,0.1,95,False,-543.0858681830796,-0.054308586818307955,10749.538300900422
2024-05-23 09:00:00,2024-05-23 09:30:00,1460,1462,BUY,18929.919,18883.039243830615,SL,0.1,2,False,-468.7975616938639,-0.04687975616938639,10280.740739206558
2024-05-23 10:15:00,2024-05-23 10:45:00,1465,1467,SELL,18826.898,18736.935194171514,TP,0.1,2,False,899.6280582848703,0.08996280582848704,11180.368797491428
2024-05-27 12:15:00,2024-05-27 18:15:00,1651,1655,BUY,18869.619,18845.85763564232,SL,0.1,4,False,-237.6136435768058,-0.02376136435768058,10942.755153914622
2024-06-03 10:00:00,2024-06-03 10:30:00,2074,2076,BUY,18650.332,18614.594714747473,SL,0.1,2,False,-357.3728525252591,-0.03573728525252591,10585.382301389363
2024-06-05 09:45:00,2024-06-05 10:15:00,2251,2253,BUY,18786.653,18833.70616253326,TP,0.1,2,False,470.5316253326237,0.047053162533262374,11055.913926721987
2024-06-05 11:30:00,2024-06-05 14:30:00,2258,2270,BUY,18915.798,18978.849746041724,TP,0.1,12,False,630.5174604172498,0.06305174604172498,11686.431387139237
2024-06-05 18:00:00,2024-06-06 09:45:00,2277,2340,BUY,19037.142,18988.642667146785,SL,0.1,63,False,-484.9933285321459,-0.04849933285321459,11201.438058607091
2024-06-12 10:45:00,2024-06-12 15:30:00,2700,2719,BUY,19473.843,19404.644108532066,SL,0.1,19,False,-691.9889146793503,-0.06919889146793502,10509.44914392774
2024-06-17 13:45:00,2024-06-17 14:00:00,2979,2980,BUY,19913.643,19985.332514297108,TP,0.1,1,False,716.8951429710796,0.07168951429710796,11226.34428689882
2024-06-17 14:15:00,2024-06-17 16:00:00,2981,2988,BUY,19939.719,19886.713837084153,SL,0.1,7,False,-530.051629158479,-0.053005162915847906,10696.292657740341
2024-06-19 22:00:00,2024-06-19 23:45:00,3170,3177,BUY,19974.906,19994.39631348513,TP,0.1,7,False,194.90313485130173,0.019490313485130174,10891.195792591643
2024-06-20 01:00:00,2024-06-20 03:15:00,3182,3191,BUY,20020.008,20043.280451364753,TP,0.1,9,False,232.7245136475176,0.02327245136475176,11123.92030623916
2024-06-20 03:45:00,2024-06-20 04:00:00,3193,3194,BUY,20058.398,20038.591716844447,SL,0.1,1,False,-198.0628315555441,-0.01980628315555441,10925.857474683617
