magic,entry_time,exit_time,volume,entry_price,exit_price,executive_stop,disaster_stop,exit_reason,net_pnl,cash_after
6002,2020-04-23 17:00:00+00:00,2020-04-24 03:00:00+00:00,0.03,8740.68,8526.59,8462.225625000001,8369.407500000001,signal_exit,-128.6340000000001,100530.97000000009
6001,2020-04-24 13:00:00+00:00,2020-04-28 05:00:00+00:00,0.02,8645.9,8804.3,8318.10125,8208.835,signal_exit,63.23999999999985,100594.1500000001
6001,2020-04-28 12:00:00+00:00,2020-04-28 20:00:00+00:00,0.04,8935.19,8732.869999999999,8706.927500000002,8630.840000000002,signal_exit,-162.09600000000123,100432.0540000001
6002,2020-04-27 02:00:00+00:00,2020-04-29 09:00:00+00:00,0.02,8797.58,8830.16,8441.258749999999,8322.484999999999,signal_exit,12.91199999999997,100445.0260000001
6001,2020-04-29 18:00:00+00:00,2020-04-30 20:00:00+00:00,0.03,8961.67,8932.63,8648.5,8544.11,signal_exit,-17.604000000000525,100427.33200000011
6002,2020-04-29 18:00:00+00:00,2020-05-01 07:00:00+00:00,0.03,8961.67,8816.039999999999,8648.5,8544.11,signal_exit,-87.55800000000062,100339.86400000012
6001,2020-05-04 21:00:00+00:00,2020-05-06 21:00:00+00:00,0.03,8831.710000000001,8981.52,8522.095000000001,8418.89,signal_exit,89.70599999999969,100429.48000000013
6002,2020-05-05 03:00:00+00:00,2020-05-06 21:00:00+00:00,0.03,8884.11,8981.52,8584.06875,8484.055,signal_exit,58.2659999999999,100487.83600000013
6001,2020-05-07 05:00:00+00:00,2020-05-11 13:00:00+00:00,0.03,9034.57,9154.449999999999,8785.89625,8703.005,signal_exit,71.74799999999952,100559.49400000014
6001,2020-05-11 18:00:00+00:00,2020-05-12 08:00:00+00:00,0.04,9289.06,9252.96,9066.585625,8992.4275,signal_exit,-29.120000000000296,100530.37400000014
6002,2020-05-07 05:00:00+00:00,2020-05-12 21:00:00+00:00,0.03,9034.57,9108.89,8785.89625,8703.005,signal_exit,44.41199999999982,100574.87600000013
6001,2020-05-15 00:00:00+00:00,2020-05-15 12:00:00+00:00,0.02,9088.28,9044.33,8696.628125000001,8566.077500000001,signal_exit,-17.70000000000029,100557.17600000014
6001,2020-05-18 00:00:00+00:00,2020-05-19 21:00:00+00:00,0.02,9166.37,9296.22,8810.931875000002,8692.452500000001,signal_exit,51.81999999999942,100608.93600000015
6001,2020-05-20 12:00:00+00:00,2020-05-21 17:00:00+00:00,0.04,9404.1,9400.5,9179.023125000002,9103.997500000001,signal_exit,-3.1200000000002914,100605.81600000015
6002,2020-05-18 00:00:00+00:00,2020-05-21 20:00:00+00:00,0.02,9166.37,9387.539999999999,8810.931875000002,8692.452500000001,signal_exit,88.3479999999993,100694.22400000015
6001,2020-05-25 01:00:00+00:00,2020-05-26 17:00:00+00:00,0.03,9460.54,9447.039999999999,9210.61,9127.3,signal_exit,-8.28000000000109,100685.85400000015
6002,2020-05-25 01:00:00+00:00,2020-05-27 01:00:00+00:00,0.03,9460.54,9396.42,9210.61,9127.3,signal_exit,-38.65200000000049,100647.29200000015
6001,2020-05-28 17:00:00+00:00,2020-05-29 07:00:00+00:00,0.02,9521.2,9437.38,9173.425000000001,9057.5,signal_exit,-33.648000000000614,100613.58400000015
6002,2020-05-28 17:00:00+00:00,2020-05-29 09:00:00+00:00,0.02,9521.2,9411.69,9173.425000000001,9057.5,signal_exit,-43.92400000000009,100569.72000000015
6001,2020-05-29 21:00:00+00:00,2020-06-02 17:00:00+00:00,0.02,9555.12,9538.52,9217.190625000001,9104.5475,signal_exit,-6.760000000000145,100562.90000000015
6001,2020-06-04 16:00:00+00:00,2020-06-05 02:00:00+00:00,0.05,9713.27,9631.869999999999,9534.216875000002,9474.532500000001,signal_exit,-81.70000000000148,100481.20000000016
6002,2020-06-01 02:00:00+00:00,2020-06-05 03:00:00+00:00,0.02,9545.02,9634.14,9199.70875,9084.605,signal_exit,35.52799999999959,100516.78800000016
6001,2020-06-05 16:00:00+00:00,2020-06-09 10:00:00+00:00,0.04,9782.1,9822.69,9551.064375,9474.0525,signal_exit,32.23200000000013,100548.90000000017
6002,2020-06-05 16:00:00+00:00,2020-06-11 18:00:00+00:00,0.04,9782.1,9705.84,9551.064375,9474.0525,signal_exit,-61.24800000000017,100487.77200000017
6001,2020-06-15 21:00:00+00:00,2020-06-18 02:00:00+00:00,0.01,9779.92,9944.57,9303.2575,9144.37,signal_exit,32.869999999999926,100520.61200000017
6002,2020-06-16 02:00:00+00:00,2020-06-18 18:00:00+00:00,0.01,9869.59,9986.609999999999,9386.5375,9225.52,signal_exit,23.34399999999972,100543.98600000016
6001,2020-06-19 08:00:00+00:00,2020-06-19 19:00:00+00:00,0.03,10064.94,9962.06,9813.761250000001,9730.035000000002,signal_exit,-61.90800000000062,100482.07800000017
6001,2020-06-22 18:00:00+00:00,2020-06-24 11:00:00+00:00,0.03,10107.35,10146.59,9849.216874999998,9763.172499999999,signal_exit,23.36399999999987,100505.35200000017
6002,2020-06-22 18:00:00+00:00,2020-06-24 17:00:00+00:00,0.03,10107.35,9979.94,9849.216874999998,9763.172499999999,signal_exit,-76.62599999999992,100428.81600000018
6001,2020-06-26 00:00:00+00:00,2020-06-26 13:00:00+00:00,0.02,10112.470000000001,10099.16,9743.935000000001,9621.09,signal_exit,-5.444000000000523,100423.28200000018
6002,2020-06-26 06:00:00+00:00,2020-06-26 16:00:00+00:00,0.03,10108.02,9898.779999999999,9802.98375,9701.305,signal_exit,-125.72400000000097,100297.64800000018
6001,2020-06-30 01:00:00+00:00,2020-06-30 12:00:00+00:00,0.02,10005.34,9972.449999999999,9656.9575,9540.83,signal_exit,-13.276000000000495,100284.37200000018
6001,2020-06-30 17:00:00+00:00,2020-07-03 16:00:00+00:00,0.03,10088.9,10338.27,9831.580625,9745.8075,signal_exit,149.44200000000046,100433.72400000019
6001,2020-07-06 03:00:00+00:00,2020-07-07 21:00:00+00:00,0.05,10473.630000000001,10526.66,10289.111250000002,10227.605000000003,signal_exit,52.72999999999884,100486.4540000002
6001,2020-07-08 16:00:00+00:00,2020-07-09 17:00:00+00:00,0.04,10641.58,10635.66,10410.039999999999,10332.86,signal_exit,-4.976000000000059,100481.4780000002
6001,2020-07-10 18:00:00+00:00,2020-07-13 21:00:00+00:00,0.03,10754.460000000001,10607.15,10475.010000000002,10381.860000000002,signal_exit,-88.56600000000078,100392.91200000021
6002,2020-06-30 21:00:00+00:00,2020-07-14 01:00:00+00:00,0.03,10149.970000000001,10655.27,9878.113750000002,9787.495000000003,signal_exit,302.9999999999996,100696.00200000021
6001,2020-07-15 02:00:00+00:00,2020-07-15 11:00:00+00:00,0.01,10731.11,10685.49,10211.238125000002,10037.947500000002,signal_exit,-9.18400000000016,100686.81800000022
6001,2020-07-20 16:00:00+00:00,2020-07-21 21:00:00+00:00,0.04,10769.62,10835.09,10540.95625,10464.735,signal_exit,52.135999999999484,100738.83400000022
6002,2020-07-20 16:00:00+00:00,2020-07-23 01:00:00+00:00,0.04,10769.62,10831.619999999999,10540.95625,10464.735,signal_exit,49.35999999999855,100788.31400000022
6001,2020-07-23 09:00:00+00:00,2020-07-23 17:00:00+00:00,0.03,10928.07,10804.289999999999,10666.102499999999,10578.779999999999,signal_exit,-74.4480000000004,100713.77600000022
6002,2020-07-23 09:00:00+00:00,2020-07-23 17:00:00+00:00,0.03,10928.07,10804.289999999999,10666.102499999999,10578.779999999999,signal_exit,-74.4480000000004,100639.41800000021
6001,2020-07-27 12:00:00+00:00,2020-07-28 17:00:00+00:00,0.02,10582.45,10625.369999999999,10237.716250000001,10122.805,signal_exit,17.047999999999305,100656.4060000002
6002,2020-07-28 02:00:00+00:00,2020-07-28 17:00:00+00:00,0.02,10743.5,10625.369999999999,10403.40125,10290.035,signal_exit,-47.37200000000041,100609.0940000002
6001,2020-07-30 00:00:00+00:00,2020-07-30 09:00:00+00:00,0.03,10691.27,10573.18,10437.421250000003,10352.805000000004,signal_exit,-71.0340000000001,100538.0600000002
6001,2020-07-30 20:00:00+00:00,2020-08-04 20:00:00+00:00,0.03,10723.880000000001,11038.74,10443.790625000001,10350.427500000002,signal_exit,188.73599999999925,100726.70600000021
6002,2020-07-30 20:00:00+00:00,2020-08-06 12:00:00+00:00,0.03,10723.880000000001,11073.43,10443.790625000001,10350.427500000002,signal_exit,209.54999999999956,100936.34600000021
6001,2020-08-06 17:00:00+00:00,2020-08-07 19:00:00+00:00,0.05,11139.17,11081.359999999999,10953.359375,10891.4225,signal_exit,-58.110000000001314,100878.23600000021
6001,2020-08-12 17:00:00+00:00,2020-08-13 07:00:00+00:00,0.03,11142.61,11109.23,10828.294375,10723.5225,signal_exit,-20.208000000000613,100857.96800000021
6002,2020-08-12 20:00:00+00:00,2020-08-13 07:00:00+00:00,0.02,11163.300000000001,11109.23,10843.68375,10737.145,signal_exit,-21.74800000000061,100836.28000000022
6001,2020-08-13 15:00:00+00:00,2020-08-14 16:00:00+00:00,0.04,11222.67,11121.19,10998.830625,10924.2175,signal_exit,-81.42399999999967,100754.73600000022
6002,2020-08-13 17:00:00+00:00,2020-08-17 01:00:00+00:00,0.04,11240.87,11165.34,11007.078125,10929.147500000001,signal_exit,-60.66400000000051,100694.19200000023
6001,2020-08-17 10:00:00+00:00,2020-08-19 20:00:00+00:00,0.05,11202.23,11373.07,11028.623749999999,10970.755,signal_exit,170.54000000000013,100864.73200000024
6001,2020-08-20 17:00:00+00:00,2020-08-25 13:00:00+00:00,0.04,11423.65,11621.4,11192.430624999999,11115.3575,signal_exit,157.96,101022.57200000025
6001,2020-08-25 19:00:00+00:00,2020-08-27 21:00:00+00:00,0.04,11670.4,11928.539999999999,11442.628750000002,11366.705000000002,signal_exit,206.27199999999954,101228.84400000024
6001,2020-08-28 06:00:00+00:00,2020-08-28 16:00:00+00:00,0.03,12006.35,11958.72,11733.400625,11642.417500000001,signal_exit,-28.758000000000607,101200.08600000024
6001,2020-08-28 21:00:00+00:00,2020-09-03 10:00:00+00:00,0.03,11995.41,12361.93,11695.012499999999,11594.88,signal_exit,219.73200000000023,101419.81800000025
6002,2020-08-20 17:00:00+00:00,2020-09-03 15:00:00+00:00,0.04,11423.65,12173.68,11192.430624999999,11115.3575,signal_exit,599.7840000000004,102019.72200000024
6001,2020-09-09 19:00:00+00:00,2020-09-10 08:00:00+00:00,0.01,11390.93,11434.859999999999,10788.194562500003,10587.282750000002,signal_exit,8.725999999999695,102028.44800000024
6001,2020-09-10 15:00:00+00:00,2020-09-11 01:00:00+00:00,0.02,11508.65,11202.68,11045.502687500002,10891.120250000002,signal_exit,-122.50799999999977,101905.94000000024
6001,2020-09-11 11:00:00+00:00,2020-09-11 19:00:00+00:00,0.02,11326.130000000001,10968.81,10870.223750000001,10718.255000000001,signal_exit,-143.04800000000063,101762.89200000024
6001,2020-09-14 17:00:00+00:00,2020-09-16 16:00:00+00:00,0.02,11339.11,11383.88,10915.90375,10774.835,signal_exit,17.78799999999945,101780.62000000024
6002,2020-09-15 07:00:00+00:00,2020-09-16 16:00:00+00:00,0.02,11330.85,11383.88,11000.595,10890.51,signal_exit,21.091999999999537,101801.77200000024
6001,2020-09-22 00:00:00+00:00,2020-09-22 13:00:00+00:00,0.01,11001.33,11016.21,10486.055624999999,10314.297499999999,signal_exit,2.91599999999984,101804.68800000024
6001,2020-09-22 20:00:00+00:00,2020-09-23 17:00:00+00:00,0.02,11125.29,11003.88,10666.025624999998,10512.937499999998,signal_exit,-48.68400000000068,101755.94400000025
6002,2020-09-22 21:00:00+00:00,2020-09-23 17:00:00+00:00,0.02,11182.87,11003.88,10723.914999999999,10570.929999999998,signal_exit,-71.71600000000065,101684.28800000025
6001,2020-09-25 02:00:00+00:00,2020-09-25 11:00:00+00:00,0.01,10972.28,10882.22,10468.16375,10300.125,signal_exit,-18.072000000000266,101666.21600000025
6001,2020-09-25 19:00:00+00:00,2020-09-29 16:00:00+00:00,0.02,11080.11,11327.46,10632.590625,10483.4175,signal_exit,98.81999999999941,101764.97600000026
6001,2020-09-30 17:00:00+00:00,2020-10-02 06:00:00+00:00,0.02,11501.74,11470.24,11157.973750000001,11043.385000000002,signal_exit,-12.72,101752.25600000026
6002,2020-09-25 19:00:00+00:00,2020-10-02 07:00:00+00:00,0.02,11080.11,11360.359999999999,10632.590625,10483.4175,signal_exit,111.97999999999928,101864.29600000025
6001,2020-10-05 20:00:00+00:00,2020-10-06 10:00:00+00:00,0.02,11480.220000000001,11439.64,11105.045625000002,10979.987500000003,signal_exit,-16.3520000000007,101847.94400000025
6002,2020-10-06 14:00:00+00:00,2020-10-07 00:00:00+00:00,0.04,11460.77,11238.85,11234.624375,11159.2425,signal_exit,-177.77600000000007,101670.16800000025
6001,2020-10-07 18:00:00+00:00,2020-10-14 00:00:00+00:00,0.03,11472.28,12112.0,11165.833750000002,11063.685000000003,signal_exit,383.65199999999965,102053.70000000026
6002,2020-10-08 09:00:00+00:00,2020-10-14 21:00:00+00:00,0.04,11568.04,11984.65,11353.024375,11281.3525,signal_exit,333.04799999999904,102386.86800000026
6002,2020-10-16 13:00:00+00:00,2020-10-16 21:00:00+00:00,0.03,11936.880000000001,11835.74,11623.822499999998,11519.469999999998,signal_exit,-60.86400000000076,102325.91400000027
6001,2020-10-16 15:00:00+00:00,2020-10-19 01:00:00+00:00,0.03,11972.09,11883.0,11653.804999999997,11547.709999999995,signal_exit,-53.63400000000009,102272.37000000027
6001,2020-10-29 18:00:00+00:00,2020-10-30 04:00:00+00:00,0.02,11396.149000000001,11212.949,11026.5405625,10903.33775,signal_exit,-73.4000000000003,102198.97000000028
6001,2020-11-02 11:00:00+00:00,2020-11-02 19:00:00+00:00,0.02,11210.729000000001,10960.268,10800.206562500001,10663.365750000003,signal_exit,-100.30440000000047,102098.66560000028
6001,2020-11-03 17:00:00+00:00,2020-11-06 10:00:00+00:00,0.02,11308.248,11907.729,10960.0370625,10843.96675,signal_exit,239.67239999999993,102338.27800000028
6001,2020-11-06 18:00:00+00:00,2020-11-09 20:00:00+00:00,0.02,12069.209,12013.969,11647.0911875,11506.38525,signal_exit,-22.216000000000637,102316.06200000028
6002,2020-11-03 21:00:00+00:00,2020-11-09 20:00:00+00:00,0.02,11270.218,12013.969,10908.3124375,10787.67725,signal_exit,297.3803999999993,102613.50240000027
6002,2020-11-12 11:00:00+00:00,2020-11-12 19:00:00+00:00,0.02,11947.269,11862.579,11594.804625,11477.3165,signal_exit,-33.99600000000021,102579.47640000028
6001,2020-11-11 16:00:00+00:00,2020-11-12 20:00:00+00:00,0.01,11815.829,11808.149,11291.159,11116.269,signal_exit,-1.5960000000000583,102577.91040000027
6001,2020-11-13 11:00:00+00:00,2020-11-13 19:00:00+00:00,0.03,11916.949,11866.707,11610.658000000001,11508.561000000002,signal_exit,-30.325200000000116,102547.58520000028
6002,2020-11-16 01:00:00+00:00,2020-11-16 14:00:00+00:00,0.03,12043.647,11902.429,11729.311500000002,11624.533000000001,signal_exit,-84.91080000000046,102462.67440000028
6001,2020-11-17 00:00:00+00:00,2020-11-18 01:00:00+00:00,0.03,12055.767,11951.749,11750.013749999998,11648.095999999998,signal_exit,-62.590800000000016,102400.08360000029
6001,2020-11-20 02:00:00+00:00,2020-11-20 15:00:00+00:00,0.03,11970.699,11964.429,11702.650125,11613.300500000001,signal_exit,-3.942000000000262,102396.1416000003
6001,2020-11-24 18:00:00+00:00,2020-11-27 03:00:00+00:00,0.04,12049.559000000001,12146.269,11820.062750000001,11743.564,signal_exit,77.12799999999929,102473.1496000003
6001,2020-11-27 12:00:00+00:00,2020-12-02 15:00:00+00:00,0.08,12195.209,12374.427,12080.279,12041.969000000001,signal_exit,286.2687999999983,102759.41840000029
6001,2020-12-03 03:00:00+00:00,2020-12-04 14:00:00+00:00,0.04,12474.019,12473.469,12248.237125000001,12172.976500000002,signal_exit,-0.6800000000008731,102758.7384000003
6001,2020-12-07 00:00:00+00:00,2020-12-07 09:00:00+00:00,0.05,12543.667,12485.899,12364.839625,12305.2305,signal_exit,-58.068000000000026,102700.6704000003
6001,2020-12-07 16:00:00+00:00,2020-12-09 18:00:00+00:00,0.06,12589.149000000001,12493.347,12433.577625000002,12381.720500000001,signal_exit,-115.3224000000018,102585.3480000003
6002,2020-11-24 20:00:00+00:00,2020-12-09 18:00:00+00:00,0.04,12078.429,12493.347,11840.204249999999,11760.795999999998,signal_exit,331.69439999999975,102917.1624000003
6002,2020-12-14 12:00:00+00:00,2020-12-15 17:00:00+00:00,0.04,12445.607,12495.457,12247.1735,12181.029000000002,signal_exit,39.6400000000003,102956.71240000031
6001,2020-12-14 01:00:00+00:00,2020-12-18 16:00:00+00:00,0.03,12413.519,12715.466999999999,12121.2455,12023.821000000002,signal_exit,180.9887999999991,103137.79120000031
6001,2020-12-21 06:00:00+00:00,2020-12-21 10:30:00+00:00,0.05,12762.539,12512.824,12576.26525,12514.174,server_disaster_stop,-250.01500000000019,102887.77620000031
6001,2020-12-22 14:00:00+00:00,2020-12-23 01:00:00+00:00,0.03,12745.437,12657.429,12445.341375,12345.3095,signal_exit,-52.98479999999989,102834.70140000033
6002,2020-12-22 13:00:00+00:00,2020-12-23 01:00:00+00:00,0.03,12750.307,12657.429,12451.84075,12352.351999999999,signal_exit,-55.90680000000037,102778.88460000033
6001,2020-12-28 03:00:00+00:00,2020-12-30 00:00:00+00:00,0.05,12775.849,12848.419,12609.320875,12553.8115,signal_exit,72.2699999999997,102850.97460000034
6001,2020-12-30 08:00:00+00:00,2020-12-30 16:00:00+00:00,0.07,12890.989,12857.059,12755.767749999999,12710.694,signal_exit,-47.922000000000416,102803.05260000033
6002,2020-12-28 09:00:00+00:00,2020-12-31 04:00:00+00:00,0.06,12788.129,12848.559,12644.847125,12597.086500000001,signal_exit,72.15599999999814,102875.38860000033
6001,2021-01-04 08:00:00+00:00,2021-01-04 16:00:00+00:00,0.07,12935.517,12767.469,12799.348125,12753.9585,executive_stop,-235.68720000000098,102639.49140000032
6002,2021-01-04 08:00:00+00:00,2021-01-04 16:00:00+00:00,0.07,12935.517,12767.469,12799.348125,12753.9585,executive_stop,-235.68720000000098,102404.01420000033
6001,2021-01-05 20:00:00+00:00,2021-01-06 06:00:00+00:00,0.02,12785.419,12618.169,12454.373875,12344.0255,signal_exit,-67.02000000000001,102336.99420000032
6001,2021-01-07 16:00:00+00:00,2021-01-11 15:00:00+00:00,0.02,12911.459,12966.859,12520.0865,12389.629,signal_exit,22.03999999999986,102358.97420000033
6002,2021-01-07 16:00:00+00:00,2021-01-12 04:00:00+00:00,0.02,12911.459,12923.419,12520.0865,12389.629,signal_exit,4.6639999999996515,102363.69820000033
6001,2021-01-13 17:00:00+00:00,2021-01-14 19:00:00+00:00,0.03,12978.277,12952.287,12725.6666875,12641.46325,signal_exit,-15.773999999999868,102347.83420000035
6002,2021-01-13 17:00:00+00:00,2021-01-14 19:00:00+00:00,0.03,12978.277,12952.287,12725.6666875,12641.46325,signal_exit,-15.773999999999868,102332.15020000035
6001,2021-01-19 04:00:00+00:00,2021-01-19 16:00:00+00:00,0.04,12939.339,12885.559,12719.931,12646.795000000002,signal_exit,-43.26400000000052,102288.88620000036
6001,2021-01-25 01:00:00+00:00,2021-01-25 16:00:00+00:00,0.04,13446.577000000001,13356.507,13222.785625,13148.1885,signal_exit,-72.29600000000124,102216.44020000036
6001,2021-01-26 16:00:00+00:00,2021-01-27 12:00:00+00:00,0.03,13520.669,13459.019,13223.35925,13124.256,signal_exit,-37.16999999999979,102179.27020000036
6002,2021-01-19 19:00:00+00:00,2021-01-27 13:00:00+00:00,0.05,12998.379,13365.458999999999,12835.246875000003,12780.869500000003,signal_exit,366.7799999999982,102546.20020000036
6001,2021-02-01 18:00:00+00:00,2021-02-03 20:00:00+00:00,0.01,13266.357,13461.378999999999,12716.699625000001,12533.480500000001,signal_exit,38.9443999999998,102585.08460000037
6002,2021-02-02 04:00:00+00:00,2021-02-04 05:00:00+00:00,0.02,13353.309000000001,13370.499,12898.417875000003,12746.787500000002,signal_exit,6.755999999999476,102591.90060000037
6001,2021-02-04 17:00:00+00:00,2021-02-05 15:00:00+00:00,0.03,13468.619,13546.269,13206.890750000002,13119.648000000001,signal_exit,46.40999999999977,102638.31060000038
6001,2021-02-11 19:00:00+00:00,2021-02-12 07:00:00+00:00,0.03,13703.417,13714.927,13449.0336875,13364.239249999999,signal_exit,6.726000000000131,102644.94660000039
6002,2021-02-11 19:00:00+00:00,2021-02-12 14:00:00+00:00,0.03,13703.417,13688.439,13449.0336875,13364.239249999999,signal_exit,-9.166799999999494,102635.8698000004
6001,2021-02-12 21:00:00+00:00,2021-02-16 16:00:00+00:00,0.04,13810.909,13838.269,13598.526812499998,13527.73275,signal_exit,21.648000000000465,102657.3978000004
6002,2021-02-12 21:00:00+00:00,2021-02-16 19:00:00+00:00,0.04,13810.909,13758.677,13598.526812499998,13527.73275,signal_exit,-42.025599999999976,102615.4922000004
6001,2021-02-19 13:00:00+00:00,2021-02-19 21:00:00+00:00,0.03,13710.339,13580.269,13456.473,13371.851,signal_exit,-78.22199999999982,102537.2702000004
6001,2021-02-24 19:00:00+00:00,2021-02-25 09:00:00+00:00,0.01,13261.619,13254.229,12615.087875,12399.5775,signal_exit,-1.5380000000002476,102535.7322000004
6001,2021-03-01 02:00:00+00:00,2021-03-02 18:00:00+00:00,0.01,13072.167,13173.149,12345.379124999998,12103.116499999996,signal_exit,20.13639999999999,102555.83860000041
6002,2021-03-01 20:00:00+00:00,2021-03-02 18:00:00+00:00,0.01,13277.339,13173.149,12782.140999999998,12617.074999999997,signal_exit,-20.898000000000106,102534.97060000041
6001,2021-03-05 21:00:00+00:00,2021-03-08 08:00:00+00:00,0.01,12667.199,12475.657,11904.994250000002,11650.926000000001,signal_exit,-38.36840000000026,102496.60220000042
6001,2021-03-09 15:00:00+00:00,2021-03-10 21:00:00+00:00,0.01,12710.269,12752.306999999999,12185.825125,12011.0105,signal_exit,8.347599999999732,102504.91980000041
6001,2021-03-11 07:00:00+00:00,2021-03-12 09:00:00+00:00,0.02,12893.757,12830.247,12485.498999999998,12349.412999999999,signal_exit,-25.524000000000086,102479.3958000004
6002,2021-03-09 18:00:00+00:00,2021-03-12 18:00:00+00:00,0.01,12778.269,12875.817,12249.919125,12073.8025,signal_exit,19.449599999999773,102498.87540000041
6001,2021-03-15 00:00:00+00:00,2021-03-15 12:00:00+00:00,0.02,12962.167,12936.237,12585.900624999998,12460.478499999997,signal_exit,-10.492000000000118,102488.32340000042
6001,2021-03-15 19:00:00+00:00,2021-03-17 07:00:00+00:00,0.02,13032.099,13130.069,12676.465124999999,12557.920499999997,signal_exit,39.067999999999735,102527.39140000042
6002,2021-03-15 00:00:00+00:00,2021-03-17 17:00:00+00:00,0.02,12962.167,12971.689,12585.900624999998,12460.478499999997,signal_exit,3.6888000000003376,102531.14020000042
6001,2021-03-17 20:00:00+00:00,2021-03-18 08:00:00+00:00,0.02,13206.451000000001,13075.447,12835.704625000002,12712.122500000001,signal_exit,-52.521600000000326,102478.61860000042
6002,2021-03-22 18:00:00+00:00,2021-03-23 19:00:00+00:00,0.02,13151.979000000001,13054.117,12828.4845,12720.653,signal_exit,-39.264800000000406,102439.29380000042
6001,2021-03-22 03:00:00+00:00,2021-03-23 20:00:00+00:00,0.02,12925.927,13017.339,12542.581375,12414.799500000001,signal_exit,36.4448000000001,102475.79860000042
6001,2021-03-24 10:00:00+00:00,2021-03-24 18:00:00+00:00,0.03,13133.367,12957.247,12861.931875,12771.453500000001,signal_exit,-105.85200000000049,102369.85660000042
6002,2021-03-24 10:00:00+00:00,2021-03-24 18:00:00+00:00,0.03,13133.367,12957.247,12861.931875,12771.453500000001,signal_exit,-105.85200000000049,102264.09460000042
6002,2021-03-29 12:00:00+00:00,2021-03-30 02:00:00+00:00,0.02,12958.959,12957.567,12620.466000000002,12507.635000000002,signal_exit,-0.6768000000006578,102263.35780000042
6001,2021-03-29 01:00:00+00:00,2021-03-30 03:00:00+00:00,0.02,12934.879,12939.958999999999,12507.834625000001,12365.4865,signal_exit,1.9119999999992432,102265.32980000041
6001,2021-03-31 15:00:00+00:00,2021-04-05 09:00:00+00:00,0.03,13067.989,13328.747,12816.406375,12732.5455,signal_exit,156.27479999999989,102421.51460000042
6001,2021-04-07 17:00:00+00:00,2021-04-09 14:00:00+00:00,0.04,13607.919,13672.427,13391.4015,13319.229000000001,signal_exit,51.36639999999986,102472.88100000042
6001,2021-04-09 19:00:00+00:00,2021-04-13 07:00:00+00:00,0.04,13793.597,13795.079,13577.102375,13504.9375,signal_exit,0.9455999999999768,102473.82660000042
6002,2021-03-31 15:00:00+00:00,2021-04-13 07:00:00+00:00,0.03,13067.989,13795.079,12816.406375,12732.5455,signal_exit,436.0740000000001,102909.99060000043
6001,2021-04-13 15:00:00+00:00,2021-04-14 17:00:00+00:00,0.04,13953.967,13915.466999999999,13751.341375,13683.799500000001,signal_exit,-31.04000000000146,102878.80060000044
6002,2021-04-13 12:00:00+00:00,2021-04-15 03:00:00+00:00,0.05,13808.167,13812.056999999999,13632.323875,13573.709499999999,signal_exit,3.589999999999419,102882.54060000044
6001,2021-04-15 10:00:00+00:00,2021-04-16 09:00:00+00:00,0.05,13891.947,13976.269,13701.601125,13638.1525,signal_exit,84.02200000000012,102966.44260000046
6001,2021-04-16 17:00:00+00:00,2021-04-19 13:00:00+00:00,0.04,14014.649000000001,13988.219,13801.61075,13730.598,signal_exit,-21.384000000001695,102945.05860000047
6002,2021-04-15 13:00:00+00:00,2021-04-19 17:00:00+00:00,0.04,13923.197,13884.407,13724.5055,13658.275,signal_exit,-31.272000000000705,102913.90660000047
6001,2021-04-21 20:00:00+00:00,2021-04-22 11:00:00+00:00,0.03,13868.159,13922.507,13578.874625,13482.4465,signal_exit,32.42879999999997,102946.33540000048
6001,2021-04-23 17:00:00+00:00,2021-04-26 10:00:00+00:00,0.03,13936.369,13891.639,13692.821875000001,13611.639500000001,signal_exit,-27.01800000000083,102919.31740000048
6001,2021-04-26 19:00:00+00:00,2021-04-27 19:00:00+00:00,0.05,14004.897,13969.979,13831.345500000001,13773.495000000003,signal_exit,-35.21800000000149,102883.94940000049
6002,2021-04-26 20:00:00+00:00,2021-04-28 02:00:00+00:00,0.05,14032.747000000001,13967.537,13856.872750000002,13798.248000000003,signal_exit,-65.51000000000097,102818.58940000049
6001,2021-04-29 04:00:00+00:00,2021-04-29 15:00:00+00:00,0.04,14032.729000000001,13978.009,13835.189125000004,13769.342500000004,signal_exit,-44.01600000000093,102774.4234000005
6002,2021-04-29 06:00:00+00:00,2021-04-29 17:00:00+00:00,0.05,14030.227,13873.259,13841.938750000003,13779.176000000003,signal_exit,-157.26800000000077,102617.30540000049
6002,2021-04-29 21:00:00+00:00,2021-04-30 07:00:00+00:00,0.03,13970.769,13888.976999999999,13709.851687500002,13622.879250000002,signal_exit,-49.25520000000077,102568.05020000049
6001,2021-05-07 00:00:00+00:00,2021-05-10 15:00:00+00:00,0.02,13617.477,13539.547,13282.48875,13170.826000000001,signal_exit,-31.29200000000011,102536.6982000005
6002,2021-05-07 01:00:00+00:00,2021-05-10 15:00:00+00:00,0.02,13621.137,13539.547,13289.786250000001,13179.336000000001,signal_exit,-32.75600000000007,102504.0022000005
6001,2021-05-14 02:00:00+00:00,2021-05-17 17:00:00+00:00,0.02,13155.869,13245.389,12735.293000000001,12595.101,signal_exit,35.68799999999945,102539.6302000005
6001,2021-05-18 06:00:00+00:00,2021-05-18 20:00:00+00:00,0.03,13356.279,13275.929,13099.803000000002,13014.311000000002,signal_exit,-48.39000000000023,102491.2402000005
