date,ticker,open,high,low,close,adjOpen,adjHigh,adjLow,adjClose,adjVolume,volume,divCash,splitFactor,source,fetch_timestamp
2013-07-18,QUAL,50.23,50.23,50.15,50.15,41.2900183477,41.2900183477,41.2242568214,41.2242568214,200,200,0.0,1.0,tiingo_historical_seed,
2013-07-19,QUAL,50.6,50.6,49.76,49.76,41.594165407,41.594165407,40.9036693805,40.9036693805,3900,3900,0.0,1.0,tiingo_historical_seed,
2013-07-22,QUAL,50.48,50.48,49.95,50.0,41.4955231175,41.4955231175,41.0598530056,41.1009539595,3500,3500,0.0,1.0,tiingo_historical_seed,
2013-07-23,QUAL,50.39,50.39,49.8999,49.92,41.4215414004,41.4215414004,41.0186698497,41.0351924332,4700,4700,0.0,1.0,tiingo_historical_seed,
2013-07-24,QUAL,49.802,49.852,49.802,49.852,40.9381941818,40.9792951358,40.9381941818,40.9792951358,400,400,0.0,1.0,tiingo_historical_seed,
2013-07-25,QUAL,49.85,50.11,49.83,50.11,40.9776510976,41.1913760582,40.9612107161,41.1913760582,2900,2900,0.0,1.0,tiingo_historical_seed,
2013-07-26,QUAL,49.94,50.06,49.78,49.87,41.0516328148,41.1502751043,40.9201097621,40.9940914792,3000,3000,0.0,1.0,tiingo_historical_seed,
2013-07-29,QUAL,50.2,50.2,50.05,50.05,41.2653577754,41.2653577754,41.1420549135,41.1420549135,1200,1200,0.0,1.0,tiingo_historical_seed,
2013-07-30,QUAL,50.15,50.25,50.13,50.25,41.2242568214,41.3064587293,41.2078164398,41.3064587293,1100,1100,0.0,1.0,tiingo_historical_seed,
2013-07-31,QUAL,50.34,50.34,50.12,50.12,41.3804404464,41.3804404464,41.199596249,41.199596249,2300,2300,0.0,1.0,tiingo_historical_seed,
2013-08-01,QUAL,50.12,50.12,50.12,50.12,41.199596249,41.199596249,41.199596249,41.199596249,0,0,0.0,1.0,tiingo_historical_seed,
2013-08-02,QUAL,50.49,50.72,50.49,50.7199,41.5037433083,41.6928076965,41.5037433083,41.6927254946,3400,3400,0.0,1.0,tiingo_historical_seed,
