time,bar_i,type,side,pnl,balance
2024-05-09 16:15:00,439,partial,BUY,94.34656366663349,10094.346563666633
2024-05-09 21:15:00,455,final,BUY,55.137602142839114,10149.484165809472
2024-05-10 02:30:00,476,partial,BUY,109.48000000000229,10258.964165809473
2024-05-10 04:45:00,485,final,BUY,60.7864281552761,10319.750593964749
2024-05-10 08:15:00,499,final,BUY,-102.5773745123588,10217.17321945239
2024-05-13 09:45:00,597,final,BUY,-103.87550828000667,10113.297711172383
2024-05-15 05:30:00,764,final,BUY,-100.74968265983944,10012.548028512543
2024-05-15 21:00:00,822,partial,BUY,95.38195573930366,10107.929984251847
2024-05-16 05:15:00,855,final,BUY,0.0,10107.929984251847
2024-05-17 09:30:00,964,final,BUY,-99.60310386543642,10008.32688038641
2024-05-17 11:00:00,970,partial,BUY,94.06058405463335,10102.387464441044
2024-05-17 11:00:00,970,final,BUY,0.0,10102.387464441044
2024-05-17 14:15:00,983,partial,BUY,104.58000000000038,10206.967464441044
2024-05-17 16:30:00,992,final,BUY,55.15125230641025,10262.118716747455
2024-05-19 21:00:00,1006,partial,BUY,97.46412200205582,10359.582838749511
2024-05-20 01:30:00,1024,final,BUY,64.26205846289122,10423.844897212402
2024-05-20 02:15:00,1027,final,BUY,-104.84347079630425,10319.001426416098
2024-05-23 13:15:00,1347,partial,SELL,95.9046719596252,10414.906098375723
2024-05-23 15:45:00,1357,final,SELL,58.71714609772971,10473.623244473452
2024-05-24 05:00:00,1406,partial,BUY,107.30999999999788,10580.93324447345
2024-05-24 09:30:00,1424,final,BUY,54.5571140704742,10635.490358543924
2024-05-27 14:15:00,1535,final,BUY,-108.07719969149183,10527.413158852432
2024-06-04 03:30:00,2034,final,BUY,-101.83975330510748,10425.573405547326
2024-06-04 10:00:00,2060,final,BUY,-102.46310758006076,10323.110297967265
2024-06-05 10:00:00,2152,final,BUY,-105.02162525184211,10218.088672715423
2024-06-05 21:00:00,2192,partial,BUY,133.5606999999971,10351.64937271542
2024-06-05 21:15:00,2193,final,BUY,61.95799934194838,10413.607372057368
