exit_time,A_2.5_1.5,B_1.5_2.0,C_3.0_3.0,D_2.5_2.5,portfolio_pnl,equity
2021-09-20,-21.3988377746263,-19.354953997163538,-22.440779663357976,-21.3988377746263,-84.59340920977411,8322.215395402896
2021-09-21,-66.63602440983638,-47.58408897955336,0.0,-47.038005090252454,-161.25811847964218,8160.957276923254
2021-09-22,-40.2659550396277,-62.35921455615805,0.0,-15.845223384619349,-118.4703929804051,8042.486883942849
2021-09-23,53.471052927055794,49.09555441341898,44.245296133512454,25.289746427535853,172.10164990152307,8214.588533844371
2021-09-24,0.0,-17.797970282791027,-20.525576884961193,-21.41414258850127,-59.737689756253495,8154.850844088119
2021-09-27,15.787935270157211,16.791130954834316,0.0,0.0,32.57906622499153,8187.42991031311
2021-09-28,-43.218030586393596,-54.99286944407983,-44.06897447349277,-64.6419442799369,-206.9218187839031,7980.508091529207
2021-09-29,-41.126032993273746,-34.118865464820324,-40.025825804793854,-41.126032993273746,-156.39675725616166,7824.111334273045
2021-09-30,-71.6803540107482,-68.3201434151397,-39.624050544716795,-40.47779331374426,-220.10234128434894,7604.008992988696
2021-10-04,-40.913322913746086,-32.27339449389514,-20.134514969983716,-40.913322913746086,-134.234555291371,7469.774437697325
2021-10-05,58.19219783444475,14.348652957943234,0.0,16.362189033388805,88.90303982577679,7558.677477523102
2021-10-06,38.630157729388344,70.25654679676991,100.6907884462404,58.29372302664483,267.8712159990435,7826.548693522145
2021-10-07,-8.411773336143904,-20.970068908133392,-40.51567867570817,0.0,-69.89752091998547,7756.65117260216
2021-10-08,0.0,0.0,-21.51648350656717,0.0,-21.51648350656717,7735.134689095594
2021-10-10,0.0,0.0,0.0,24.980123296818363,24.980123296818363,7760.114812392412
2021-10-11,-6.472744654590269,-9.587347980841585,4.5238604861138825,25.114443263536376,13.578211114218405,7773.69302350663
2021-10-12,-82.32259407405373,-80.16018400906322,-39.16633394570352,-82.32259407405373,-283.9717061028742,7489.721317403756
2021-10-13,8.11353522136611,21.36122232476253,0.0,37.29999608294999,66.77475362907863,7556.496071032834
2021-10-14,83.87609641941245,19.779785228437113,140.38441746985262,75.46619973154733,319.5064988492495,7876.002569882085
2021-10-18,29.96860016903142,37.3756773959943,5.602371300159618,38.50774137049959,111.45439023568493,7987.456960117769
2021-10-19,-16.365815865758396,-60.996493712334825,47.882891217337686,25.4802808506627,-3.9991375100928295,7983.4578226076765
2021-10-20,-26.958739331136584,-35.17266363574592,-22.770604171721537,-64.48519439626607,-149.3872015348701,7834.070621072806
2021-10-21,49.96436882164666,37.190887315075074,29.235424093935013,64.16890489741326,180.55958512807,8014.630206200876
2021-10-22,0.0,24.583560273873356,0.0,0.0,24.583560273873356,8039.21376647475
2021-10-25,115.49055828893032,70.54479678766502,25.733451213680613,37.081397846176245,248.8502041364522,8288.063970611202
2021-10-26,-28.891005094617633,-13.17148569309391,33.157753835907926,47.12965741826372,38.224920466460105,8326.288891077662
2021-10-27,20.59471603377968,14.020085242237872,60.62495703363882,24.5891697661762,119.82892807583256,8446.117819153495
2021-10-28,28.176841353115087,-10.608845113348988,0.0,44.963350828070105,62.53134706783621,8508.64916622133
2021-10-29,-23.547504851040138,0.0,31.573369341610693,-23.547504851040138,-15.521640360469583,8493.127525860862
2021-11-01,-21.942843953883965,-19.68944360517591,-24.257919456609017,-23.630755027259656,-89.52096204292855,8403.606563817933
2021-11-02,51.00068345978991,8.633563639306377,0.0,72.6116237550408,132.24587085413708,8535.85243467207
2021-11-03,84.35613980875476,67.9433615942608,107.10742759633638,42.066912290335566,301.47384128968747,8837.326275961757
2021-11-04,47.972160393041335,33.052822453120626,53.02378410640358,61.82032689682234,195.86909384938787,9033.195369811145
2021-11-05,26.09337398194548,15.674802975108397,55.48799364131875,47.4615193264959,144.71768992486852,9177.913059736014
2021-11-08,-95.69773404719177,-39.09000354581885,-75.91560061405411,-101.76218236611979,-312.46552057318456,8865.44753916283
2021-11-09,-46.29704432357095,-52.832440358066805,-50.22972330786284,-48.4515151070802,-197.81072309658077,8667.63681606625
2021-11-10,-44.31404729397137,-50.22997845157819,-24.363229615597344,-47.326090837246596,-166.23334619839352,8501.403469867855
2021-11-11,0.0,-52.387991454894184,0.0,0.0,-52.387991454894184,8449.01547841296
2021-11-12,27.179226965006055,0.0,0.0,0.0,27.179226965006055,8476.194705377968
2021-11-14,0.0,0.0,0.0,45.37871160834344,45.37871160834344,8521.57341698631
2021-11-15,-45.49951776329268,-32.539538234432115,0.0,-46.61051692774581,-124.64957292547061,8396.923844060839
2021-11-16,-3.990600592155623,5.366352112450681,56.05840975658401,2.948967965503197,60.38312924238227,8457.306973303223
2021-11-17,1.7720555096157113,-25.767271162813522,0.0,19.803723084021126,-4.191492569176685,8453.115480734044
2021-11-18,23.045784254259267,44.41739715550843,51.597889821699226,65.86499778744518,184.9260690189121,8638.041549752958
2021-11-19,14.79502252406186,13.776687689124264,0.0,-22.887139503439865,5.684570709746257,8643.726120462703
2021-11-22,-30.358854662973204,-18.358803610453073,3.8771237435299923,-19.984091266192767,-64.82462579608905,8578.901494666614
2021-11-23,-21.343326565443785,-14.99632859581032,-25.58799187853241,-24.900547659684417,-86.82819469947094,8492.073299967144
2021-11-24,2.5466615457814648,46.25320694704078,-22.394637615472455,19.90071203149184,46.30594290884163,8538.379242875984
2021-11-25,1.3577479453198293,14.50616568077132,0.0,-23.95281777555118,-8.08890414946003,8530.290338726525
2021-11-26,0.0,0.0,31.117290874279174,0.0,31.117290874279174,8561.407629600804
2021-11-29,43.837236916719995,74.79147060404358,52.594876034180395,41.03912190170293,212.26270545664693,8773.670335057452
2021-11-30,-52.32686296209597,-44.39626705575478,-51.50015070768044,-19.09569725731748,-167.31897798284868,8606.351357074604
2021-12-01,18.486629898330136,-11.42269593869078,-22.339955877996196,-24.835506531107022,-40.11152844946386,8566.23982862514
2021-12-02,6.175320786491465,-7.8587717793199765,-26.130832945659407,-0.3299773079913102,-28.14426124647923,8538.09556737866
2021-12-03,18.108563827623072,0.0,50.441826834173696,0.0,68.55039066179677,8606.645958040457
2021-12-06,-5.333109438935313,-3.357878957832746,-25.97125631099865,24.729249674391557,-9.932995033375153,8596.712963007081
2021-12-07,87.4099074606126,-14.614834802772107,115.16734394656777,144.54736716136466,332.5097837657729,8929.222746772855
2021-12-08,48.69186907589883,61.69622648977956,34.38218719503877,-23.67942497967626,121.0908577810409,9050.313604553896
2021-12-09,-46.40316402560136,-17.180944816586454,10.867606495360263,1.7394117940255427,-50.97709055280201,8999.336514001094
2021-12-14,0.0,25.834506333304997,0.0,0.0,25.834506333304997,9025.171020334397
2021-12-15,44.15262102301074,41.55741840282525,66.64015914278434,1.526331492477496,153.8765300610978,9179.047550395497
2021-12-16,25.104616236503567,13.948362912614904,-25.902905751346186,26.798860157652232,39.94893355542452,9218.996483950921
2021-12-20,18.021450699513718,31.50714931749626,-27.74907580696998,18.49285456677157,40.272378776811564,9259.268862727733
2021-12-21,57.75167445080447,45.39616501718292,64.77678596856673,24.180271906930937,192.10489734348505,9451.373760071217
2021-12-22,65.64694966597334,-31.38243191618971,59.82696576525464,75.37874675136104,169.4702302663993,9620.843990337617
2021-12-23,63.81059809929699,57.70355306008803,61.12449913684279,99.36866928766473,282.0073195838925,9902.851309921509
2021-12-26,29.751398415751503,27.459043534570867,0.0,0.0,57.21044195032237,9960.061751871832
2021-12-27,1.853334225679319,19.07347934675639,36.60398436593783,104.18030834182005,161.71110628019358,10121.772858152024
2021-12-28,2.234070065502273,-9.663576473442522,35.284342334603096,33.28473067059291,61.13956659725575,10182.91242474928
2021-12-29,-26.53610305125472,15.551175709320162,-28.273176588004866,-29.48455894583858,-68.742662875778,10114.169761873503
2021-12-30,-9.586507655548232,-21.553297097731125,-27.469794105756737,-28.015160663270617,-86.62475952230672,10027.545002351197
2022-01-03,33.97733380735717,37.49849439466519,35.84139155504032,23.70337808076802,131.02059783783068,10158.565600189027
2022-01-04,-25.70912237731285,-38.41128436992631,-29.179442072656855,2.423460667597581,-90.87638815229843,10067.689212036728
2022-01-05,-26.021513516578093,-19.09453127636478,-59.77034762839027,-27.880193053476525,-132.76658547480966,9934.922626561918
2022-01-06,0.0,-4.223631870563075,0.0,0.0,-4.223631870563075,9930.698994691356
2022-01-07,-24.008261105313938,-19.158794133624905,-28.79391332637693,-30.01032638164243,-101.9712949469582,9828.727699744397
2022-01-10,28.886332117152598,36.58087129562544,0.0,56.2423124500188,121.70951586279685,9950.437215607195
2022-01-11,31.023941567036218,28.92901212923349,69.4671970811666,-28.292826224741205,101.1273245526951,10051.564540159889
2022-01-12,-76.82428317406134,-46.80286309461506,0.0,-28.22722890162778,-151.85437517030417,9899.710164989585
2022-01-13,-24.575810264400243,-37.40399860959981,36.1120460189818,-26.809974833891175,-52.67773768890943,9847.032427300675
2022-01-17,-50.1364580480348,-37.241501312713424,-57.47857970169929,-54.71657552684789,-199.5731145892954,9647.45931271138
2022-01-18,-71.21579556043207,-53.586319121391995,-80.99356940163457,-78.26758651850804,-284.0632706019667,9363.396042109414
2022-01-19,-48.48673669166805,-42.04363667373977,-51.91678586807011,-52.24334686116035,-194.69050609463827,9168.705536014775
2022-01-20,-7.158827418115202,-36.859285301874465,39.78332889780838,-2.6556333489101327,-6.890417171091418,9161.815118843684
2022-01-24,-12.269223897901995,-4.380528970222057,0.0,-24.548089476244623,-41.19784234436868,9120.617276499315
2022-01-25,-12.311005907207132,6.866196127710079,-29.445707371493537,-52.561127346781795,-87.45164449777238,9033.165632001543
2022-01-26,12.109812382026284,-2.4199597388183953,33.043497591494614,27.15309304789274,69.88644328259524,9103.052075284138
2022-01-27,-8.350162960438302,-7.291443788495798,-24.91449201734151,-27.696102241490514,-68.25220100776613,9034.799874276372
2022-01-28,-23.02803074417354,-18.240066412016095,-27.621636893008343,-23.02803074417354,-91.91776479337153,8942.882109483
2022-01-31,79.04899309348572,74.00007127944353,61.440425468232995,93.93279782825061,308.42228766941287,9251.304397152413
2022-02-01,3.7628062469118966,0.791907294711713,35.33654717747737,23.556367797818275,63.44762851691926,9314.752025669333
2022-02-02,-10.15023763078925,-40.632181844160186,4.63337724716526,-49.206126845728164,-95.35516907351234,9219.39685659582
2022-02-03,-51.11111345986543,-30.351674649912713,-53.51304654699117,-51.11111345986543,-186.08694811663474,9033.309908479185
2022-02-04,-24.7381831155026,-14.866909869301635,-29.673819738602944,-24.7381831155026,-94.0170958389098,8939.292812640277
2022-02-07,-47.465388831285,-48.479518657999165,-56.91446659754196,-47.465388831285,-200.3247629181111,8738.968049722165
2022-02-08,26.14314343008716,22.153493797205932,32.264842323596554,46.485690441962504,127.04716999285215,8866.015219715016
2022-02-09,-13.52747967760586,11.740003086051246,61.18115409475427,-1.2311490776807616,58.16252842551889,8924.177748140535
2022-02-10,-88.90991874372466,-77.5443603834671,-22.07501603097562,-44.20501593017287,-232.73431108834023,8691.443437052196
2022-02-14,29.144502993541064,-10.402255463714845,-28.589154574252188,23.640962145209684,13.794055100783716,8705.237492152979
2022-02-15,-21.319634727225562,-24.09217361173385,0.0,47.42762604475559,2.015817705796181,8707.253309858776
2022-02-16,4.8871475889670535,22.456910939255685,0.0,-45.049745685762936,-17.705687157540197,8689.547622701235
2022-02-17,0.0,0.0,30.344880668643768,0.0,30.344880668643768,8719.89250336988
2022-02-18,-21.933296356944265,-15.839973377000241,-26.29995562833319,-21.933296356944265,-86.00652171922196,8633.885981650657
2022-02-22,-18.460916722721084,4.322229214989182,-52.9591813103357,-2.088412054718315,-69.18628087278593,8564.69970077787
2022-02-23,23.35282425172334,23.64179553856351,-24.141762087486967,-26.83751343054115,-3.98465572774127,8560.71504505013
2022-02-24,66.31588022673063,80.23269882963876,58.089400024186745,40.32152779457408,244.95950687513022,8805.67455192526
2022-02-25,28.623446622390183,23.838603880810552,0.0,46.24768058135349,98.70973108455422,8904.384283009815
