candidate_id,cpcv_splits,eligible_splits,median_test_pf,positive_split_fraction,minimum_split_trades,training_trades,complexity,error
TREND_08_SHORT_P65,28,28,1.0743425059848923,0.8571428571428571,139,657,5,
TREND_07_SHORT_P55,28,28,1.0536438351015067,0.75,137,644,5,
TREND_06_LONG_T30,28,28,0.9684813395719707,0.4642857142857143,147,670,5,
TREND_03_LONG_P55,28,28,0.9331122100320459,0.35714285714285715,172,769,5,
TREND_04_LONG_P65,28,28,0.9437220273523421,0.32142857142857145,180,788,5,
TREND_02_MOM_SHORT,28,28,0.9193139307946011,0.2857142857142857,595,2571,1,
TREND_05_LONG_T10,28,28,0.9063110507159278,0.21428571428571427,200,865,5,
TREND_01_MOM_LONG,28,28,0.8782693268073672,0.03571428571428571,651,2853,1,
