candidate_id,cpcv_splits,eligible_splits,median_test_pf,positive_split_fraction,minimum_split_trades,training_trades,complexity,error
TREND_08_SHORT_P65,28,28,1.000345796927785,0.5,137,651,5,
TREND_07_SHORT_P55,28,28,0.9596196523861131,0.42857142857142855,137,650,5,
TREND_03_LONG_P55,28,28,0.8510408836121359,0.35714285714285715,164,763,5,
TREND_06_LONG_T30,28,28,0.8497908115862778,0.35714285714285715,143,681,5,
TREND_05_LONG_T10,28,28,0.855954318218618,0.25,190,865,5,
TREND_04_LONG_P65,28,28,0.8303168510197669,0.25,169,782,5,
TREND_02_MOM_SHORT,28,28,0.8429346641018107,0.17857142857142858,597,2564,1,
TREND_01_MOM_LONG,28,28,0.8549901783264416,0.0,635,2830,1,
