closed_trades,net_profit,return_pct,profit_factor,expectancy,win_rate_pct,daily_sharpe,dsr_probability,dsr_z,max_drawdown_money,max_drawdown_pct,worst_quarter_profit_factor,top5_winner_share_pct,fold_id
107,37.4140187494703,0.0374140187494703,1.0042037382654918,0.34966372663056355,35.51401869158878,0.03222204255189669,0.004497904773780441,-2.612213350803125,-2015.9860562501854,-1.9955745203297701,0.9753005667302135,52.5849199650206,0
92,-3500.533337500521,-3.500533337500521,0.6587727192936721,-38.04927540761436,23.91304347826087,-1.4964381688805142,9.410926002180943e-05,-3.7343260597603214,-4167.479731250438,-4.139869024088312,0.4412987354349179,68.70950613682358,1
122,-6477.608837497143,-6.477608837497144,0.5675605409223448,-53.09515440571429,40.16393442622951,-2.8446958428379454,3.829774197971488e-07,-4.943847868894427,-7160.062365622303,-7.147564249137287,0.512102349223178,42.301403278726944,2
104,1110.4608687519558,1.1104608687519557,1.0898399335713287,10.67750835338419,35.57692307692308,0.3785324329854126,0.01048556690413589,-2.3085037625259752,-4578.404062499452,-4.442103333007388,1.0492921895365626,39.58391727731884,3
109,-3703.0244968736542,-3.703024496873654,0.7477560468710346,-33.97270180618031,33.02752293577982,-1.4825274487609965,7.25715305278954e-05,-3.7992356069480757,-4197.159015623896,-4.189885559956111,0.6517440710140768,40.61664822376716,4
90,-2678.5792999983155,-2.6785792999983156,0.7986484248117663,-29.761992222203506,30.0,-0.8871317155024675,0.00038455750078552226,-3.3636769985418504,-6369.506699998776,-6.35176845921821,0.4470864357431061,43.41434182384935,5
141,289.77114375151996,0.28977114375151997,1.0209733673066084,2.055114494691631,40.42553191489361,0.12075277621151288,0.005605094855212304,-2.53607757823777,-3347.110546874712,-3.2296519272611923,0.0,29.921921428868636,6
