entry_time,exit_time,net_pnl,return_pct,pnl,entry_i,exit_i,side,units,entry_reference,entry_price,exit_reference,exit_price,stop_reference,bars_held,exit_reason,reference_pnl,price_pnl,spread_slippage_cost,commission_cost,costs,cash_after,fold_id,candidate_id
2023-01-02 23:15:00+00:00,2023-01-03 07:15:00+00:00,58.29959999999934,0.05829959999999934,58.29959999999934,1,33,-1,0.19,10969.939,10968.589,10951.597,10952.947,11012.02025,32,signal_exit,69.6996000000021,59.43959999999934,10.26000000000277,1.1400000000000001,11.40000000000277,100058.2996,0,TREND_02_MOM_SHORT
2023-01-03 13:00:00+00:00,2023-01-03 14:15:00+00:00,-155.35160000000124,-0.1552610834094179,-155.35160000000124,56,61,-1,0.19,11010.837,11009.487,11048.719,11050.069,11067.9795,5,signal_exit,-143.9515999999985,-154.21160000000125,10.260000000002748,1.1400000000000001,11.400000000002748,99902.94799999999,0,TREND_02_MOM_SHORT
2023-01-03 15:00:00+00:00,2023-01-04 01:00:00+00:00,133.6811999999952,0.13381106631607625,133.6811999999952,64,97,-1,0.17,10908.607,10907.257,10866.289,10867.639000000001,10990.48825,33,signal_exit,143.88119999999765,134.70119999999517,9.18000000000248,1.02,10.200000000002479,100036.6292,0,TREND_02_MOM_SHORT
2023-01-04 15:15:00+00:00,2023-01-04 16:00:00+00:00,-379.7679687500058,-0.379628913715943,-379.7679687500058,154,157,-1,0.25,10815.609,10814.259,10888.56259375,10889.912593750001,10888.56259375,3,atr_stop,-364.7679687500022,-378.2679687500058,13.500000000003638,1.5,15.000000000003638,99656.86123124999,0,TREND_02_MOM_SHORT
2023-01-04 19:30:00+00:00,2023-01-04 19:45:00+00:00,-197.58000000000612,-0.1982603079797277,-197.58000000000612,171,172,-1,0.3,10828.409,10827.059,10858.339,10859.689,10935.903375,1,signal_exit,-179.58000000000175,-195.7800000000061,16.200000000004366,1.7999999999999998,18.000000000004366,99459.28123124999,0,TREND_02_MOM_SHORT
2023-01-04 20:30:00+00:00,2023-01-04 21:00:00+00:00,-249.06360000000956,-0.2504176552622764,-249.06360000000956,175,177,-1,0.29,10872.597,10871.247,10912.539,10913.889000000001,10990.921999999999,2,signal_exit,-231.66360000000532,-247.32360000000955,15.660000000004231,1.7399999999999998,17.40000000000423,99210.21763124998,0,TREND_02_MOM_SHORT
2023-01-04 23:15:00+00:00,2023-01-04 23:45:00+00:00,-86.25760000000243,-0.08694427051920141,-86.25760000000243,179,181,-1,0.26,10903.399,10902.048999999999,10916.987,10918.337,11026.77790625,2,signal_exit,-70.65759999999864,-84.69760000000242,14.040000000003786,1.56,15.600000000003787,99123.96003124998,0,TREND_02_MOM_SHORT
2023-01-05 00:15:00+00:00,2023-01-05 00:30:00+00:00,-63.50240000000137,-0.06406362294240615,-63.50240000000137,183,184,-1,0.26,10903.357,10902.007,10912.569,10913.919,11021.630125,1,signal_exit,-47.902399999997584,-61.94240000000137,14.040000000003786,1.56,15.600000000003787,99060.45763124998,0,TREND_02_MOM_SHORT
2023-01-05 02:15:00+00:00,2023-01-05 04:45:00+00:00,-229.33039999999835,-0.23150549218506022,-229.33039999999835,191,201,-1,0.26,10859.897,10858.547,10900.999,10902.349,10947.68184375,10,signal_exit,-213.73039999999457,-227.77039999999835,14.040000000003772,1.56,15.600000000003773,98831.12723125,0,TREND_02_MOM_SHORT
2023-01-05 07:00:00+00:00,2023-01-05 08:15:00+00:00,-88.45200000000492,-0.08949811914321337,-88.45200000000492,210,215,-1,0.26,10867.019,10865.669,10881.029,10882.379,10897.91509375,5,signal_exit,-72.85200000000114,-86.89200000000491,14.040000000003772,1.56,15.600000000003773,98742.67523124999,0,TREND_02_MOM_SHORT
2023-01-05 08:45:00+00:00,2023-01-05 09:00:00+00:00,-128.90800000000834,-0.13054943032292046,-128.90800000000834,217,218,-1,0.26,10854.579,10853.229,10876.369,10877.719000000001,10890.46540625,1,signal_exit,-113.30800000000455,-127.34800000000834,14.040000000003786,1.56,15.600000000003787,98613.76723124998,0,TREND_02_MOM_SHORT
2023-01-05 09:15:00+00:00,2023-01-05 09:30:00+00:00,-112.62160000000091,-0.11420474357895938,-112.62160000000091,219,220,-1,0.26,10870.449,10869.099,10889.107,10890.457,10907.899312500002,1,signal_exit,-97.02159999999714,-111.06160000000091,14.040000000003772,1.56,15.600000000003773,98501.14563124998,0,TREND_02_MOM_SHORT
2023-01-05 13:45:00+00:00,2023-01-06 02:00:00+00:00,302.44999999999527,0.30705226630789717,302.44999999999527,237,279,-1,0.25,10850.759,10849.409,10787.269,10788.619,10904.9511875,42,signal_exit,317.44999999999897,303.94999999999527,13.500000000003695,1.5,15.000000000003695,98803.59563124998,0,TREND_02_MOM_SHORT
2023-01-06 04:30:00+00:00,2023-01-06 04:45:00+00:00,-37.65120000000345,-0.03810711519095261,-37.65120000000345,289,290,-1,0.37,10792.279,10790.929,10794.367,10795.717,10829.46696875,1,signal_exit,-15.451199999998064,-35.43120000000345,19.980000000005386,2.2199999999999998,22.200000000005385,98765.94443124997,0,TREND_02_MOM_SHORT
2023-01-06 05:30:00+00:00,2023-01-06 06:15:00+00:00,-29.00799999999246,-0.029370447644718925,-29.00799999999246,293,296,-1,0.37,10778.299,10776.949,10779.219,10780.569,10809.1424375,3,signal_exit,-6.807999999987079,-26.78799999999246,19.980000000005383,2.2199999999999998,22.20000000000538,98736.93643124998,0,TREND_02_MOM_SHORT
