segment,start_time,end_time,trades,return_pct_on_initial,win_rate_pct,profit_factor,expectancy,max_drawdown_pct,max_consecutive_wins,max_consecutive_losses,sharpe_trade,gross_profit,gross_loss,net_pnl
BUY,2024-05-06 04:00:00,2026-05-29 11:41:51.693,487,47.98487977763764,47.43326488706365,1.1758446872703412,9.853158065223333,-9.923380162442314,9,8,1.7401780325317333,32086.70493928412,-27288.216961520357,4798.487977763763
SELL,2024-05-13 04:00:00,2026-05-28 09:05:26.535,341,-28.150856715095546,39.882697947214076,0.8733066572079002,-8.255383200907785,-43.02602580767574,7,12,-1.2130561129943076,19404.595406201333,-22219.68107771089,-2815.0856715095547
