entry_time,exit_time,entry_i,exit_i,side,entry_price,exit_price,exit_reason,initial_lot,bars_held,partial_done,pnl,return_on_initial_balance,balance,timestamp,HMM_Prob_Bull,ML_Master_Strength,Vol_Projected_Sigma,Regime_Buffer_18,Raw_Confidence,Raw_Vol_Ratio,Raw_Slope_Mag,Raw_Accel_Mag,hour,weekday,session,duration_bucket,strength_bucket,vol_bucket,bars_since_regime_change,regime_distance_bucket,mae_money,mfe_money,mae_points,mfe_points,mfe_to_mae
2024-05-15 05:00:00,2024-05-15 05:38:26.231,940,942,BUY,2373.515,2369.108025250185,SL,0.23,2,False,-101.36041924573829,-0.0101360419245738,10034.21396120323,2024-05-15 05:00:00,0.7686777775718905,0.8863465343023492,0.0006112797391818465,1.0,0.537355555143781,0.9647881216402493,0.08733465629219053,0.01459694373813876,5,Wednesday,ASIA_00_07,0_8,Q4_strength,Q1_vol,3,0_4,102.12000000000126,14.329000000001088,444.00000000000546,62.30000000000473,0.14031531531532423
2024-05-15 06:00:00,2024-05-15 07:04:33.251,944,948,BUY,2369.565,2364.954309027976,SL,0.22,4,False,-101.43520138454367,-0.0101435201384543,9932.778759818686,2024-05-15 06:00:00,0.6497268535885189,0.8419386344105046,0.0006475874549753933,1.0,0.2994537071770378,1.1822177573133963,0.15402655819313937,0.015508080457599882,6,Wednesday,ASIA_00_07,0_8,Q3_strength,Q1_vol,7,5_12,102.89400000000298,26.1800000000012,467.70000000001346,119.00000000000546,0.25443660466111184
2024-05-15 11:45:00,2024-05-16 06:32:00.690,967,1038,BUY,2381.952,2381.952,SL,0.09,71,True,93.3737828200221,0.0093373782820022,10026.152542638709,2024-05-15 11:45:00,0.581403622910883,0.6333307415339904,0.0015649149015720257,0.0,0.16280724582176598,1.3456883535612607,0.03941589457979961,0.009888485446674245,11,Wednesday,LONDON_07_13,49_96,Q2_strength,Q3_vol,0,0_4,44.79300000000285,137.9069999999988,497.70000000003165,1532.2999999999865,3.078762306610185
2024-05-16 10:00:00,2024-05-16 11:34:52.112,1052,1058,SELL,2374.975,2382.1647622430773,SL,0.14,6,False,-100.65667140308416,-0.0100656671403084,9925.495871235624,2024-05-16 10:00:00,0.4236910396311006,0.5918757704591021,0.0010175107040884205,0.0,0.15261792073779878,0.9871807864791288,0.1063413674576893,0.006780847464931489,10,Thursday,LONDON_07_13,0_8,Q1_strength,Q2_vol,0,0_4,100.66000000000076,51.940000000000516,719.0000000000055,371.00000000000364,0.5159944367176647
2024-05-17 07:45:00,2024-05-17 09:10:35.802,1135,1140,BUY,2388.035,2398.8829742875373,TP,0.18,5,True,145.36285545299995,0.0145362855452999,10070.858726688622,2024-05-17 07:45:00,0.5760736662910869,0.5543657274396668,0.000761398434617791,0.0,0.15214733258217383,0.9050733538693055,0.09952004224338476,0.006538237998206256,7,Friday,LONDON_07_13,0_8,Q1_strength,Q1_vol,0,0_4,23.039999999995413,195.66000000000622,127.99999999997453,1087.0000000000346,8.492187500001961
2024-05-17 09:30:00,2024-05-17 11:01:38.565,1142,1148,BUY,2401.395,2416.6817500895227,TP,0.13,6,True,153.8866175678617,0.0153886617567861,10224.745344256484,2024-05-17 09:30:00,0.6452666627980773,0.8322124796941357,0.001072249279053744,1.0,0.29053332559615463,1.2511007051707237,0.11844786358576684,0.007017867591283838,9,Friday,LONDON_07_13,0_8,Q3_strength,Q2_vol,3,0_4,72.93000000000166,199.79700000000184,561.0000000000127,1536.9000000000142,2.7395721925133323
2024-05-17 11:30:00,2024-05-19 20:41:15.639,1150,1182,BUY,2406.755,2425.201429437084,TP,0.11,32,True,150.03095942161764,0.0150030959421617,10374.776303678102,2024-05-17 11:30:00,0.6774993211791083,0.9273614689617705,0.001281118225292992,1.0,0.35499864235821654,1.4840666406081555,0.16132688748557059,0.005165734881429185,11,Friday,LONDON_07_13,25_48,Q4_strength,Q3_vol,6,5_12,31.129999999999196,202.949999999998,282.9999999999927,1844.9999999999818,6.519434628975369
2024-05-19 21:00:00,2024-05-20 01:44:29.934,1184,1202,BUY,2425.742,2447.4247620396936,TP,0.1,18,True,166.23450897098198,0.0166234508970982,10541.010812649083,2024-05-19 21:00:00,0.6786551126404458,0.8723227337450701,0.0014872382002185706,1.0,0.3573102252808915,1.069794517591946,0.19132044366925466,0.00041116575903024644,21,Sunday,LATE_20_24,9_24,Q3_strength,Q3_vol,2,0_4,3.0700000000024374,216.82999999999996,30.700000000024374,2168.2999999999993,70.62866449505792
2024-05-20 02:00:00,2024-05-20 02:33:16.210,1204,1206,BUY,2449.885,2438.116372743177,SL,0.09,2,False,-105.91764531140733,-0.0105917645311407,10435.093167337676,2024-05-20 02:00:00,0.6899893043913458,0.8911959522973608,0.0015894223157814512,1.0,0.3799786087826915,1.0802820180383006,0.2088502650327517,0.006996184662425187,2,Monday,ASIA_00_07,0_8,Q4_strength,Q3_vol,3,0_4,108.42300000000023,0.0,1204.7000000000025,0.0,0.0
2024-05-20 03:30:00,2024-05-20 08:03:26.506,1210,1228,BUY,2437.815,2425.6069858452465,SL,0.09,18,False,-109.87212739278174,-0.0109872127392781,10325.221039944894,2024-05-20 03:30:00,0.5766447282417277,0.7617280662678255,0.0016934433384000918,0.0,0.1532894564834555,1.3188155566423496,0.15856088388950434,0.010572778954937273,3,Monday,ASIA_00_07,9_24,Q3_strength,Q3_vol,0,0_4,116.46000000000049,82.79999999999836,1294.0000000000055,919.9999999999818,0.7109737248840633
2024-05-21 06:00:00,2024-05-21 08:15:14.509,1312,1321,SELL,2416.185,2425.4474365376727,SL,0.11,9,False,-101.88680191440062,-0.01018868019144,10223.334238030491,2024-05-21 06:00:00,0.4355146647686981,0.3836541530591061,0.0012904929451479817,0.0,0.1289706704626038,0.8621341367224964,0.04462212893610767,0.0009379395625977449,6,Tuesday,ASIA_00_07,9_24,Q1_strength,Q3_vol,0,0_4,102.6299999999992,10.889999999997599,932.9999999999927,98.99999999997817,0.10610932475881987
2024-05-22 10:45:00,2024-05-23 01:56:41.423,1423,1479,SELL,2388.775,2361.750453837942,TP,0.08,56,True,154.94073132913144,0.0154940731329131,10378.274969359623,2024-05-22 10:45:00,0.4411303072185278,0.8689094435341539,0.001899027792755872,0.0,0.11773938556294439,2.0750202617432696,0.06992780289271038,0.010605860619037753,10,Wednesday,LONDON_07_13,49_96,Q3_strength,Q4_vol,0,0_4,54.159999999999854,216.40000000000148,676.9999999999982,2705.000000000018,3.9955686853767
2024-05-23 02:15:00,2024-05-23 13:29:21.347,1481,1525,SELL,2361.108,2335.472820882835,TP,0.08,44,True,146.97502693841142,0.0146975026938411,10525.249996298036,2024-05-23 02:15:00,0.4310023764644384,0.6365407245894872,0.0013228547202825602,0.0,0.1379952470711232,1.0239775257100496,0.14354207769718402,0.013639637869552579,2,Thursday,ASIA_00_07,25_48,Q2_strength,Q3_vol,0,0_4,71.895999999997,205.32800000000134,898.6999999999625,2566.6000000000167,2.855902970958188
2024-05-23 13:45:00,2024-05-24 09:11:11.506,1527,1600,SELL,2333.724,2344.3863165866032,SL,0.1,73,False,-106.62316586603085,-0.010662316586603,10418.626830432006,2024-05-23 13:45:00,0.24649201180896016,0.8868546706996581,0.001520170610107941,-1.0,0.5070159763820796,0.9668237377117587,0.13247365568336314,0.0032644650618809112,13,Thursday,NY_13_20,49_96,Q4_strength,Q3_vol,14,13_48,106.70999999999822,80.88999999999942,1067.0999999999822,808.8999999999942,0.7580357979570872
2024-05-27 10:30:00,2024-05-27 14:28:34.247,1698,1713,BUY,2357.775,2351.227068959258,SL,0.16,15,False,-104.76689665187588,-0.0104766896651875,10313.85993378013,2024-05-27 10:30:00,0.6532112371323772,0.7062267796205026,0.0009208062987430791,1.0,0.30642247426475433,0.9053347551637729,0.11018557519640863,0.012657262366843683,10,Monday,LONDON_07_13,9_24,Q2_strength,Q2_vol,1,0_4,105.07200000000012,1.1199999999953434,656.7000000000007,6.999999999970896,0.010659357392981404
2024-05-28 09:45:00,2024-05-28 10:00:47.593,1777,1778,BUY,2358.085,2351.4765901128635,SL,0.16,1,False,-105.73455819418452,-0.0105734558194184,10208.125375585943,2024-05-28 09:45:00,0.5971867474113923,0.5119430596011048,0.0009584679600497403,0.0,0.19437349482278465,1.1147717868450349,0.0024501816645801392,0.017294098383919754,9,Tuesday,LONDON_07_13,0_8,Q1_strength,Q2_vol,0,0_4,106.57600000000093,0.0,666.1000000000058,0.0,0.0
2024-05-28 12:00:00,2024-05-28 14:37:01.420,1786,1796,BUY,2360.535,2352.8878712914484,SL,0.13,10,False,-99.41267321116902,-0.0099412673211169,10108.712702374776,2024-05-28 12:00:00,0.596434954806846,0.6266240928809008,0.0010784185717689172,0.0,0.1928699096136921,1.2057551477294584,0.0465335266299276,0.006372562224210197,12,Tuesday,LONDON_07_13,9_24,Q2_strength,Q2_vol,0,0_4,99.44999999999527,20.410000000002128,764.9999999999636,157.00000000001637,0.2052287581699658
2024-05-28 18:15:00,2024-05-29 02:15:38.379,1807,1839,BUY,2361.555,2353.2296106048834,SL,0.12,32,False,-99.904672741397,-0.0099904672741397,10008.80802963338,2024-05-28 18:15:00,0.5996815266019508,0.5786629311825644,0.0011414691257694385,0.0,0.19936305320390169,0.9216054672696068,0.09323371935853134,0.0061937740309813,18,Tuesday,NY_13_20,25_48,Q1_strength,Q2_vol,0,0_4,99.95999999999913,0.0,832.9999999999927,0.0,0.0
2024-05-29 05:00:00,2024-05-29 09:23:52.511,1850,1867,SELL,2345.405,2345.405,SL,0.17,17,True,93.29858650226204,0.0093298586502262,10102.10661613564,2024-05-29 05:00:00,0.3715119457696161,0.6509474861484486,0.0008369680138114858,-1.0,0.2569761084607678,0.9618845598134849,0.08485400671733578,0.012749372637014283,5,Wednesday,ASIA_00_07,9_24,Q2_strength,Q1_vol,1,0_4,35.699999999998454,180.88000000000557,209.9999999999909,1064.0000000000327,5.066666666667042
2024-05-29 11:30:00,2024-05-30 01:49:31.076,1876,1929,SELL,2339.555,2324.6701442932053,TP,0.14,53,True,156.78714677823535,0.0156787146778235,10258.893762913876,2024-05-29 11:30:00,0.3844139445069147,0.7449464389201476,0.001058144233668962,-1.0,0.23117211098617063,1.1773822588643814,0.1068586344930584,0.0010804668076146023,11,Wednesday,LONDON_07_13,49_96,Q3_strength,Q2_vol,1,0_4,70.27999999999976,209.16000000000076,501.9999999999982,1494.0000000000055,2.9760956175299014
2024-05-30 02:15:00,2024-05-30 02:59:11.152,1931,1933,SELL,2326.235,2333.049396325605,SL,0.15,2,False,-102.21594488407162,-0.0102215944884071,10156.677818029804,2024-05-30 02:15:00,0.42362827530851843,0.5979850858166187,0.0009780899256612548,0.0,0.15274344938296314,1.224747642312554,0.04922104014010491,0.005537893841591535,2,Thursday,ASIA_00_07,0_8,Q1_strength,Q2_vol,0,0_4,103.15499999999929,16.39500000000453,687.6999999999953,109.3000000000302,0.15893558237608107
2024-06-03 13:00:00,2024-06-04 03:40:41.196,2158,2212,BUY,2349.442,2341.403141871975,SL,0.13,54,False,-104.50515566432388,-0.0104505155664323,10052.17266236548,2024-06-03 13:00:00,0.6334843831780592,0.7468558717163399,0.0011398550415327167,1.0,0.26696876635611844,0.8530453259921833,0.1626665722077117,0.005614398350663297,13,Monday,NY_13_20,49_96,Q3_strength,Q2_vol,1,0_4,104.74099999999726,66.59900000000061,805.6999999999789,512.3000000000047,0.6358446071739086
2024-06-04 04:30:00,2024-06-04 06:28:12.791,2216,2223,SELL,2335.075,2335.075,SL,0.19,7,True,93.91054799037931,0.0093910547990379,10146.08321035586,2024-06-04 04:30:00,0.3921213944634548,0.6142892670368065,0.00075269678284204,-1.0,0.21575721107309043,1.0223755307082407,0.05626611332821753,0.022062610750789968,4,Tuesday,ASIA_00_07,0_8,Q2_strength,Q1_vol,1,0_4,21.850000000001728,153.51999999999862,115.0000000000091,807.9999999999927,7.02608695652112
2024-06-04 06:45:00,2024-06-04 09:00:03.369,2225,2234,SELL,2331.168,2336.3556166163776,SL,0.2,9,False,-103.75233232754908,-0.0103752332327549,10042.33087802831,2024-06-04 06:45:00,0.3420026181105915,0.8610536946542651,0.000749973572025301,-1.0,0.31599476377881697,0.9354723760963852,0.21498825967675403,0.005507761020445173,6,Tuesday,ASIA_00_07,9_24,Q3_strength,Q1_vol,10,5_12,104.53999999999724,110.65999999999805,522.6999999999862,553.2999999999902,1.0585421848096517
2024-06-04 10:30:00,2024-06-04 11:17:08.739,2240,2243,SELL,2320.555,2328.165601371799,SL,0.13,3,False,-98.93781783338729,-0.0098937817833387,9943.39306019492,2024-06-04 10:30:00,0.34184828101738785,0.9550379239732861,0.0010929876809173292,-1.0,0.3163034379652243,1.6047663681776914,0.1310470790263206,0.0010802887501760727,10,Tuesday,LONDON_07_13,0_8,Q4_strength,Q2_vol,1,0_4,100.75,51.07699999999522,775.0,392.89999999996326,0.5069677419354365
2024-06-04 11:45:00,2024-06-04 23:10:28.388,2245,2286,SELL,2327.915,2336.701862455115,SL,0.11,41,False,-96.65548700626688,-0.0096655487006266,9846.737573188657,2024-06-04 11:45:00,0.3874840632788872,0.9137499591727566,0.0012634695515236134,0.0,0.22503187344222564,1.4663826503489037,0.15177339949369695,0.005112003649896002,11,Tuesday,LONDON_07_13,25_48,Q4_strength,Q3_vol,0,0_4,97.42699999999968,56.79300000000011,885.6999999999971,516.3000000000011,0.5829287569154372
2024-06-05 02:45:00,2024-06-05 08:45:25.230,2301,2325,SELL,2333.185,2339.366304987968,SL,0.16,24,False,-98.90087980748648,-0.0098900879807486,9747.836693381169,2024-06-05 02:45:00,0.4262767253085495,0.6800372122240478,0.0008901372984099138,0.0,0.14744654938290103,0.9686911260985756,0.17023631021050636,0.008391703872714762,2,Wednesday,ASIA_00_07,9_24,Q2_strength,Q1_vol,0,0_4,99.04000000000087,60.479999999995925,619.0000000000055,377.99999999997453,0.6106623586429261
2024-06-05 09:15:00,2024-06-05 10:07:07.787,2327,2330,BUY,2341.725,2336.3415483825006,SL,0.18,3,False,-96.90212911498747,-0.0096902129114987,9650.93456426618,2024-06-05 09:15:00,0.6335186467905812,0.5599324733961647,0.000766269685456686,1.0,0.26703729358116246,0.8301638625391579,0.07165991741254985,0.006061718724110612,9,Wednesday,LONDON_07_13,0_8,Q1_strength,Q1_vol,2,0_4,97.20000000000162,73.85400000000118,540.0000000000091,410.30000000000655,0.7598148148148143
2024-06-05 10:45:00,2024-06-05 21:26:01.255,2333,2371,BUY,2349.725,2366.0466934662973,TP,0.12,38,True,156.68825727645577,0.0156688257276455,9807.622821542636,2024-06-05 10:45:00,0.7151410614728564,0.9517396331384619,0.0011746709297723982,1.0,0.4302821229457128,1.536374552280255,0.08307174501902778,0.004802772869809971,10,Wednesday,LONDON_07_13,25_48,Q4_strength,Q2_vol,1,0_4,50.15999999999803,196.32000000000153,417.99999999998363,1636.0000000000127,3.913875598086309
2024-06-05 21:45:00,2024-06-06 08:05:14.656,2373,2414,BUY,2367.295,2358.2333774042568,SL,0.11,41,False,-99.67784855317632,-0.0099677848553176,9707.94497298946,2024-06-05 21:45:00,0.6376157872283305,0.7810426876389177,0.0012740113568982733,1.0,0.2752315744566609,1.0212580959426174,0.1489144292246906,0.008936466315724645,21,Wednesday,LATE_20_24,25_48,Q3_strength,Q3_vol,1,0_4,100.09999999999899,82.6099999999974,909.9999999999909,750.9999999999764,0.8252747252747077
2024-06-06 11:45:00,2024-06-06 14:05:09.407,2429,2438,BUY,2377.495,2369.530305774327,SL,0.12,9,False,-95.5763307080724,-0.0095576330708072,9612.368642281388,2024-06-06 11:45:00,0.6593751597686135,0.6465320407753571,0.0011245789305727122,1.0,0.318750319537227,1.0480164141468213,0.017234234037924942,0.011998391465478712,11,Thursday,LONDON_07_13,9_24,Q2_strength,Q2_vol,1,0_4,96.11999999999716,10.956000000000131,800.9999999999764,91.30000000000109,0.11398252184769511
2024-06-07 00:30:00,2024-06-07 01:52:48.570,2476,2481,BUY,2384.536,2377.348390380609,SL,0.13,5,False,-93.4389250520826,-0.0093438925052082,9518.929717229305,2024-06-07 00:30:00,0.6692904377910873,0.64589896844976,0.0010059846305190978,1.0,0.33858087558217465,0.869713050849306,0.07439256927378352,0.011556784759702038,0,Friday,ASIA_00_07,0_8,Q2_strength,Q2_vol,1,0_4,93.48300000000336,39.76699999999664,719.1000000000258,305.89999999997417,0.4253928521762803
2024-06-07 07:15:00,2024-06-07 14:36:03.826,2503,2532,SELL,2333.425,2302.4322732803557,TP,0.06,29,True,148.7650882542955,0.0148765088254295,9667.6948054836,2024-06-07 07:15:00,0.4016934365485415,0.9272874470873999,0.002208363939305886,0.0,0.196613126902917,1.3464446723829613,0.27591725302465836,0.0176569414687634,7,Friday,LONDON_07_13,25_48,Q4_strength,Q4_vol,0,0_4,37.1399999999976,186.0600000000013,618.99999999996,3101.000000000022,5.009693053312152
2024-06-07 15:00:00,2024-06-11 08:43:02.376,2534,2692,SELL,2301.425,2319.795173652867,SL,0.05,158,False,-91.85086826433462,-0.0091850868264334,9575.843937219266,2024-06-07 15:00:00,0.41263201517729015,0.8247550549603097,0.0026610256512185036,0.0,0.1747359696454197,0.8601134394843689,0.3334649026813553,0.01091989949549349,15,Friday,NY_13_20,97_plus,Q3_strength,Q4_vol,0,0_4,92.04999999999927,71.90000000000055,1840.9999999999854,1438.000000000011,0.7810972297664434
2024-06-11 14:45:00,2024-06-12 08:30:14.679,2717,2784,BUY,2313.575,2326.741887354387,TP,0.15,67,True,144.8357608982608,0.014483576089826,9720.679698117528,2024-06-11 14:45:00,0.5873746135147935,0.3787800109619803,0.0009558054145469549,0.0,0.17474922702958695,0.8481591300030334,0.030397901058196862,0.006546683740980847,14,Tuesday,NY_13_20,49_96,Q1_strength,Q2_vol,0,0_4,44.86499999999978,200.83500000000183,299.09999999999854,1338.9000000000124,4.476429287863653
2024-06-12 09:30:00,2024-06-12 09:36:57.553,2788,2788,BUY,2340.735,2330.1961296214213,SL,0.09,0,False,-94.84983340720964,-0.0094849833407209,9625.829864710317,2024-06-12 09:30:00,0.6151629038011085,0.8390380152233361,0.0014989453915475069,1.0,0.230325807602217,1.5111287521009944,0.04854014577375219,0.025137868930413323,9,Wednesday,LONDON_07_13,0_8,Q3_strength,Q3_vol,1,0_4,94.95000000000164,1.287000000000262,1055.0000000000182,14.30000000000291,0.013554502369670771
2024-06-12 10:00:00,2024-06-12 15:24:02.411,2790,2811,BUY,2330.135,2317.7144538006432,SL,0.08,21,False,-99.36436959485582,-0.0099364369594855,9526.46549511546,2024-06-12 10:00:00,0.6138257216841848,0.9689863156397185,0.0017797329841727687,1.0,0.22765144336836962,2.135085254973273,0.08293067755891424,0.019518875411206976,10,Wednesday,LONDON_07_13,9_24,Q4_strength,Q4_vol,3,0_4,100.4080000000031,74.18399999999747,1255.1000000000386,927.2999999999683,0.7388255915862798
2024-06-14 04:15:00,2024-06-14 06:51:56.734,2951,2961,BUY,2320.145,2331.2363125129486,TP,0.17,10,True,143.44764183413423,0.0143447641834134,9669.913136949595,2024-06-14 04:15:00,0.7138505384440865,0.7432180347982061,0.0008415616175366235,1.0,0.42770107688817305,0.7290702754793842,0.1051739458221395,0.0011953867277734315,4,Friday,ASIA_00_07,9_24,Q2_strength,Q1_vol,1,0_4,85.6799999999994,189.03999999999817,503.99999999999636,1111.999999999989,2.2063492063492007
2024-06-14 07:15:00,2024-06-16 22:44:15.694,2963,3020,BUY,2328.605,2322.175563381882,SL,0.15,57,False,-96.44154927176942,-0.0096441549271769,9573.471587677826,2024-06-14 07:15:00,0.7424687251260443,0.9017170125138984,0.0009416334625854907,1.0,0.4849374502520887,0.8170144073209905,0.2112248498507836,0.0074010224893706344,7,Friday,LONDON_07_13,49_96,Q4_strength,Q2_vol,6,5_12,96.44999999999754,119.549999999997,642.9999999999836,796.99999999998,1.2395023328149304
2024-06-17 02:15:00,2024-06-17 09:11:50.442,3035,3062,SELL,2318.505,2324.455871576678,SL,0.16,27,False,-95.21394522684568,-0.0095213945226845,9478.25764245098,2024-06-17 02:15:00,0.4069301859024337,0.6372586582756937,0.0008560991763998239,0.0,0.18613962819513263,0.8867754915225504,0.1601100810782002,0.00962781964577486,2,Monday,ASIA_00_07,25_48,Q2_strength,Q1_vol,0,0_4,96.31999999999971,44.31999999999971,601.9999999999982,276.9999999999982,0.46013289036544686
2024-06-18 07:00:00,2024-06-18 07:49:48.630,3146,3149,SELL,2308.228,2313.19303865114,SL,0.19,3,False,-94.3357343716566,-0.0094335734371656,9383.921908079325,2024-06-18 07:00:00,0.40939005532723044,0.5620062378901134,0.0007213822356629419,0.0,0.18121988934553912,0.8577301141752003,0.12552023475489438,0.006254287046226117,7,Tuesday,LONDON_07_13,0_8,Q1_strength,Q1_vol,0,0_4,94.56299999999737,23.103999999997995,497.6999999999862,121.59999999998945,0.24432388989349574
2024-06-20 01:15:00,2024-06-20 04:03:54.534,3297,3308,BUY,2342.005,2336.7080326613736,SL,0.18,11,False,-95.34541209527652,-0.0095345412095276,9288.576495984047,2024-06-20 01:15:00,0.6427764205748139,0.7572211509389635,0.0007569823715619064,1.0,0.28555284114962776,1.0336304276850752,0.09448129583228493,0.009519621041328391,1,Thursday,ASIA_00_07,9_24,Q3_strength,Q1_vol,1,0_4,95.579999999999,63.89999999999508,530.9999999999945,354.9999999999727,0.6685499058379969
2024-06-20 10:15:00,2024-06-20 10:58:46.124,3333,3335,BUY,2350.565,2364.825928470296,TP,0.13,2,True,143.56001326764266,0.0143560013267642,9432.136509251692,2024-06-20 10:15:00,0.6625856593629097,0.7970036414810059,0.0010073198294036148,1.0,0.3251713187258194,1.1722302086569945,0.05399497170366655,0.0048607491259620925,10,Thursday,LONDON_07_13,0_8,Q3_strength,Q2_vol,1,0_4,12.480000000000475,186.06900000000132,96.00000000000364,1431.3000000000102,14.909374999999539
2024-06-20 11:15:00,2024-06-21 09:22:45.375,3337,3421,BUY,2357.825,2357.825,SL,0.12,84,True,89.04583443099344,0.0089045834430993,9521.182343682683,2024-06-20 11:15:00,0.7683195646419131,0.9146394317967601,0.001222920633472719,1.0,0.5366391292838262,1.049386383331384,0.09631089307211158,0.011435673080132547,11,Thursday,LONDON_07_13,49_96,Q4_strength,Q3_vol,5,5_12,78.92399999999725,128.7960000000021,657.6999999999771,1073.3000000000175,1.6318990421165498
