initial_balance,final_balance,net_profit,total_return_pct,closed_trades,cashflows,win_rate_pct,loss_rate_pct,profit_factor,expectancy,avg_win,avg_loss,payoff_ratio,largest_win,largest_loss,max_consecutive_wins,max_consecutive_losses,max_drawdown_money,max_drawdown_pct,max_drawdown_bars,sharpe_ratio,period_sharpe_ratio,sortino_ratio,deflated_sharpe_probability,deflated_sharpe_z,dsr_trials,recovery_factor,mean_cashflow,std_cashflow
10000.0,9245.259007924744,-754.7409920752561,-7.547409920752557,62,86,38.70967741935484,61.29032258064516,0.793522344208452,-12.173241807665429,120.85727448446058,-96.19251525532395,1.2564103783300489,161.4065486102875,-106.15800095522582,4,8,-1786.3980323658234,-17.236132543506294,44701,-0.6045447600195097,-0.003886803403043303,-0.09381730406236961,0.0004675324007177808,-3.309369095224204,81,-0.42249318371433264,-8.776058047386705,82.2078566203892
