fold_id,train_start,train_end,val_start,val_end,train_start_time,train_end_time,val_start_time,val_end_time,threshold,min_strength,vol_multiplier,reward_risk,kalman_gate,initial_balance,final_balance,net_profit,total_return_pct,closed_trades,cashflows,win_rate_pct,loss_rate_pct,profit_factor,expectancy,avg_win,avg_loss,payoff_ratio,largest_win,largest_loss,max_consecutive_wins,max_consecutive_losses,max_drawdown_money,max_drawdown_pct,max_drawdown_bars,sharpe_ratio,period_sharpe_ratio,sortino_ratio,deflated_sharpe_probability,deflated_sharpe_z,dsr_trials,recovery_factor,mean_cashflow,std_cashflow,score,hmm_p_bull,hmm_p_bear,hmm_lambda,hmm_nu
1,0,48974,49095,64661,2020-01-01 18:15:00,2022-02-24 09:15:00,2022-02-27 19:00:00,2022-11-01 05:45:00,0.6,0.4,2.5,2.5,True,10000.0,10737.520026144974,737.5200261449736,7.3752002614497325,351,489,39.03133903133903,60.96866096866097,1.0249646499103013,1.5368318191334567,161.65766448889696,-100.97043021711698,1.6010396721226605,232.72790053630155,-121.02235280038498,9,8,-2346.0730598763985,-20.99585064970754,13620,0.5165092564504725,0.0033207961898640477,0.5592328915746317,0.020632133334727878,-2.0408648078014973,81,0.3143636226673305,1.3612000534660293,96.52232085641397,0.46329403041928796,0.8348195066629079,0.75,0.01809086268504339,4.093767334391905
1,0,48974,49095,64661,2020-01-01 18:15:00,2022-02-24 09:15:00,2022-02-27 19:00:00,2022-11-01 05:45:00,0.7,0.4,3.0,2.5,True,10000.0,10023.670229745023,23.67022974502288,0.23670229745023086,33,45,36.36363636363637,63.63636363636363,1.0112772389041447,0.7172796892429945,176.8840522063401,-99.94944746338392,1.7697351680822535,198.25998085736924,-111.98285552299407,2,4,-919.2726082032441,-8.943190545772167,14077,0.08646058281406642,0.000555881565328555,0.025574208912412768,0.008511058304422805,-2.3862296743217715,81,0.025748868761886978,0.5260051054448619,98.21121605022563,-1.6741931746066543,0.8348195066629079,0.75,0.01809086268504339,4.093767334391905
1,0,48974,49095,64661,2020-01-01 18:15:00,2022-02-24 09:15:00,2022-02-27 19:00:00,2022-11-01 05:45:00,0.7,0.35,3.0,2.5,True,10000.0,10023.670229745023,23.67022974502288,0.23670229745023086,33,45,36.36363636363637,63.63636363636363,1.0112772389041447,0.7172796892429945,176.8840522063401,-99.94944746338392,1.7697351680822535,198.25998085736924,-111.98285552299407,2,4,-919.2726082032441,-8.943190545772167,14077,0.08646058281406642,0.000555881565328555,0.025574208912412768,0.008511058304422805,-2.3862296743217715,81,0.025748868761886978,0.5260051054448619,98.21121605022563,-1.6741931746066543,0.8348195066629079,0.75,0.01809086268504339,4.093767334391905
1,0,48974,49095,64661,2020-01-01 18:15:00,2022-02-24 09:15:00,2022-02-27 19:00:00,2022-11-01 05:45:00,0.7,0.3,3.0,2.5,True,10000.0,10023.670229745023,23.67022974502288,0.23670229745023086,33,45,36.36363636363637,63.63636363636363,1.0112772389041447,0.7172796892429945,176.8840522063401,-99.94944746338392,1.7697351680822535,198.25998085736924,-111.98285552299407,2,4,-919.2726082032441,-8.943190545772167,14077,0.08646058281406642,0.000555881565328555,0.025574208912412768,0.008511058304422805,-2.3862296743217715,81,0.025748868761886978,0.5260051054448619,98.21121605022563,-1.6741931746066543,0.8348195066629079,0.75,0.01809086268504339,4.093767334391905
1,0,48974,49095,64661,2020-01-01 18:15:00,2022-02-24 09:15:00,2022-02-27 19:00:00,2022-11-01 05:45:00,0.6,0.35,2.5,2.5,True,10000.0,10004.63567224392,4.635672243919544,0.046356722439200304,363,503,38.29201101928375,61.70798898071625,0.9920748602936752,-0.4832726643319225,157.98708026755725,-98.81978631403096,1.5987393432070738,221.99091835818632,-115.54724782187768,9,9,-2569.768633856331,-22.997782704854494,13620,0.15416777446944105,0.0009911918357014592,0.16602788285420994,0.009853783485162632,-2.331869318824138,81,0.0018039259187948794,-0.1337127788392909,94.20678015045817,-2.9164241558949797,0.8348195066629079,0.75,0.01809086268504339,4.093767334391905
1,0,48974,49095,64661,2020-01-01 18:15:00,2022-02-24 09:15:00,2022-02-27 19:00:00,2022-11-01 05:45:00,0.65,0.3,3.0,2.5,True,10000.0,9745.153554040962,-254.84644595903774,-2.5484644595903827,136,186,36.76470588235294,63.23529411764706,0.9601235076164305,-2.587576808522503,169.4619920383432,-102.61639590553744,1.6514124331002604,215.1188887550248,-117.33040985965985,3,9,-1844.2677076333985,-16.4769160819771,7774,-0.11695772193591114,-0.0007519570124435804,-0.08341747103542517,0.005395787375929125,-2.5493764293728622,81,-0.1381830007130916,-1.8919916449411875,98.65136510960563,-5.792890687728114,0.8348195066629079,0.75,0.01809086268504339,4.093767334391905
1,0,48974,49095,64661,2020-01-01 18:15:00,2022-02-24 09:15:00,2022-02-27 19:00:00,2022-11-01 05:45:00,0.65,0.35,3.0,2.5,True,10000.0,9745.153554040962,-254.84644595903774,-2.5484644595903827,136,186,36.76470588235294,63.23529411764706,0.9601235076164305,-2.587576808522503,169.4619920383432,-102.61639590553744,1.6514124331002604,215.1188887550248,-117.33040985965985,3,9,-1844.2677076333985,-16.4769160819771,7774,-0.11695772193591114,-0.0007519570124435804,-0.08341747103542517,0.005395787375929125,-2.5493764293728622,81,-0.1381830007130916,-1.8919916449411875,98.65136510960563,-5.792890687728114,0.8348195066629079,0.75,0.01809086268504339,4.093767334391905
1,0,48974,49095,64661,2020-01-01 18:15:00,2022-02-24 09:15:00,2022-02-27 19:00:00,2022-11-01 05:45:00,0.65,0.4,3.0,2.5,True,10000.0,9745.153554040962,-254.84644595903774,-2.5484644595903827,136,186,36.76470588235294,63.23529411764706,0.9601235076164305,-2.587576808522503,169.4619920383432,-102.61639590553744,1.6514124331002604,215.1188887550248,-117.33040985965985,3,9,-1844.2677076333985,-16.4769160819771,7774,-0.11695772193591114,-0.0007519570124435804,-0.08341747103542517,0.005395787375929125,-2.5493764293728622,81,-0.1381830007130916,-1.8919916449411875,98.65136510960563,-5.792890687728114,0.8348195066629079,0.75,0.01809086268504339,4.093767334391905
1,0,48974,49095,64661,2020-01-01 18:15:00,2022-02-24 09:15:00,2022-02-27 19:00:00,2022-11-01 05:45:00,0.65,0.3,2.0,2.5,True,10000.0,9443.648430125188,-556.3515698748124,-5.563515698748123,170,234,37.64705882352941,62.35294117647059,0.9471942673816062,-3.272656293381375,155.92915754124434,-99.39450615579689,1.5687905053507851,216.54248865192932,-116.50272565249767,4,8,-1917.2441135478384,-17.985239458348225,12481,-0.3071997242429936,-0.001975081106588532,-0.19769264179645632,0.003448275927214611,-2.70179862210612,81,-0.2901829589374981,-2.3775708114309135,94.1443949799613,-5.9816013846281955,0.8348195066629079,0.75,0.01809086268504339,4.093767334391905
1,0,48974,49095,64661,2020-01-01 18:15:00,2022-02-24 09:15:00,2022-02-27 19:00:00,2022-11-01 05:45:00,0.65,0.35,2.0,2.5,True,10000.0,9443.648430125188,-556.3515698748124,-5.563515698748123,170,234,37.64705882352941,62.35294117647059,0.9471942673816062,-3.272656293381375,155.92915754124434,-99.39450615579689,1.5687905053507851,216.54248865192932,-116.50272565249767,4,8,-1917.2441135478384,-17.985239458348225,12481,-0.3071997242429936,-0.001975081106588532,-0.19769264179645632,0.003448275927214611,-2.70179862210612,81,-0.2901829589374981,-2.3775708114309135,94.1443949799613,-5.9816013846281955,0.8348195066629079,0.75,0.01809086268504339,4.093767334391905
