entry_time,exit_time,entry_i,exit_i,side,entry_price,exit_price,exit_reason,initial_lot,bars_held,partial_done,pnl,return_on_initial_balance,balance
2024-05-06 03:45:00,2024-05-06 20:15:00,291,353,BUY,27.148000000000003,27.481405101120057,TP,0.59,62,True,146.2369791744241,0.01462369791744241,10146.236979174424
2024-05-09 10:30:00,2024-05-10 02:00:00,594,652,BUY,28.129,28.500302863787176,TP,0.53,58,True,146.58316460678438,0.014658316460678437,10292.82014378121
2024-05-10 03:15:00,2024-05-10 07:00:00,657,672,BUY,28.603,28.593,SL,0.94,15,True,87.25557352091606,0.008725557352091606,10380.075717302127
2024-05-15 05:00:00,2024-05-15 06:45:00,940,947,BUY,28.904,28.767760277174308,SL,0.87,7,False,-123.7485588583524,-0.012374855885835239,10256.327158443773
2024-05-17 11:00:00,2024-05-17 14:15:00,1148,1161,BUY,30.681,31.216355786694873,TP,0.38,13,True,152.0731781415137,0.01520731781415137,10408.400336585288
2024-05-17 14:30:00,2024-05-19 21:00:00,1162,1184,BUY,31.297,31.845014502543908,TP,0.39,22,True,161.16435076317265,0.016116435076317263,10569.56468734846
2024-05-19 21:30:00,2024-05-20 02:15:00,1186,1205,BUY,31.939,31.929,SL,0.3,19,True,95.89998701872221,0.00958999870187222,10665.464674367182
2024-05-27 10:00:00,2024-05-27 12:45:00,1696,1707,BUY,31.508000000000003,31.826192225801936,TP,0.67,11,True,157.75200924499168,0.015775200924499168,10823.216683612174
2024-05-27 22:00:00,2024-05-28 02:00:00,1730,1746,BUY,31.778000000000002,31.599017551521204,SL,0.68,16,False,-125.788064965583,-0.012578806496558301,10697.42861864659
2024-06-05 21:45:00,2024-06-06 08:30:00,2373,2416,BUY,30.394000000000002,30.177042777224845,SL,0.53,43,False,-118.16732807083338,-0.011816732807083338,10579.261290575758
2024-06-06 11:45:00,2024-06-07 04:00:00,2429,2490,BUY,31.186,30.905700326562307,SL,0.39,61,False,-111.65687264070012,-0.011165687264070011,10467.604417935057
