time,bar_i,type,side,pnl,balance
2020-01-07 18:15:00,367,partial,BUY,81.27009992480515,10081.270099924805
2020-01-07 18:15:00,367,final,BUY,54.215255721511795,10135.485355646317
2020-01-07 19:45:00,373,final,BUY,-119.18911366935019,10016.296241976966
2020-01-26 18:00:00,1546,partial,BUY,83.76036769437457,10100.056609671341
2020-01-26 18:00:00,1546,final,BUY,57.46543716287117,10157.522046834212
2020-02-19 00:45:00,3121,partial,BUY,80.68860607126213,10238.210652905474
2020-02-19 01:15:00,3123,final,BUY,56.24720792775658,10294.45786083323
2020-03-12 11:30:00,4640,final,SELL,-122.09016633691981,10172.36769449631
2020-03-23 18:45:00,5309,partial,BUY,92.55529813088268,10264.922992627193
2020-03-23 18:45:00,5309,final,BUY,60.36400255843754,10325.28699518563
2020-03-23 19:15:00,5311,final,BUY,-114.92887371308024,10210.35812147255
2020-03-23 22:45:00,5325,final,BUY,-114.16722351681612,10096.190897955734
2020-04-02 10:30:00,6008,partial,BUY,84.31642584451666,10180.50732380025
2020-04-02 11:00:00,6010,final,BUY,-4.479999999999941,10176.02732380025
2020-05-07 14:30:00,8225,final,BUY,-131.95023680528698,10044.077086994963
2020-05-14 13:45:00,8682,final,BUY,-137.76751228092596,9906.309574714038
2020-05-15 02:15:00,8728,partial,BUY,83.07936654880696,9989.388941262845
2020-05-15 08:00:00,8751,final,BUY,56.582195575308056,10045.971136838152
2020-05-18 08:15:00,8844,final,BUY,-120.48789109300013,9925.483245745152
2020-05-29 09:00:00,9659,partial,BUY,79.00923772640971,10004.492483471562
2020-05-29 10:45:00,9666,final,BUY,53.362444756501056,10057.854928228064
2020-05-29 13:30:00,9677,partial,BUY,88.11483876350641,10145.96976699157
2020-05-29 15:00:00,9683,final,BUY,-6.080000000000594,10139.88976699157
2020-06-01 04:30:00,9733,final,BUY,-119.13749797224834,10020.752269019322
2020-06-19 10:45:00,11046,final,BUY,-126.92000000000047,9893.832269019322
2020-07-01 03:15:00,11752,partial,BUY,86.12823324392163,9979.960502263244
2020-07-01 04:30:00,11757,final,BUY,58.008149942521904,10037.968652205765
2020-07-13 09:00:00,12495,partial,BUY,85.12883499077097,10123.097487196537
2020-07-13 09:00:00,12495,final,BUY,-5.440000000000532,10117.657487196537
2020-07-20 10:00:00,12959,partial,BUY,84.38859736522984,10202.046084561767
2020-07-20 10:00:00,12959,final,BUY,58.6650240208436,10260.71110858261
2020-07-20 15:15:00,12980,partial,BUY,86.01120262993636,10346.722311212547
2020-07-20 22:45:00,13006,final,BUY,57.5521416765853,10404.274452889133
2020-07-21 06:30:00,13037,partial,BUY,95.06642007718352,10499.340872966317
2020-07-21 08:00:00,13043,final,BUY,62.09061274128933,10561.431485707606
2020-07-26 23:30:00,13377,final,BUY,-115.83831710643952,10445.593168601166
2020-07-27 21:00:00,13459,partial,BUY,93.9918842153549,10539.585052816521
2020-07-27 21:00:00,13459,final,BUY,-1.6000000000001564,10537.98505281652
2020-08-04 12:15:00,13980,partial,BUY,93.33089222758363,10631.315945044104
2020-08-04 12:15:00,13980,final,BUY,-1.9200000000001873,10629.395945044103
2020-08-04 13:15:00,13984,partial,BUY,95.5476251445528,10724.943570188656
2020-08-04 14:45:00,13990,final,BUY,-1.9200000000001873,10723.023570188656
2020-08-04 20:30:00,14009,final,BUY,-111.3770573023816,10611.646512886275
2020-08-06 10:30:00,14157,final,BUY,-114.91789541046218,10496.728617475812
2020-08-06 19:45:00,14190,partial,BUY,100.5323761727596,10597.260993648571
2020-08-06 20:45:00,14194,final,BUY,-1.280000000000125,10595.98099364857
2020-08-13 14:00:00,14627,final,BUY,-111.4118145859293,10484.56917906264
2020-09-01 03:30:00,15781,partial,BUY,97.13625701101036,10581.705436073651
2020-09-01 09:30:00,15805,final,BUY,-2.720000000000266,10578.98543607365
2020-09-15 01:30:00,16677,partial,BUY,91.48518903533636,10670.470625108986
2020-09-15 02:30:00,16681,final,BUY,-4.640000000000453,10665.830625108985
2020-10-09 10:00:00,18367,partial,BUY,92.55684062670555,10758.38746573569
2020-10-09 12:15:00,18376,final,BUY,62.892658307044215,10821.280124042734
2020-10-09 14:30:00,18385,partial,BUY,98.24566001568661,10919.525784058422
2020-10-09 16:45:00,18394,final,BUY,64.60806056557774,10984.133844623999
2020-10-12 03:15:00,18432,final,BUY,-120.77688832385483,10863.356956300144
2020-11-05 09:15:00,20112,final,BUY,-121.53396999799028,10741.822986302153
2020-11-05 20:00:00,20151,final,BUY,-120.07958452981872,10621.743401772335
2020-12-01 13:15:00,21683,partial,BUY,98.95745340134914,10720.700855173685
2020-12-01 21:45:00,21713,final,BUY,-1.9200000000001873,10718.780855173685
2020-12-15 08:00:00,22582,partial,BUY,91.07744368971417,10809.858298863399
2020-12-15 08:00:00,22582,final,BUY,-7.360000000000719,10802.498298863398
2020-12-15 09:30:00,22588,final,BUY,-135.9995247065243,10666.498774156875
2020-12-16 06:00:00,22666,partial,BUY,97.49509539986535,10763.99386955674
2020-12-16 07:00:00,22670,final,BUY,-4.640000000000453,10759.353869556739
2021-01-08 13:15:00,24062,partial,SELL,97.76820566381167,10857.12207522055
2021-01-08 13:45:00,24064,final,SELL,-1.760000000000172,10855.36207522055
2021-01-28 10:00:00,25321,final,BUY,-115.4150956671349,10739.946979553415
2021-01-29 06:45:00,25400,partial,BUY,98.84407456609529,10838.79105411951
2021-01-29 09:15:00,25410,final,BUY,62.577546603809985,10901.368600723321
2021-03-09 09:00:00,27877,partial,BUY,98.05286141477188,10999.421462138092
2021-03-09 09:30:00,27879,final,BUY,64.32173395006751,11063.74319608816
2021-03-09 15:15:00,27902,final,BUY,-129.21578925204534,10934.527406836116
2021-04-13 10:15:00,30086,final,BUY,-128.82312622460412,10805.704280611511
2021-05-03 09:30:00,31371,partial,BUY,98.73194648199618,10904.436227093507
2021-05-03 09:45:00,31372,final,BUY,64.91701883073355,10969.353245924241
2021-05-04 01:00:00,31429,final,BUY,-124.46737692199727,10844.885869002244
2021-05-06 22:45:00,31696,partial,BUY,97.5132625002067,10942.39913150245
2021-05-07 01:45:00,31708,final,BUY,-2.56000000000025,10939.839131502451
2021-05-17 22:45:00,32340,final,BUY,-122.88686452310898,10816.952266979342
2021-06-01 02:30:00,33199,partial,BUY,96.14954671422825,10913.10181369357
2021-06-01 04:15:00,33206,final,BUY,-5.1200000000005,10907.98181369357
2021-06-18 08:00:00,34417,final,BUY,-129.15387853264863,10778.827935160922
2021-07-14 09:45:00,36064,final,BUY,-133.47129706374935,10645.356638097172
2021-07-29 10:00:00,37077,partial,BUY,92.71272014630544,10738.069358243478
2021-07-29 10:15:00,37078,final,BUY,62.99521062257003,10801.064568866048
2021-07-29 12:45:00,37088,final,BUY,-122.9728946573031,10678.091674208745
2021-08-23 09:00:00,38637,partial,BUY,88.75673816185471,10766.8484123706
2021-08-23 09:45:00,38640,final,BUY,60.625347719760555,10827.47376009036
2021-08-24 06:30:00,38719,partial,BUY,94.25734767757606,10921.731107767937
2021-08-24 08:15:00,38726,final,BUY,62.09095642794304,10983.82206419588
2021-09-03 10:15:00,39470,partial,BUY,99.32916154389669,11083.151225739777
2021-09-03 10:30:00,39471,final,BUY,66.49446099250703,11149.645686732285
2021-09-03 11:00:00,39473,partial,BUY,100.32076460419553,11249.96645133648
2021-09-03 11:30:00,39475,final,BUY,-4.480000000000438,11245.486451336481
2021-09-16 10:45:00,40284,partial,SELL,101.53330047831611,11347.019751814798
2021-09-16 11:00:00,40285,final,SELL,-4.480000000000438,11342.539751814798
2021-09-17 04:45:00,40352,partial,BUY,103.01871820595197,11445.558470020751
2021-09-17 08:00:00,40365,final,BUY,-3.8400000000003747,11441.71847002075
2021-09-20 00:45:00,40428,final,SELL,-139.43002337280353,11302.288446647948
2021-09-21 06:45:00,40544,partial,BUY,99.74836466734014,11402.036811315289
2021-09-21 07:15:00,40546,final,BUY,-7.680000000000749,11394.356811315289
2021-09-30 11:00:00,41205,partial,BUY,103.6871083248288,11498.043919640117
2021-09-30 12:00:00,41209,final,BUY,-5.440000000000532,11492.603919640116
2021-09-30 21:00:00,41241,final,BUY,-128.57501086273382,11364.028908777382
2021-10-19 08:00:00,42389,partial,BUY,102.09331764480103,11466.122226422183
2021-10-19 08:00:00,42389,final,BUY,69.16862620174642,11535.29085262393
