period,closed_trades,net_pnl,win_rate_pct,profit_factor,avg_pnl,pf_rolling_4p,avg_pnl_rolling_4p
2024-06-30,6,-215.4017908218359,33.33333333333333,0.5234199100748291,-35.900298470305984,0.5234199100748291,-35.900298470305984
2024-09-30,6,-205.68420638002732,33.33333333333333,0.5267472971833871,-34.28070106333789,0.5250836036291081,-35.090499766821935
2024-12-31,2,224.6569395909084,100.0,inf,112.3284697954542,0.5250836036291081,14.049156753936776
2025-03-31,1,-121.61469856039196,0.0,0.0,-121.61469856039196,0.35005573575273874,-19.866807074645408
2025-06-30,2,30.830592274167373,50.0,1.2746158805903562,15.415296137083686,0.6004543925912478,-7.03790842279799
2025-09-30,5,157.96274768006353,60.0,1.7374474945884146,31.592549536012704,1.0040211250595903,9.430404227039658
2025-12-31,3,-311.3158820786064,0.0,0.0,-103.7719606928688,0.7530158437946928,-44.594703395041094
2026-03-31,6,89.17070615455759,50.0,1.3163765086767387,14.861784359092931,1.0821099709638773,-10.475582665169869
2026-06-30,1,146.50352798684085,100.0,inf,146.50352798684085,1.0179413344217176,22.296475297269424
