initial_balance,final_balance,net_profit,total_return_pct,closed_trades,cashflows,win_rate_pct,loss_rate_pct,profit_factor,expectancy,avg_win,avg_loss,payoff_ratio,largest_win,largest_loss,max_consecutive_wins,max_consecutive_losses,max_drawdown_money,max_drawdown_pct,max_drawdown_bars,sharpe_ratio,period_sharpe_ratio,sortino_ratio,deflated_sharpe_probability,deflated_sharpe_z,dsr_trials,recovery_factor,mean_cashflow,std_cashflow
10000.0,9364.5523365837,-635.4476634163002,-6.354476634162998,62,87,40.32258064516129,59.67741935483871,0.8237217356510212,-10.249155861553184,118.77404265529123,-97.42699269725885,1.2191081687635112,161.4065486102875,-106.40223552068632,4,8,-1716.9478955507839,-16.455678766880077,34341,-0.5073983434525654,-0.003262219339997788,-0.07840525599088402,0.0007528201439730927,-3.173594211946133,81,-0.37010305616318856,-7.30399613122181,82.46790722396652
