entry_time,exit_time,entry_i,exit_i,side,entry_price,exit_price,exit_reason,initial_lot,bars_held,partial_done,pnl,return_on_initial_balance,balance,signal_time,HMM_Prob_Bull,ML_Master_Strength,Vol_Projected_Sigma,Raw_Confidence,Raw_Vol_Ratio,Raw_Slope_Mag,Raw_Accel_Mag,month,quarter,year,hour,session,vol_regime,strength_regime
2024-06-10 12:30:00,2024-06-10 21:00:00,2616,2646,BUY,2310.848,2303.9487856000083,SL,0.15,30,False,-103.4882159998756,-0.0103488215999875,9889.133196111146,2024-06-10 12:30:00,0.6504162899073542,0.5602833851781913,0.0011942307585772556,0.30083257981470846,0.9091464952362722,0.18475615049826466,0.0005853169902111377,2024-06,2024Q2,2024,12,LONDON_07_13,MID_VOL,MID_STRENGTH
2024-06-11 14:30:00,2024-06-12 08:30:00,2716,2784,BUY,2313.175,2313.175,SL,0.18,68,True,202.9859999999959,0.0202985999999995,10092.119196111142,2024-06-11 14:30:00,0.6501783601561895,0.3979820001267877,0.0009484846763817808,0.3003567203123789,0.8673926320226713,0.023851217317216015,0.004593599083733364,2024-06,2024Q2,2024,14,NY_13_20,MID_VOL,LOW_STRENGTH
2024-06-12 09:15:00,2024-06-12 09:30:00,2787,2788,BUY,2340.318,2331.538532323458,SL,0.12,1,False,-105.35361211850432,-0.0105353612118504,9986.765583992636,2024-06-12 09:15:00,0.6803755515064378,0.950678541419968,0.001500559783164829,0.3607511030128756,1.5596318309865185,0.023402276843338864,0.01945103580261536,2024-06,2024Q2,2024,9,LONDON_07_13,HIGH_VOL,HIGH_STRENGTH
2024-06-14 06:00:00,2024-06-14 07:30:00,2958,2964,BUY,2323.615,2333.475826756124,TP,0.2,6,True,154.22496053674968,0.0154224960536749,10140.990544529386,2024-06-14 06:00:00,0.692923664315642,0.46650475417550163,0.0008487487605411326,0.385847328631284,0.8374739421979602,0.17861077816965099,0.006810788234291959,2024-06,2024Q2,2024,6,ASIA_00_07,LOW_VOL,LOW_STRENGTH
2024-06-14 07:45:00,2024-06-14 09:30:00,2965,2972,BUY,2331.885,2325.779749441755,SL,0.17,7,False,-103.78925949016822,-0.0103789259490168,10037.201285039218,2024-06-14 07:45:00,0.720028193936352,0.532286125165056,0.001047264433408189,0.44005638787270396,0.8536261944909415,0.22124259336885949,0.004297823482454333,2024-06,2024Q2,2024,7,LONDON_07_13,MID_VOL,MID_STRENGTH
2024-06-17 05:15:00,2024-06-17 10:15:00,3047,3067,BUY,2320.775,2320.775,SL,0.24,20,True,94.53413586725546,0.0094534135867255,10131.735420906474,2024-06-17 05:15:00,0.6500847824297369,0.5494966142609325,0.0007273904489052783,0.30016956485947377,0.9186318529505267,0.1840363092585167,0.006920372539898967,2024-06,2024Q2,2024,5,ASIA_00_07,LOW_VOL,MID_STRENGTH
2024-06-20 01:00:00,2024-06-20 04:00:00,3296,3308,BUY,2341.598,2337.184925142246,SL,0.23,12,False,-101.50072172834324,-0.0101500721728343,10030.23469917813,2024-06-20 01:00:00,0.6550283786498482,0.6917193596545321,0.000753856957129997,0.3100567572996964,1.075047507007417,0.08496167479095654,0.007174737291442496,2024-06,2024Q2,2024,1,ASIA_00_07,LOW_VOL,HIGH_STRENGTH
2024-06-20 10:00:00,2024-06-20 10:15:00,3332,3333,BUY,2350.145,2350.145,SL,0.17,1,True,94.25727993068726,0.0094257279930687,10124.491979108818,2024-06-20 10:00:00,0.6698484307303532,0.7439016365168502,0.001011100994973648,0.3396968614607063,1.124627328389587,0.04913422257770446,0.0007688071161949944,2024-06,2024Q2,2024,10,LONDON_07_13,MID_VOL,HIGH_STRENGTH
2024-06-20 10:30:00,2024-06-20 11:15:00,3334,3337,BUY,2360.235,2353.9426440979973,SL,0.16,3,False,-100.67769443204452,-0.0100677694432044,10023.814284676771,2024-06-20 10:30:00,0.7189508036241529,0.7004812708965065,0.0010663948127203728,0.43790160724830574,1.0726894514617784,0.05830128166712864,0.004306309963462089,2024-06,2024Q2,2024,10,LONDON_07_13,MID_VOL,HIGH_STRENGTH
2024-06-20 11:45:00,2024-06-21 09:30:00,3339,3422,BUY,2353.595,2353.595,SL,0.13,83,True,93.35046352249216,0.0093350463522492,10117.164748199266,2024-06-20 11:45:00,0.6703016010114106,0.9877009837460983,0.001307568977854594,0.3406032020228211,1.8177881725461287,0.11633241982740646,0.010783235953587114,2024-06,2024Q2,2024,11,LONDON_07_13,MID_VOL,HIGH_STRENGTH
2024-06-23 21:30:00,2024-06-25 08:45:00,3466,3603,BUY,2324.905,2324.905,SL,0.14,137,True,103.48799999999947,0.0103487999999999,10220.652748199263,2024-06-23 21:30:00,0.7291272969925892,0.42829293217243847,0.001281788522398,0.4582545939851783,0.7698705167485269,0.3568706113123192,0.022730016961782118,2024-06,2024Q2,2024,21,LATE_20_24,MID_VOL,LOW_STRENGTH
2024-06-27 05:30:00,2024-06-27 07:45:00,3774,3783,BUY,2310.545,2317.6891610237994,TP,0.29,9,True,160.98176173627297,0.0160981761736273,10381.63450993554,2024-06-27 05:30:00,0.7002052551053622,0.35714924036990114,0.0006183961813164623,0.4004105102107245,0.7953092604884068,0.11559088684994939,0.014965487398454547,2024-06,2024Q2,2024,5,ASIA_00_07,LOW_VOL,LOW_STRENGTH
2024-06-27 08:00:00,2024-06-27 08:30:00,3784,3786,BUY,2319.265,2319.265,SL,0.29,2,True,98.54878399386747,0.0098548783993867,10480.183293929404,2024-06-27 08:00:00,0.7199493226776865,0.43818391182027233,0.0006279515149638539,0.43989864535537304,0.7595305796620416,0.24975907012333598,0.00382786455868242,2024-06,2024Q2,2024,8,LONDON_07_13,LOW_VOL,LOW_STRENGTH
2024-06-27 08:45:00,2024-06-27 10:15:00,3787,3793,BUY,2322.725,2322.725,SL,0.23,6,True,97.3937983602013,0.0097393798360201,10577.577092289606,2024-06-27 08:45:00,0.7085249143997973,0.3940311684635888,0.0007813199039027784,0.4170498287995945,0.8577961354485829,0.2157131297169521,0.037463460919993585,2024-06,2024Q2,2024,8,LONDON_07_13,LOW_VOL,LOW_STRENGTH
2024-06-27 10:45:00,2024-06-27 14:00:00,3795,3808,BUY,2328.868,2323.5771092747405,SL,0.2,13,False,-105.81781450518974,-0.0105817814505189,10471.759277784417,2024-06-27 10:45:00,0.6829106875160033,0.7857754042871314,0.000908748924414721,0.3658213750320065,1.105580942274297,0.20693190436744516,0.0014654474688648722,2024-06,2024Q2,2024,10,LONDON_07_13,LOW_VOL,HIGH_STRENGTH
2024-06-28 06:45:00,2024-06-28 08:15:00,3871,3877,BUY,2335.758,2332.078079338487,SL,0.29,6,False,-106.71769918387189,-0.0106717699183871,10365.041578600543,2024-06-28 06:45:00,0.6779825473861839,0.42281601128889235,0.0006301886859019859,0.3559650947723678,0.884702214667756,0.011356214170885344,0.00900564234746752,2024-06,2024Q2,2024,6,ASIA_00_07,LOW_VOL,LOW_STRENGTH
2024-07-01 07:30:00,2024-07-01 08:30:00,3966,3970,BUY,2336.635,2332.151070345875,SL,0.23,4,False,-103.1303820448843,-0.0103130382044884,10261.91119655566,2024-07-01 07:30:00,0.6581804135722508,0.3760371522376953,0.000767587518653999,0.31636082714450153,0.8482771770346784,0.04694789256307527,0.013646055022670363,2024-07,2024Q3,2024,7,LONDON_07_13,LOW_VOL,LOW_STRENGTH
2024-07-03 03:15:00,2024-07-03 03:45:00,4133,4135,BUY,2341.915,2341.915,SL,0.3,2,True,97.13153186939007,0.009713153186939,10359.04272842505,2024-07-03 03:15:00,0.7486644863141674,0.37885586818427824,0.0005925037041992817,0.49732897262833475,0.7630986266114065,0.1306658992540096,0.006634852311297124,2024-07,2024Q3,2024,3,ASIA_00_07,LOW_VOL,LOW_STRENGTH
2024-07-03 04:00:00,2024-07-03 04:45:00,4136,4139,BUY,2346.958,2343.369679984097,SL,0.29,3,False,-104.06128046119466,-0.0104061280461194,10254.981447963855,2024-07-03 04:00:00,0.6962482963680939,0.45146854071989373,0.0006115695322887478,0.39249659273618787,0.8364383047111524,0.14229996648988738,0.006830235703139009,2024-07,2024Q3,2024,4,ASIA_00_07,LOW_VOL,LOW_STRENGTH
2024-07-03 06:45:00,2024-07-03 07:15:00,4147,4149,BUY,2346.918,2343.3977286994145,SL,0.29,2,False,-102.08786771698212,-0.0102087867716982,10152.893580246871,2024-07-03 06:45:00,0.674023127261891,0.5671694253836179,0.0005999819849837887,0.3480462545237819,0.911681432941941,0.20145357571053374,0.006071882142516888,2024-07,2024Q3,2024,6,ASIA_00_07,LOW_VOL,MID_STRENGTH
2024-07-03 08:30:00,2024-07-03 08:45:00,4154,4155,BUY,2352.538,2348.9389579658155,SL,0.28,1,False,-100.7731769571674,-0.0100773176957167,10052.120403289706,2024-07-03 08:30:00,0.6661151516210626,0.42731268082444607,0.0006119420020734258,0.3322303032421252,0.8312570767661945,0.1803917932181892,0.013219550659707369,2024-07,2024Q3,2024,8,LONDON_07_13,LOW_VOL,LOW_STRENGTH
2024-07-03 09:00:00,2024-07-03 10:00:00,4156,4160,BUY,2352.578,2360.44007560746,TP,0.26,4,True,158.28978889685533,0.0158289788896855,10210.41019218656,2024-07-03 09:00:00,0.6527281512869596,0.5386006997909757,0.0006683795910239473,0.3054563025739192,0.9087359125525726,0.15370607367895478,0.004209790370458655,2024-07,2024Q3,2024,9,LONDON_07_13,LOW_VOL,MID_STRENGTH
2024-07-03 10:15:00,2024-07-04 02:30:00,4161,4222,BUY,2358.055,2352.478428493891,SL,0.18,61,False,-100.37828710995926,-0.0100378287109959,10110.0319050766,2024-07-03 10:15:00,0.6705072036154044,0.8425632749006949,0.0009459612275555795,0.3410144072308088,1.224099452995838,0.1407293766594959,0.004515667971263043,2024-07,2024Q3,2024,10,LONDON_07_13,MID_VOL,HIGH_STRENGTH
2024-07-05 02:15:00,2024-07-05 03:30:00,4303,4308,BUY,2363.888,2363.888,SL,0.45,5,True,95.06926113577516,0.0095069261135775,10205.101166212376,2024-07-05 02:15:00,0.6600072378743947,0.4939888440099797,0.0003830221798268415,0.3200144757487895,0.8910002191114332,0.10404581263456782,0.005033076747663942,2024-07,2024Q3,2024,2,ASIA_00_07,LOW_VOL,MID_STRENGTH
2024-07-05 09:15:00,2024-07-05 09:30:00,4331,4332,BUY,2374.278,2374.278,SL,0.24,1,True,159.2136000000053,0.0159213600000005,10364.31476621238,2024-07-05 09:15:00,0.6769149227554788,0.8902295844436277,0.000717589996437239,0.35382984551095764,1.3455302915124208,0.04419104910616013,0.0036250985452417894,2024-07,2024Q3,2024,9,LONDON_07_13,LOW_VOL,HIGH_STRENGTH
2024-07-05 14:45:00,2024-07-07 20:00:00,4353,4370,BUY,2390.958,2384.4682842428124,SL,0.16,17,False,-103.83545211500314,-0.0103835452115003,10260.479314097378,2024-07-05 14:45:00,0.6575047242462296,0.7915038442096357,0.001085709704175097,0.31500944849245927,1.1308345978888417,0.18470102713165207,0.0007784717650523021,2024-07,2024Q3,2024,14,NY_13_20,MID_VOL,HIGH_STRENGTH
2024-07-08 12:00:00,2024-07-08 19:15:00,4434,4459,SELL,2354.845,2360.540823950819,SL,0.18,25,False,-102.52483111474156,-0.0102524831114741,10157.954482982635,2024-07-08 12:00:00,0.3248692815846585,0.6668157527161439,0.0009675072373457867,0.350261436830683,1.061188909816096,0.09866651050070323,0.009769946403600474,2024-07,2024Q3,2024,12,LONDON_07_13,MID_VOL,HIGH_STRENGTH
2024-07-10 03:15:00,2024-07-10 09:45:00,4583,4609,BUY,2374.815,2383.631844225124,TP,0.23,26,True,156.35203759219308,0.0156352037592193,10314.306520574832,2024-07-10 03:15:00,0.6541278902982981,0.35948414248223476,0.0007425289317377095,0.3082557805965962,0.7765560489866199,0.10485913451487344,0.0037939301945892207,2024-07,2024Q3,2024,3,ASIA_00_07,LOW_VOL,LOW_STRENGTH
2024-07-10 10:00:00,2024-07-10 10:15:00,4610,4611,BUY,2383.438,2379.3179318791776,SL,0.25,1,False,-103.00170302056132,-0.0103001703020561,10211.30481755427,2024-07-10 10:00:00,0.7311193581531076,0.4816318295135645,0.0006914495985752547,0.46223871630621516,0.8647997411652171,0.143284753964712,0.01121344953190681,2024-07,2024Q3,2024,10,LONDON_07_13,LOW_VOL,LOW_STRENGTH
2024-07-15 10:30:00,2024-07-15 10:45:00,4888,4889,BUY,2423.508,2423.508,SL,0.18,1,True,100.38420000000124,0.0100384200000001,10311.68901755427,2024-07-15 10:30:00,0.6774748319747848,0.5981299720461585,0.0009460731375846648,0.3549496639495695,0.9741455667263026,0.060224204581359686,0.002952021662094205,2024-07,2024Q3,2024,10,LONDON_07_13,MID_VOL,MID_STRENGTH
2024-07-15 11:00:00,2024-07-15 13:00:00,4890,4898,BUY,2433.235,2426.703520091168,SL,0.16,8,False,-104.50367854131038,-0.010450367854131,10207.18533901296,2024-07-15 11:00:00,0.6910241868852254,0.4839680947621503,0.0010737113199229364,0.38204837377045076,0.87798637894774,0.0712710996095003,0.004002070191648888,2024-07,2024Q3,2024,11,LONDON_07_13,MID_VOL,MID_STRENGTH
2024-07-16 05:45:00,2024-07-16 08:30:00,4961,4972,BUY,2442.345,2437.641186260967,SL,0.22,11,False,-103.48390225872026,-0.010348390225872,10103.70143675424,2024-07-16 05:45:00,0.7030184373628271,0.45884928527941954,0.0007703766239467041,0.4060368747256542,0.830789573458064,0.10906309960233766,0.0008608586535160806,2024-07,2024Q3,2024,5,ASIA_00_07,LOW_VOL,LOW_STRENGTH
2024-07-16 09:45:00,2024-07-16 11:00:00,4977,4982,BUY,2442.615,2457.167203615846,TP,0.14,5,True,153.28321142024663,0.0153283211420246,10256.984648174486,2024-07-16 09:45:00,0.6838968691970854,0.912487441354554,0.0011915265906289878,0.36779373839417073,1.3947769577968152,0.06395336517482884,0.012538200018317097,2024-07,2024Q3,2024,9,LONDON_07_13,MID_VOL,HIGH_STRENGTH
2024-07-16 11:15:00,2024-07-16 21:00:00,4983,5018,BUY,2459.895,2475.7642341918645,TP,0.13,35,True,178.59193676745886,0.0178591936767458,10435.576584941946,2024-07-16 11:15:00,0.7378751670077152,0.8801073828324424,0.0012902367126942063,0.4757503340154303,1.2889148595348923,0.08463201484702508,0.008185563184189684,2024-07,2024Q3,2024,11,LONDON_07_13,MID_VOL,HIGH_STRENGTH
2024-07-16 21:45:00,2024-07-16 22:30:00,5021,5024,BUY,2479.328,2470.9564549403644,SL,0.12,3,False,-100.45854071562644,-0.0100458540715626,10335.11804422632,2024-07-16 21:45:00,0.6808458931885499,0.7187820798412126,0.0013506151763115854,0.36169178637709987,1.0383728133577852,0.19256415836195065,0.004850704561959074,2024-07,2024Q3,2024,21,LATE_20_24,HIGH_VOL,HIGH_STRENGTH
2024-07-23 04:45:00,2024-07-23 08:30:00,5417,5432,BUY,2403.928,2403.928,SL,0.21,15,True,97.026996758003,0.0097026996758003,10432.145040984322,2024-07-23 04:45:00,0.6543119856533386,0.5179904567179505,0.000823711355323306,0.3086239713066772,0.9724661449778289,0.001996716477908367,0.008956329152596837,2024-07,2024Q3,2024,4,ASIA_00_07,LOW_VOL,MID_STRENGTH
2024-07-25 07:00:00,2024-07-25 07:45:00,5610,5613,BUY,2376.745,2368.1378258585582,SL,0.12,3,False,-103.28608969729976,-0.0103286089697299,10328.858951287022,2024-07-25 07:00:00,0.65863866458749,0.5099385226479994,0.0014485650150002096,0.31727732917497997,0.9277917421704879,0.16121200898110571,0.01637358315073012,2024-07,2024Q3,2024,7,LONDON_07_13,HIGH_VOL,MID_STRENGTH
2024-07-30 13:00:00,2024-07-30 23:00:00,5910,5946,BUY,2402.088,2413.440317053232,TP,0.18,36,True,152.1210485133063,0.0152121048513306,10480.97999980033,2024-07-30 13:00:00,0.6720152425582457,0.6273965400838316,0.0009452040935412643,0.3440304851164915,1.0245385456370253,0.03122192824412898,0.0030453050839726707,2024-07,2024Q3,2024,13,NY_13_20,MID_VOL,MID_STRENGTH
2024-07-30 23:30:00,2024-07-31 14:30:00,5948,6008,BUY,2417.875,2431.573924046798,TP,0.15,60,True,150.688164514778,0.0150688164514778,10631.668164315108,2024-07-30 23:30:00,0.6755955314721253,0.8876039584854399,0.0011331374903002015,0.3511910629442505,1.291170178578782,0.10219965555274989,0.0024663743669770394,2024-07,2024Q3,2024,23,LATE_20_24,MID_VOL,HIGH_STRENGTH
2024-07-31 15:45:00,2024-07-31 22:45:00,6013,6037,BUY,2449.748,2442.093640067249,SL,0.14,24,False,-107.16103905850834,-0.0107161039058508,10524.5071252566,2024-07-31 15:45:00,0.6818619797382743,0.8198872520173557,0.0012498199705031497,0.3637239594765487,1.2197243833743343,0.059611183996928815,0.007791885248540319,2024-07,2024Q3,2024,15,NY_13_20,MID_VOL,HIGH_STRENGTH
2024-08-08 06:45:00,2024-08-08 07:00:00,6529,6530,BUY,2405.115,2405.115,SL,0.22,1,True,97.02487921189868,0.0097024879211898,10621.532004468498,2024-08-08 06:45:00,0.6833626607278064,0.3726005158780962,0.0007858647297873156,0.36672532145561276,0.8020307081808726,0.059311214418270655,0.0021360667644192005,2024-08,2024Q3,2024,6,ASIA_00_07,LOW_VOL,LOW_STRENGTH
2024-08-08 07:15:00,2024-08-08 09:00:00,6531,6538,BUY,2410.585,2405.606026904315,SL,0.21,7,False,-104.55843500938454,-0.0104558435009384,10516.973569459113,2024-08-08 07:15:00,0.7398672710612154,0.40077658433182994,0.0008261850290589175,0.47973454212243083,0.8223724922748343,0.07262737172125946,0.008219630341141149,2024-08,2024Q3,2024,7,LONDON_07_13,LOW_VOL,LOW_STRENGTH
