exit_time,A_2.5_1.5,B_1.5_2.0,C_3.0_3.0,D_2.5_2.5,portfolio_pnl,equity
2022-06-15,33.05493996594642,19.236023723096274,30.9003862019617,26.787418578091753,109.97876846909614,9368.698546967104
2022-06-16,-25.83195149048261,-24.862673430863214,-24.782673430863145,-25.83195149048261,-101.30924984269157,9267.389297124411
2022-06-17,17.234683272603103,22.94624436347087,0.0,0.0,40.180927636073974,9307.570224760486
2022-06-20,0.0,0.0,0.0,43.20670818150788,43.20670818150788,9350.776932941993
2022-06-21,-24.447745424816386,-23.94055178919536,26.442142280954197,-24.447745424816386,-46.39390035787393,9304.383032584119
2022-06-22,-16.835592540486232,1.802257231800617,-19.650359998357118,-24.39255558727662,-59.07625089431936,9245.3067816898
2022-06-23,-22.951864448403864,-23.031864448403574,-22.931864448403484,-22.951864448403864,-91.86745779361479,9153.439323896186
2022-06-30,-22.30119773674058,-23.034374814932818,-22.91437481493325,-22.30119773674058,-90.55114510334722,9062.888178792839
2022-07-04,-22.251354793023346,-24.175463176465673,-21.329300601302673,-22.251354793023346,-90.00747336381505,8972.880705429023
2022-07-07,13.821443085460086,22.086308936735673,0.0,0.0,35.90775202219576,9008.788457451219
2022-07-08,0.0,0.0,-21.012164628190206,-21.032164628190404,-42.04432925638061,8966.744128194838
2022-07-18,2.7992771441146758,-46.52412093921022,-23.05900435430285,-23.09900435430289,-89.88285250370129,8876.861275691137
2022-07-19,54.41578285970803,82.38746797739458,28.786557751703644,60.772673438590175,226.36248202739642,9103.223757718533
2022-07-20,-8.875318239365514,-1.1320936050372445,29.486685621085712,-43.7089691852904,-24.229695408607448,9078.994062309926
2022-07-21,-23.76651553944856,-24.541558840575522,0.0,-23.76651553944856,-72.07458991947264,9006.919472390453
2022-07-22,0.0,0.0,-20.35129903381285,0.0,-20.35129903381285,8986.56817335664
2022-07-26,-22.191370619915016,-23.798795327910046,0.0,-22.191370619915016,-68.18153656774008,8918.3866367889
2022-07-27,15.342536873985935,33.34966297825184,73.17438451822622,53.59521569329205,175.46180006375604,9093.848436852657
2022-07-28,26.40112367556991,13.363704371959834,0.0,44.08187279261671,83.84670084014645,9177.695137692803
2022-07-29,-21.75684443395239,-23.569391988668816,54.45774013260133,-21.75684443395239,-12.625340723972268,9165.06979696883
2022-08-01,2.1583693091747023,13.132563575763168,-22.61585405357035,26.596969111392973,19.272047942760494,9184.34184491159
2022-08-02,-8.315856657400621,-2.3640133955715292,29.18003819697809,1.4541594652711431,19.954327609277083,9204.296172520868
2022-08-03,1.9156792458333278,12.50220489139192,-24.59945092844126,-23.454715169943956,-33.636281961159966,9170.65989055971
2022-08-04,16.779048383629036,36.81186000088884,0.0,42.37732402629538,95.96823241081326,9266.628122970522
2022-08-05,0.0,0.0,30.49247329893293,0.0,30.49247329893293,9297.120596269455
2022-08-08,-30.19011087952018,-27.424487152858106,10.610105607679863,-20.441883536343415,-67.44637596104184,9229.674220308412
2022-08-10,25.736334491950835,-24.449912192488014,55.10551358282902,43.00055748658495,99.39249336887679,9329.06671367729
2022-08-11,12.904845015768114,12.442729417653464,-26.109690031536232,-21.7747416929471,-22.536857291061754,9306.529856386227
2022-08-15,16.035890258285946,21.29452034438046,0.0,0.0,37.330410602666404,9343.860266988893
2022-08-16,0.0,0.0,-22.81424636160053,-21.7545203443816,-44.56876670598213,9299.291500282912
2022-08-17,16.050161062299903,21.340214749732606,0.0,26.890268437166814,64.28064424919933,9363.57214453211
2022-08-18,-24.169081040941276,-24.788462661760224,-46.03254328652356,-24.169081040941276,-119.15916803016634,9244.412976501944
2022-08-23,-22.909510889959584,-24.56481161595788,-24.404811615957005,-22.909510889959584,-94.78864501183406,9149.624331490111
2022-08-24,-23.801247554686544,-23.512497599146915,-23.332497599146755,-21.637497776987765,-92.28374052996799,9057.340590960142
2022-08-25,-22.028383814789706,-23.241803005529036,-23.10180300552891,-22.028383814789706,-90.40037364063735,8966.940217319505
2022-08-26,-22.736593468246415,-23.482210424482112,-23.362210424482544,-22.736593468246415,-92.31760778545748,8874.622609534048
2022-08-31,3.9362455615637373,58.95133503399977,-21.02984603869787,21.722756290309736,63.58049084717537,8938.203100381223
2022-09-05,-21.252929940664817,-24.222653932753275,-22.63779193670882,-21.252929940664817,-89.36630575079172,8848.836794630432
2022-09-08,14.874665550409155,20.792531770573166,-22.591998325613712,-22.611998325614003,-9.53679933024539,8839.299995300185
2022-09-13,-21.33097882013353,-23.18145712574434,-20.445739667328162,-21.33097882013353,-86.28915443333958,8753.010840866846
2022-09-19,0.0,-22.457298186804476,0.0,0.0,-22.457298186804476,8730.553542680042
2022-09-20,-8.49578311399809,20.3035554401156,-42.18341928873331,-43.64957079601381,-74.02521775862962,8656.528324921412
2022-09-21,48.32668779997141,10.946051808425906,28.196999065887344,63.45933161101641,150.92907028530107,8807.457395206713
2022-09-28,0.0,-23.387587013397628,0.0,0.0,-23.387587013397628,8784.069808193315
2022-09-29,-21.588506493886324,0.0,-20.70896623413115,-21.588506493886324,-63.885979221903796,8720.183828971412
2022-09-30,14.561236922234,35.02696861336215,-23.537979075574693,-19.6283158963122,6.421910563709261,8726.605739535122
2022-10-03,23.926117840432525,-12.277195220353246,0.0,39.95686306738767,51.60578568746695,8778.211525222589
2022-10-04,59.00751723672312,67.89421987430022,28.209176717932113,17.086604684151787,172.19751851310724,8950.409043735695
2022-10-05,27.044871907055203,36.013162542740226,-20.86360005330338,16.955069432707845,59.149503829199894,9009.558547564895
2022-10-06,0.0,0.0,28.898530034192266,0.0,28.898530034192266,9038.457077599087
2022-10-17,30.089802344809545,48.796855224942306,48.4451633835217,68.98117893228907,196.31299988556262,9234.77007748465
2022-10-18,17.423515148803492,13.399119032758467,29.693323406490254,-21.196218178564447,39.31973940948777,9274.089816894138
2022-10-20,-22.91790163361402,-24.82333376430321,-21.98518556826944,-22.91790163361402,-92.64432259980069,9181.445494294338
2022-10-25,-4.694167920250678,-75.03295486096295,-21.56102144261025,-20.985437513649305,-122.27358173747318,9059.171912556863
2022-10-26,17.2238592876375,22.898479050183088,-20.980631145165386,-23.33847905018367,-4.196771857528468,9054.975140699336
