initial_balance,final_balance,net_profit,total_return_pct,closed_trades,cashflows,win_rate_pct,loss_rate_pct,profit_factor,expectancy,avg_win,avg_loss,payoff_ratio,largest_win,largest_loss,max_consecutive_wins,max_consecutive_losses,max_drawdown_money,max_drawdown_pct,max_drawdown_bars,sharpe_ratio,period_sharpe_ratio,sortino_ratio,deflated_sharpe_probability,deflated_sharpe_z,dsr_trials,recovery_factor,mean_cashflow,std_cashflow
10000.0,11983.402306254184,1983.4023062541837,19.834023062541828,828,1195,44.32367149758454,55.67632850241546,1.0400623412588132,2.395413413350493,140.3032706961457,-107.39240355581616,1.3064543305730598,279.1699089497357,-160.43025669520466,8,8,-2875.4027588593926,-23.65495361809657,14507,0.637543170139318,0.004098960287414529,2.3363864365094216,0.04032545556206801,-1.746921757648617,81,0.689782431397873,1.6597508838947344,91.70094453502266
