time,bar_i,type,side,pnl,balance
2024-05-07 04:00:00,384,final,BUY,-98.59105934971922,9901.40894065028
2024-05-09 19:15:00,625,partial,BUY,93.12557532352501,9994.534515973806
2024-05-09 21:15:00,633,final,BUY,59.866441279410985,10054.400957253218
2024-05-10 02:30:00,654,partial,BUY,98.53200000000206,10152.93295725322
2024-05-10 05:00:00,664,final,BUY,65.58027496504201,10218.513232218262
2024-05-10 08:45:00,679,final,BUY,-102.38333494614153,10116.12989727212
2024-05-13 04:45:00,755,partial,SELL,94.6857626212104,10210.81565989333
2024-05-13 07:00:00,764,final,SELL,60.86941882792234,10271.685078721252
2024-05-13 08:00:00,768,final,SELL,-105.53933375247607,10166.145744968775
2024-05-13 11:00:00,780,final,BUY,-98.78610873210619,10067.35963623667
2024-05-13 21:00:00,816,final,SELL,-101.99436240236537,9965.365273834304
2024-05-14 10:00:00,868,partial,BUY,92.7685300385479,10058.133803872852
2024-05-14 10:15:00,869,final,BUY,0.0,10058.133803872852
2024-05-14 12:00:00,876,final,BUY,-100.65377829655743,9957.480025576295
2024-05-15 04:15:00,937,partial,BUY,108.85350000000199,10066.333525576298
2024-05-15 04:30:00,938,final,BUY,53.059892984329046,10119.393418560627
2024-05-15 05:30:00,942,final,BUY,-101.34205619336171,10018.051362367265
2024-05-15 07:00:00,948,final,BUY,-101.41765030130591,9916.63371206596
2024-05-15 21:00:00,1000,partial,BUY,93.36018023582183,10009.993892301782
2024-05-16 06:30:00,1038,final,BUY,0.0,10009.993892301782
2024-05-16 11:30:00,1058,final,SELL,-100.65667140308416,9909.337220898697
2024-05-17 09:00:00,1140,partial,BUY,191.01599999999817,10100.353220898694
2024-05-17 09:00:00,1140,final,BUY,54.23101329705787,10154.584234195752
2024-05-17 10:45:00,1147,partial,BUY,111.4477000000027,10266.031934195755
2024-05-17 11:00:00,1148,final,BUY,61.138164656706074,10327.17009885246
2024-05-17 14:30:00,1162,partial,BUY,94.67868754890428,10421.848786401366
2024-05-19 18:00:00,1172,final,BUY,55.33170051559273,10477.18048691696
2024-05-19 21:00:00,1184,partial,BUY,97.02200611176157,10574.20249302872
